participant,sentence
INV1,"two handles, I think one is so you can go this way and one is so you can go the other way ."
CHI,"hey, we don't need two, we need just one ."
INV1,"you need just one, you only use one then ."
CHI,just one .
CHI,why [/] why they have two in this ?
CHI,you need arms to drive with this .
CHI,<I don't know> [/] <I don't know> [/] <I don't know how> [/] I don't know how to drive with my hands .
CHI,hey .
INV1,did you have fun at the library when you went ?
CHI,it was +//.
CHI,huh ?
INV1,did you have fun at the library ?
CHI,yeah .
CHI,<this is just only a wagon> [/] this is just only a wagon .
INV1,yeah .
CHI,"what about [/] what is this, school ."
INV1,"a school, not a house ?"
CHI,I told you it [/] it was [!!] a house .
CHI,<I can't see> [?] .
CHI,I'm going home .
CHI,"I'm gonna get there, not that way, not that way ."
CHI,this is his house .
INV1,this is his house ?
CHI,that's his house .
INV1,this where he's gonna get out of the bus ?
CHI,"&-um, dat [: that] [//] dis [: this] way ."
INV1,yeah ?
CHI,the other lights are on first .
CHI,"than the other lights changed, in the red ."
CHI,"now, the door opens ."
CHI,<from the other door> [/] from the other door .
CHI,"that door's too little, but this one's too big ."
CHI,this one's too big for the house .
CHI,and good night .
CHI,I'm gonna wait for the busses .
CHI,<move up> [/] move up .
CHI,he open the door .
CHI,"bye bus, bye bus ."
CHI,"hey, my house is full wit(h) [/] wit(h) a tunnel ."
INV1,yeah .
CHI,here's a tunnel .
INV1,"where's a tunnel, though ."
CHI,<you can't> [/] you can't open the door .
INV1,no ?
CHI,he's lock in there .
INV1,he's locked ?
CHI,he's not [/] not now .
CHI,oh .
INV1,did he go to sleep ?
CHI,huh ?
INV1,did he go to sleep now ?
CHI,yeah .
INV1,yeah ?
CHI,smoke is coming out .
CHI,but everybody's gonna step on the stairs .
CHI,but it's snowing outside .
CHI,where's the bus ?
INV1,the bus is over there .
CHI,the bus is xxx coming xxx .
CHI,the bus comes .
CHI,we're makin(g) [=? waking] up .
CHI,he's coming .
CHI,vroom@o .
CHI,the bus is coming .
CHI,and [?] we need to wait .
CHI,xxx he's [/] he's [/] he's [//] I think he's not going to home .
CHI,he's think [//] he's going to school .
CHI,and he is [!] going to school .
INV1,time for school already ?
CHI,he's going to school .
CHI,but the house is a tunnel !
CHI,xxx .
CHI,he lock the door !
CHI,he's coming !
