participant,sentence
INV1,"uhoh, looks like it's going to crash ."
CHI,"vroom@o, crash ."
INV1,"oh no, you know what we should +/."
INV1,we should send a rescue crew .
INV1,here it comes .
CHI,vroom@o .
CHI,"vroom@o, crash ."
INV1,oh no !
CHI,"vroom@o, I crashed again !"
INV1,"again, how many times is that plane gonna crash ?"
CHI,two time .
INV1,two times ?
CHI,no ‡ ten times .
INV1,"ten times, okay ."
CHI,vroom@o .
INV1,I think I'm going to build another plane .
INV1,you wanna help me build another plane ?
CHI,"vroom@o, crash ."
INV1,oh no .
CHI,vroom@o .
INV1,who's that on your sneakers ?
CHI,B(l)ue's Clues .
INV1,Blue's Clues !
CHI,yeah .
INV1,"wow, do you like to watch that show ?"
CHI,crash .
INV1,do you like to watch Blue's Clues ?
CHI,well I crash .
CHI,two crash .
CHI,three crash .
INV1,five crash .
CHI,four crash .
INV1,"oh ‡ four crash, that's right ."
CHI,five crash .
CHI,six crash .
CHI,seven crash .
CHI,eight crash .
CHI,nine crash .
CHI,ten crash .
INV1,"wow, ten crashes !"
CHI,vroom@o .
INV1,so do you watch Blue's Clues a lot at home ?
CHI,yeah .
INV1,yeah ?
CHI,watch .
CHI,"vroom@o, crash ."
INV1,"wow, that's a lot of crashing for one day ."
CHI,"vroom@o, crash ."
INV1,what's in here that we can play with ?
CHI,"hm hm, here, dis [: this] ."
CHI,dis [: this] one .
INV1,"truck, this one ?"
CHI,yeah .
INV1,okay ‡ I'll be the bus .
INV1,now we need are some people to drive around .
INV1,let's see if we have some people .
CHI,vroom@o .
CHI,dis [: this] is a seven .
CHI,"hey, dis [: this] a seven ."
INV1,"it is a seven, you're absolutely right ."
CHI,"vroom@o, look ."
INV1,"oh ‡ no, <you have a> [//] do you know what number that is ?"
CHI,seven .
INV1,"no ‡ there's another number though, look on the side ."
CHI,here .
INV1,"no right here, what number's that ?"
CHI,nine .
INV1,what about that one ?
CHI,"one, one ."
INV1,"nine, one, one ."
CHI,"what's this say, seven, seven, seven ."
INV1,"seven, seven, seven ."
CHI,vroom@o .
INV1,"oh no, you ran him over ."
CHI,&=laughs .
INV1,"oh no, ah ."
CHI,&=laughs .
INV1,"Alex, have you ever ridden in a schoolbus +/?"
CHI,"oh no, my truck crashed !"
INV1,"here, the bus'll come over and help ."
CHI,&=laughs .
INV1,that's a lot of crashing „ don't you think ?
CHI,"oh no, my truck crashed !"
INV1,oh ‡ well flip it over .
CHI,"there, no ."
INV1,"well, what about all the kids that could've been on the bus, they might've been hurt ."
CHI,yeah .
INV1,"that wouldn't have been good, huh ."
CHI,"uhoh, my truck crashed again ."
INV1,oh ‡ better flip it over .
CHI,no ‡ my truck crashed again .
INV1,again ?
CHI,yeah .
CHI,I gotta pull the bus to you .
INV1,you're gonna pull the bus .
CHI,yeah .
INV1,maybe we can find some string or something to tie the bus to the truck .
INV1,let's see what we can find here .
CHI,that's string .
INV1,"that's not really string, but maybe we can make it work ."
INV1,what do you think ?
CHI,"&-um, xxx ."
INV1,there we go .
INV1,does it work ?
CHI,no .
INV1,"nope, well, it was worth a try ."
CHI,<used to be> [?] .
INV1,"ah, you'll never believe what I found in here ."
INV1,what do you think I found ?
CHI,your truck crashed .
INV1,I found a train with string on it already .
CHI,"choo@o choo@o, let's tie the train to the truck ."
INV1,okay ‡ we'll tie it just like this .
CHI,this train train !
CHI,now the train <starts to push you home> [?] .
INV1,the train what ?
CHI,the &+tr [//] it's getting (.) pull .
CHI,<this is a choo choo> [?] .
INV1,that's a choo choo train ?
CHI,yeah .
CHI,it's pull [?] the truck .
INV1,it's pulling the truck ?
INV1,"it's pulling the truck backwards, though ."
CHI,yeah .
INV1,pretty funny looking train „ isn't it .
CHI,yeah .
INV1,with a face on it +/.
CHI,I want this off the (.) truck .
CHI,"I want this off it, off ."
INV1,"you want this [//] oh, you want that off the truck ?"
CHI,"yeah, I want it off ."
INV1,oh ‡ let me undo that for you .
CHI,dudududu@u [= singing] .
INV1,okay ‡ there you go .
INV1,train usually go backwards ?
CHI,no .
INV1,no ?
CHI,"says, hoo@o, hoo@o ."
INV1,is that the noise the train makes ?
CHI,"yeah, I pulling this train ."
CHI,off the train .
CHI,the train's going to its new home .
INV1,it's going to its new home ?
CHI,yeah .
INV1,where's that ?
INV1,where's his new home ?
CHI,Stevens is almost pritɛt@u [: x@n] dɨs [: this] Stevens almost pritɛt@u [: x@n] boo .
INV1,okay ‡ I don't know what that means either .
CHI,and xxx .
CHI,"<first, xxx, some gi@u to back> [?] ."
CHI,"hoo@o, <I see xxx > [?] ."
INV1,what are you saying ?
CHI,<piten@u he's in xxx cæm@u [: x@n]> [?] hoo hoo .
INV1,"ah, maybe we can make train tracks for the train, what do you think ?"
CHI,yeah .
INV1,we can make (th)em with the legos .
INV1,"these look like pretty good train tracks, don't they ?"
CHI,&=plays:train .
CHI,that train is goin(g) faster .
INV1,it's going faster ?
CHI,yeah .
INV1,"it's a pretty fast train, huh ."
INV1,"look, train tracks ."
INV1,<sort of don't have enough pieces of train tracks> [?] .
CHI,"choo@o, choo@o, choo@o ."
INV1,so I heard you might be goin(g) to the train store .
INV1,what's at the train store ?
INV1,do they have trains in the train store ?
INV1,"Alex, Alex !"
CHI,find a block +/.
INV1,what else is in there ?
INV1,"blocks, do you know your letters ?"
CHI,yes .
INV1,"okay ‡ let's play a little game, what letter is that ?"
CHI,"<choo@o, choo@o, choo@o > [= sing-song] ."
INV1,"Alex, Alex, Alex !"
INV1,what letter is this ?
CHI,t .
INV1,that's a t ?
CHI,yeah .
INV1,are you sure ?
CHI,see dis [: this] .
INV1,"well, what number is that ?"
CHI,five .
INV1,"five, that's good ."
INV1,"what about this, what letter is that ?"
CHI,that's not a .
CHI,"that's not a, b, c, d, e, f, g g !"
INV1,"g, that's what it is ."
INV1,"what about, this one's a hard one ."
INV1,what about this one .
CHI,"&-uh, w, x ."
INV1,you think that's an s ?
CHI,yes .
INV1,"I don't think it is, I think it's a y ."
CHI,"no ‡ it's a a, b, c ."
CHI,"it's a a@l b, c, d, e, f, g, h, i@l, k, l, m, n, o, p, q, r, s, t, u, v, w, x ."
INV1,"x, no, this is a y !"
CHI,"what's dis [: this], a !"
CHI,that's a .
INV1,"that is a, you're absolutely right ."
INV1,"let's try another one, (be)cause we got more blocks in here ."
INV1,"okay ‡ what [//] oh, this one's a tricky one ."
CHI,k .
INV1,oh ‡ that's right !
INV1,what about this one now ?
INV1,"Alex, what number is this ?"
INV1,this one right here .
INV1,"the one that I'm pointing at, what number's that ?"
CHI,what kɤ@u [=? could] dis [: this] .
CHI,look .
CHI,that pɨs@u ?
INV1,what's that ?
CHI,pɨsher@u .
