participant,sentence
CHI,&=imit:flying_noise .
INV,should we go to the hospital ?
CHI,&=imit:flying_noise .
CHI,I'm [/] I'm a bɤnk@u [?] car .
INV,a book car ?
CHI,&=imit:driving_noise &=imit:crash .
INV,wow +...
INV,vroom@o +...
CHI,I have to go to the car store .
INV,the car store ?
INV,wha(t) do gonna get ?
CHI,nothin(g) .
CHI,I just have to go because [x 3] people don't use me .
INV,I have to go there too .
INV,nobody wants a purple car nowadays .
INV,brrrr@o .
CHI,somebody will pway [: play] me .
INV,"yeah, me ."
INV,cause everyone loves yellow cars !
INV,vroom@o .
INV,<cause we're fast> [>] .
CHI,<xxx likes yellow> [<] .
INV,cause we're fast .
INV,brrr@o .
CHI,he had [/-] &-um I think he wants to go to the car store too .
CHI,"this is [/] this is the little car store, over here ."
INV,oh ‡ okay .
CHI,that's the big car store .
INV,how (a)bout the gigantic car store ?
INV,vroom@o .
CHI,this is where the big giant (.) <pickup trucks go> [>] .
INV,oh +...
CHI,tha(t)'s the little one and that one .
INV,okay .
CHI,I can't go very fast .
CHI,I need a <yellow one> [?] .
INV,&=gasps .
INV,no +...
INV,"oh my gosh, you're fast ."
INV,what kinda gas do you use ?
CHI,I xxx lot of gas .
INV,wow +...
INV,I better get some o(f) yours .
INV,vroom@o .
CHI,no ‡ you can't .
INV,oh ‡ how come .
CHI,cause there's a gas_station (.) <right there> [>] .
INV,oh +...
INV,&=gasps .
INV,okay ‡ I'm gonna go over there .
INV,vroom@o .
CHI,&=imit:driving_noise .
CHI,whoa !
CHI,gotta crash out watch out horsies !
CHI,whoa horsies gotta jump over the +//.
CHI,have you seen a lot of horsies over here .
INV,oh +...
INV,neerp@o .
INV,my car's goin(g) up on the lift .
INV,brr@o brr@o brr@o brr@o .
INV,I'm ready to go fast now .
INV,I'm all fixed .
INV,neer@o choo@o .
CHI,I've got [//] I got twenty gasses than you .
INV,you got twenty gasses ?
INV,wow !
CHI,rah@o !
CHI,watch out horses !
CHI,&=imit:crash .
