participant,sentence
INV1,the bunny's name is bee ?
CHI,yeah &=laughs !
INV1,"oh no, what happened ?"
CHI,he's ew ew yuck !
INV1,what is it ?
INV1,why ?
INV1,what happened ?
INV1,why is it yucky ?
CHI,and germy .
INV1,he's dirty ?
CHI,yeah .
INV1,why ?
CHI,he's dirty .
INV1,should we give him a bath ?
INV1,"should we give him a bath, David ?"
CHI,up the air !
INV1,"he's up on the top, what is he doing up there ?"
CHI,it [//] and the bunny .
INV1,uhoh .
INV1,"oh ‡ no, fell over, is he hurt ?"
INV1,did he get hurt ?
CHI,yeah !
INV1,should we take him to the hospital ?
CHI,&=nods .
INV1,"yeah, where's the hospital ?"
CHI,"I don't know, it's two blocks here ."
INV1,is that the hospital right there ?
CHI,and the vinɤs@u [?] and clean is (.) up the air .
CHI,up the air .
