participant,sentence
INV1,"what's happening, who's [/] who's this guy ?"
CHI,the bunny_rabbit .
INV1,"what's happening, it's night time ."
CHI,he's lookin(g) .
INV1,"he's lookin(g), turn this page ."
INV1,there's a picture of a cow jumping over the moon .
INV1,do you know this story ?
CHI,yeah .
INV1,there were three little bears .
INV1,what were they doing ?
CHI,they were sitting .
INV1,they're sitting down .
INV1,"what's here, two little kittens ."
CHI,xxx .
CHI,"a mother, and a table ."
INV1,"+"" good night moon ."
INV1,"+"" there's the mother ."
CHI,here's the baby .
CHI,"there's the house, and there's all the kittens ."
CHI,and there's the yarn .
INV1,all of the yarn .
CHI,and here's the cow jump [//] jumping over the moon .
CHI,"and here's his window, with the moon ."
INV1,the moon .
CHI,"and, he's looking up there ."
CHI,now there's some other (.) things he's looking at .
CHI,their cat has kittens .
CHI,and there's the mice .
INV1,there's the mice .
CHI,and heæ@u here's his house .
INV1,it's a little house for a little mouse .
CHI,and here's the light .
INV1,there's the light .
CHI,and here's his ball .
CHI,and here's it xxx .
CHI,here's the xxx .
CHI,and xxx darker .
CHI,and where's the mouse ?
CHI,it's sleeping .
INV1,can you find the mouse ?
CHI,it's in here .
INV1,oh ‡ he's in the house .
INV1,"he's not sleeping, look, the lights are on ."
INV1,that's that book .
CHI,yeah .
INV1,wanna read this one ?
CHI,yeah .
INV1,all right .
INV1,I [/] I like books a lot .
INV1,this book is called Goodnight_Gorilla .
INV1,"so this is the zookeeper, they're at the zoo ."
INV1,"and he says, good night gorilla ."
INV1,what's he doing ?
CHI,he's getting the keys .
INV1,he's getting the keys .
CHI,to help his friends out .
INV1,"to help his friends out, you do know this book „ don't you ."
CHI,yeah .
INV1,what's on the next page ?
INV1,"now what's happening, what's happening here ?"
CHI,he's takin(g) all his friends out .
CHI,and there's his banana .
INV1,&=laughs .
CHI,the mouse is grabbin(g) his banana .
INV1,the mouse is grabbin(g) his banana .
CHI,"and there's her elephant, because her baby elephant is dying ."
INV1,he's dying ?
CHI,yeah .
INV1,I think maybe he's just a toy elephant and he's just lying on the ground .
CHI,yeah .
INV1,"the zookeeper says +""/."
INV1,"+"" good night elephant ."
INV1,what's he thinking ?
CHI,"he's thinking, I'll get you out ."
