participant,sentence
INV2,"bears, and what are the bears doing ?"
CHI,I don't know .
INV2,they look like they're just sitting down „ don't they .
CHI,"well, what do they do ?"
INV2,I don't know .
INV2,it says .
INV2,"+"" and there were three little bears, sitting on chairs ."
INV2,maybe they're talking with each other .
CHI,yeah .
INV2,maybe they're playing a game ?
CHI,yeah .
INV2,what kind of games do you like to play ?
INV2,hm: ?
CHI,I don't know xxx .
INV2,you don't wanna talk about games ?
INV2,"whoops, you okay ?"
INV2,should we turn the page ?
CHI,well how [/] how do they play the game without a table ?
INV2,"I don't know, I don't know ."
INV2,maybe they're not playing a game .
CHI,yeah .
CHI,maybe they're just resting .
INV2,"yeah, they might be ."
INV2,they're probably tired „ huh .
CHI,yeah .
INV2,maybe it was a long day .
CHI,yeah .
INV2,what do you think ?
CHI,yeah .
INV2,"probably, right ?"
CHI,yeah .
INV2,okay ‡ should we turn ?
INV2,you can [/] you can turn the page .
CHI,okay .
INV2,all right .
INV2,should I read this for you ?
INV2,"+"" and two little kittens and a pair of mittens ."
INV2,do you see the kittens ?
CHI,mhm .
INV2,do you have any pets at home ?
CHI,just [/] just one cat .
INV2,you have a cat ?
CHI,just one .
INV2,just one (.) what's [/] what's the name of your cat ?
CHI,Tom .
INV2,Tom ?
INV2,oh ‡ that's cute .
INV2,what color ?
CHI,he has stripes .
INV2,"oh ‡ he has stripes, oh !"
INV2,do you like it [//] do you like him (.) a boy ?
INV2,yeah ?
INV2,do you play with your cat ?
CHI,sometimes .
INV2,what kinda things do you do with your cat ?
CHI,sometimes we get [//] we [/] we [/] we [/] we do ropes and things .
INV2,oh ‡ you do ropes ?
CHI,mhm .
INV2,oh ‡ what does that mean ?
CHI,that means we [/] we [/] we [/] we play with him .
INV2,"oh ‡ okay, is that fun ?"
INV2,"do you play with your brothers and sisters with him, or just you ?"
CHI,my brothers and sisters .
INV2,how many brothers and sisters do you have ?
CHI,two .
INV2,"two, a brother and a sister ?"
INV2,that's fun .
INV2,"should we go on, should we read the next one ?"
INV2,"+"" and a little toy house and a young mouse ."
INV2,"see the mouse, I don't see the mouse, where's the mouse ?"
INV2,oh ‡ there he is !
INV2,"what about this, what do you think here ?"
INV2,"+"" and a comb and a brush and a bowl full of mush ."
INV2,"hm, is that all in this room ?"
INV2,"I don't know, what's that ?"
CHI,rocking_chair .
INV2,"yeah, good job !"
INV2,"+"" and a quiet old lady who was whispering hush ."
INV2,here we are again .
INV2,"and he says +""/."
INV2,"+"" good night room ."
INV2,and there's the cats .
INV2,"is that what you play with your cats, with the string ?"
INV2,yeah ?
INV2,"you tired, (.) huh ?"
CHI,no .
INV2,"no ‡ oh, okay, you wanna keep reading ?"
INV2,"okay ‡ good, we'll keep reading ."
INV2,"+"" good night moon ."
CHI,"+"" good night moon ."
INV2,where's the moon ?
INV2,good job .
INV2,"+"" good night, cow jumping over the moon ."
INV2,there he goes .
INV2,"+"" good night light, and the red balloon ."
INV2,"+"" good night bears, good night chairs ."
INV2,what's he doing ?
CHI,I don't know .
INV2,"I don't either, he looks like he's climbing on a bed „ doesn't he ?"
CHI,well why is he ?
INV2,"I don't know, maybe he wasn't tired anymore ."
CHI,yeah .
INV2,"maybe, what do you think ?"
CHI,I don't know .
INV2,oop@u .
CHI,he wasn't tired .
INV2,you think he wasn't tired anymore ?
INV2,"we saw that already, didn't we ."
INV2,who was that ?
CHI,bears .
INV2,"yeah, what were they doing ?"
CHI,playing a game .
INV2,"yeah, they were playing a game, good job ."
CHI,I thought they were resting .
INV2,"they were resting, you're right, they were resting ."
INV2,"okay ‡ cool +""/."
INV2,"good night, kittens ."
INV2,is that what your cat looks like ?
CHI,yeah .
INV2,"+"" and good night mittens ."
INV2,do you say good night to your mittens ?
INV2,"it's kinda funny, isn't it ?"
CHI,yeah .
INV2,yeah .
INV2,"+"" good night clocks and good night socks ."
INV2,where's a clock ?
INV2,what do you do with a clock ?
INV2,why do we use a clock ?
CHI,I don't know .
CHI,oh ‡ socks .
INV2,"oh ‡ yeah, good job, they're just hanging there ."
INV2,good night .
INV2,wanna tell them good night ?
CHI,good night !
INV2,good night .
CHI,he's not tired .
INV2,I know .
CHI,but [/] but it's still dark out .
INV2,I know .
CHI,"yeah, is he still has to sleep ."
INV2,"he does, you're right ."
CHI,even though he's not tired .
INV2,I know .
INV2,"well, maybe he'll [/] he will get tired, if he lies down ."
INV2,what do you think ?
CHI,yeah .
INV2,"yeah, probably ."
INV2,"+"" good night, little house ."
CHI,house .
INV2,and what's that ?
CHI,mouse .
INV2,"+"" and good night mouse ."
INV2,"+"" good night comb, and good night brush ."
CHI,brush .
INV2,do you tell your comb and brush good night ?
INV2,no ‡ you don't ?
CHI,no .
INV2,"kinda funny, huh ?"
CHI,yeah .
INV2,yeah .
INV2,"+"" good night nobody ."
INV2,there's nobody there !
INV2,"+"" and good night mush ."
INV2,"+"" and good night to the old lady whispering hush ."
INV2,where's the lady ?
INV2,good job .
INV2,"oh ‡ lookit, what's the mouse doing ?"
CHI,he's eating .
INV2,"he's eating, and whose food is that ?"
CHI,the mouse .
INV2,you think it's the mouse's food ?
INV2,"really, okay ."
INV2,"+"" good night stars, good night air ."
CHI,"+"" air ."
INV2,"+"" air ."
INV2,"point a star out, show me what the stars look like ."
INV2,do you look at the stars sometimes ?
INV2,can you see them out your window ?
INV2,"+"" good night noises everywhere ."
INV2,oh ‡ lookit that .
INV2,think he's tired .
CHI,I think he is .
INV2,"you think he is, yeah ?"
CHI,that is just a play house .
INV2,"I know, do you have one ?"
INV2,you do ?
CHI,no .
INV2,oh ‡ no .
CHI,we have just a dollhouse .
INV2,oh ‡ you have a dollhouse ?
INV2,"that's fun, do you play in there ?"
INV2,cool .
INV2,"yeah, we finished [/] we finished ."
INV2,"do you wanna read another book, or do you wanna play with some of the toys ?"
CHI,I want some of the toys .
INV2,okay ‡ what toys do you wanna play with ?
CHI,ah .
INV2,"cool, is that another puzzle ?"
CHI,I think it is .
INV2,I think it is too .
INV2,should we try and do it ?
CHI,yeah .
INV2,what do you think about that one ?
INV2,and another one !
INV2,"wow, look at all these puzzles !"
INV2,whoa !
INV2,whoa there's lots of (th)em „ huh ?
CHI,mhm .
INV2,do you like to do puzzles ?
CHI,mhm .
INV2,"cool, wow, good job ."
INV2,"lookit, I think this can [//] wait, wait look ."
INV2,uhoh .
INV2,what's that ?
CHI,circle .
INV2,"good job, you're right ."
CHI,this is where his foot goes .
INV2,his foot ?
