participant,sentence
CHI,her name is [/] (.) her name is Maggie .
MOT,Maggie ?
INV2,oh .
MOT,how old is Maggie ?
CHI,fwi@u [: three] .
MOT,three ?
MOT,she <looks three [?]> [>] .
INV2,<is that your> [<] age ?
MOT,<xxx> [>] .
INV2,<xxx> [<] .
INV2,how old is the puppy ?
CHI,zero .
INV2,zero ?
MOT,oh wha(t) shoul(d) we name the puppy ?
MOT,so Maggie can call her when she wants to play .
CHI,dʒanʌfɨn@u [: Jonathan] .
MOT,<John> [>] ?
INV2,<Jonathan> [<] ?
MOT,okay .
INV2,(tha)t's a cool name for a dog .
MOT,hm: .
MOT,"what [/] what noise does Jonathan makes [//] (.) make when he wants to eat, Kate ?"
CHI,ruff@o .
INV2,yeah .
INV2,does Jonathan like milk ?
CHI,&=nods:no .
INV2,does he want milk for breakfast ?
INV2,wha(t) does he eat for breakfast ?
CHI,dog_food .
INV2,yeah .
INV2,I think so [!!] .
INV2,I don't think he'd want eggs: or milk: or (.) even ice_cream .
INV2,although he might (.) munch on ice_cream .
INV2,uhoh .
MOT,what did Maggie just do Kate ?
INV2,wha(t) happened to <Maggie> [>] ?
MOT,<Maggie xxx> [<] .
MOT,poor <Maggie> [>] .
INV2,<where'd she> [<] go ?
INV2,you wanna sit (h)er back up on the chair ?
MOT,mm where's Maggie gonna go today ?
MOT,after she eats (h)er breakfast .
CHI,day::care .
INV2,daycare ?
INV2,who's she gonna play with ?
INV2,what are (h)er friends' names ?
MOT,does she have any friends ?
MOT,what does Maggie do at daycare Kate ?
INV2,does she take naps ?
INV2,what does she like to do ?
MOT,wanna read Maggie a book ?
MOT,hm: ?
INV2,yeah .
INV2,is it Maggie's story time ?
INV2,you gonna tell her a story ?
MOT,can you tell (h)er a story about frogs ?
MOT,<you could pretend> [>] +/.
INV2,<there are> [<] so [!!] many frogs in that book .
INV2,I didn't realize it .
INV2,wow they're in all different places .
MOT,Kate you could pretend you're the teacher at daycare .
MOT,and read <Maggie a> [>] book .
INV2,<hey> [<] .
MOT,aren't you gonna tell (h)er a story ?
INV2,she can't hear you .
INV2,&=laughs .
INV2,hm: .
INV2,what are they doin(g) there ?
INV2,(that)'s a funny picture .
INV2,look at all their tongues stickin(g) ou(t) .
INV2,look at that .
INV2,wow .
INV2,what are they doin(g) ?
INV2,what are they doin(g) over there ?
INV2,they look very [!!] hungry .
INV2,hm: .
MOT,who's that in that book under those ?
INV2,<yeah> [<] .
INV2,<oh there's> [<] a book over here too .
MOT,that one she's seen .
MOT,"what's on (h)is underwear, Kate ?"
MOT,what's he got on his underwear ?
INV2,&=laughs .
INV2,he's got cool underwear .
INV2,I like that .
INV2,hm: .
CHI,&=points .
MOT,wha(t) is that ?
CHI,pants .
INV2,oh .
INV2,what are they doin(g) in the air like that ?
MOT,how'd they get in the air ?
INV2,how'd that happen ?
CHI,he fwod@u [: throwed] (th)em .
INV2,yeah <xxx> [>] go .
MOT,<xxx> [<] ?
MOT,what's he doin(g) on the bed ?
CHI,jumpin(g) .
MOT,is he s(u)pposed to do that ?
CHI,&=nods:no .
MOT,no .
MOT,do you think he's gonna get in trouble ?
CHI,&=nods:yes .
MOT,do you think he'll break the bed ?
CHI,&=nods:yes .
MOT,okay .
INV2,what's goin(g) on over here ?
INV2,I think [//] what looks wrong with the drawer there ?
INV2,hm: .
INV2,it's a mess .
INV2,&=laughs .
INV2,it's comin(g) out o(f) the (.) dresser .
INV2,who's that ?
CHI,Dad .
INV2,yeah .
INV2,what's Dad doin(g) ?
CHI,puttin(g) his clothes on .
INV2,yeah .
INV2,does your Dad do that ?
CHI,&=nods:yes .
INV2,buttons up your shirt ?
INV2,hm: .
INV2,what's he doin(g) here ?
INV2,what's Jessie bear doin(g) ?
MOT,button his pants .
INV2,yeah .
INV2,what's he about to do ?
CHI,&=points .
INV2,yeah .
INV2,what's he gonna do with those ?
CHI,put it on his hands and &-uh on his head .
INV2,really ?
INV2,is that what he's gonna <do> [>] ?
MOT,<well maybe> [<] [/] maybe [/] maybe &-uh she knows (th)is book .
INV2,really ?
INV2,he doesn't +...
MOT,no: <you were teasin(g) us> [>] .
INV2,<oh no> [<] .
INV2,"I thought you were telling the truth, wow ."
INV2,yeah .
INV2,do you put your: shoes and socks on by yourself or does your: æper [//] do your parents do it ?
CHI,&=points:self .
INV2,ca(n) you tie your shoes ?
CHI,&=nods:no .
INV2,no ?
INV2,couldn't either when I was little .
INV2,took me forever to figure it out .
INV2,oh look .
INV2,lookit what's on the Dad's tie .
INV2,you see that ?
INV2,oh no I'm sorry .
INV2,&=laughs .
INV2,I made a mess .
INV2,uhoh .
INV2,mm .
INV2,hm: .
INV2,loo(k) on the Dad's tie .
INV2,you see what's on the Dad's tʌ@u [: tie] ?
INV2,l(itt)le (.) xxx .
INV2,&=laughs .
INV2,are they dancing ?
INV2,yeah ?
INV2,that's good .
INV2,hm: .
INV2,wanna do another puzzle ?
MOT,wanna do another puzzle Kate ?
MOT,see more æpʌ [//] toys over there ?
INV2,oh (.) yeah !
INV2,we can (.) play with the toys .
INV2,bumblebee ?
INV2,that's a (.) big [!!] puzzle .
INV2,wanna do that puzzle ?
CHI,&=nods:yes .
INV2,yeah ?
INV2,can you poke it out ?
INV2,wow .
MOT,you have puzzles like that at home .
MOT,who do you have at home ?
MOT,that's that kind of a puzzle .
MOT,do you remember ?
CHI,horse .
MOT,no you don't have a horse .
MOT,wha(t) do you have ?
CHI,<rocking> [<] horse .
INV2,<this is a rocking horse> [>] .
MOT,<that one's a rocking horse> [<] .
MOT,wha(t) do you have at home that's (.) squishy puzzles like that ?
MOT,do you remember ?
CHI,&=nods:no .
MOT,Pooh bear ?
MOT,oops .
INV2,<okay> [>] .
MOT,<do we> [<] have a squishy Pooh ?
MOT,remember those big squishy Poohs ?
MOT,Pooh and Piglet and Tigger too ?
MOT,I'll show you when we get home .
INV2,wow look there (a)re a lot of squishy puzzles .
INV2,wow .
INV2,you like building with blocks ?
INV2,&=laughs .
INV2,wow .
MOT,what's (th)at ?
INV2,you like to drive ?
INV2,who uses something like this ?
INV2,does your Mom [!!] use something like this ?
INV2,to drive ?
CHI,&=nods:yes .
INV2,yeah .
INV2,does your brother have something like this on his stroller ?
INV2,or is he too old for that ?
MOT,how old is Aaron ?
CHI,ah [=? nine] .
INV2,oh: so he doesn't sit in a stroller .
INV2,no: I hope not .
INV2,let's look at the (.) puzzles .
INV2,there any more ?
INV2,could build with this stuff .
INV2,&=laughs .
MOT,hey (.) do you know what letters are on top ?
INV2,you know what letter that is ?
CHI,z: n .
INV2,oh it looks like both doesn't it .
INV2,(be)cause you can (.) do it either way .
INV2,but what letter (i)s that [!!] ?
CHI,n .
INV2,yeah .
INV2,do you have an <n in your name> [>] ?
CHI,<xxx> [<] .
CHI,no .
INV2,no .
CHI,æk [/] æk [/] k .
INV2,yeah .
CHI,and +...
CHI,ay: .
MOT,I think she's looking to spell her name .
CHI,t .
CHI,ay .
CHI,and +...
INV2,oh what else do we need ?
CHI,an ay (..) t +...
CHI,<and I have> [?] .
CHI,k (.) an ay (.) k (.) t .
CHI,k ay t .
INV2,hm: .
INV2,nothin(g) good on that block .
CHI,k ay .
INV2,huh .
CHI,dʒinanəhʌniaus@u [?] .
MOT,<xxx> [>] .
CHI,<you [?] only have> [<] k ay t e .
INV2,yeah .
CHI,mhm .
INV2,good job .
INV2,my name's too long to spell on blocks .
INV2,way too long .
INV2,hm: .
INV2,do you know what this is ?
INV2,you ever seen this ?
MOT,wha(t) is that thing ?
CHI,roos:ter .
INV2,yeah .
INV2,&=laughs .
INV2,I like <roosters> [>] .
MOT,<do æju> [<] [/] do you remember what rooster says ?
CHI,cockadoodedoo@o .
INV2,&=laughs .
INV2,when does he say it ?
CHI,when he's hungry .
INV2,really ?
CHI,&=nods:yes .
INV2,I think sometimes they say it in the morning too .
INV2,when they wake up .
MOT,"what's (th)at one, Kate ?"
INV2,ooh what's (th)at ?
MOT,+^ can you tell me what they are when you make (th)em so I know ?
INV2,oh a hammer .
INV2,can you hammer them in ?
INV2,&=laughs .
INV2,that what you gonna do ?
INV2,hm: .
INV2,oh we have all kinds o(f) tools .
INV2,does your Dad have tools like this ?
CHI,&=nods:yes .
INV2,yeah ?
INV2,<my Dad> [>] .
MOT,<plastic &=laughs> [<] .
INV2,are his metal ?
INV2,are they heavy ?
INV2,are they big an(d) heavy ?
INV2,no ?
INV2,plastic doesn't do quite so much good .
INV2,oh wow .
INV2,do you know what that [!!] is ?
INV2,wow .
MOT,"I see another tool, Kate ."
MOT,I think there's another orange one in there .
MOT,in the corner .
MOT,see it ?
INV2,wow .
INV2,you got (th)em all .
MOT,do you know what they're <called Kate> [>] ?
INV2,<what are you sitting> [<] on ?
INV2,what's that ?
CHI,duck .
INV2,<wha(t)'s that> [?] .
CHI,saw .
INV2,yeah .
INV2,wha(t) do you use a saw for ?
CHI,working [?] .
INV2,yeah that's what I use it for too .
INV2,wow !
INV2,you're (g)onna put that on your head ?
INV2,you're (g)on(na) put it on my [!!] head ?
INV2,oh thank you .
INV2,&=laughs .
INV2,I can be a construction worker now .
INV2,cool .
INV2,wow .
INV2,what's in there ?
INV2,oh: .
INV2,I like trains .
INV2,whoa .
INV2,&=laughs .
INV2,oh what's this ?
INV2,hm: .
INV2,are you good at doin(g) those ?
INV2,I'm terrible at those .
INV2,yeah you can't dump them .
INV2,you have to slide them around .
INV2,it's kinda hard but if you can do it it's a lot of fun .
INV2,you know you slide it until it becomes (.) something .
INV2,I think it's supposed to be a lizard .
INV2,but the pieces don't come out .
INV2,have you done one before ?
INV2,you have one at home ?
INV2,one of these slidy things ?
INV2,do you have a pet lizard ?
CHI,&=nods:no .
INV2,no .
INV2,neither do I .
INV2,they're kinda funny aren't they .
INV2,when you go on trips Kate how do you go ?
INV2,do you take [//] have you ever taken a plane ?
MOT,did you ever go on a plane before ?
INV2,you ever been on a plane ?
INV2,or do you take trains ?
INV2,or do you go in cars ?
INV2,oh .
MOT,aw .
INV2,d(id) you jus(t) hurt the bee ?
INV2,aw .
MOT,what is that Kate ?
MOT,what is that guy ?
INV2,d(o) you take the bus to daycare ?
CHI,&=nods:yes .
INV2,yeah ?
CHI,the museum .
CHI,carousel .
CHI,a bunkbed .
CHI,dress-up stuff .
CHI,squishy things you push in .
CHI,they go .
CHI,Wegmans .
CHI,blue shampoo .
CHI,put it on your hair .
INV1,I think we're done .
CHI,elephant .
CHI,they go in .
CHI,they're goin(g) to sleep in the house .
CHI,bringing (th)em back to the cage .
CHI,those two aren't .
