participant,sentence
INV,I'm having a little trouble .
INV,here .
INV,lemme help you .
INV,wanna shake that up ?
CHI,up .
INV,here .
INV,no: no lemme put the straw in for you .
INV,there .
INV,how's that ?
INV,(i)s that good ?
CHI,go see Mommy .
INV,no: (.) let's draw a picture .
CHI,<bu@u bauz:@u> [?] [>] ?
INV,<can we draw a> [<] picture ?
INV,look .
CHI,&-uh <ko@u (.) kɤ@u> [=? go go] Mommy !
INV,here look .
CHI,&=gasps .
INV,Adam .
CHI,oh (.) <I go (.) come see> [>] Mommy .
INV,oh (.) <do you see that mirror> [<] ?
INV,Adam <Adam> [>] .
CHI,<m:ain@u [=? mine]> [<] get .
INV,look (.) look .
CHI,&-um (.) I <gən@u ə@u> [=? going there] .
INV,Adam (..) do you wan(t) one of these markers ?
CHI,marker ?
INV,here .
INV,let's draw .
INV,let's draw on this paper .
INV,that's nice: .
INV,that's beautiful .
INV,do you hear that ?
INV,drilling ?
CHI,<drilling xxx> [>] .
INV,<I think they're doing some> [<] construction .
INV,drilling .
INV,here .
INV,you want a different color ?
CHI,oh ga@u [=? god] .
INV,it's okay .
INV,they're just (.) drilling .
CHI,&=coughs .
INV,here .
INV,what ?
INV,"it's very loud, isn't it ?"
INV,&=nods .
INV,it's loud .
INV,can you feel it ?
INV,a little bit ?
INV,it's loud .
CHI,oh goo(d)ness .
INV,oh goodness !
CHI,&+gɤ .
CHI,ʌpi@u [=? I eat] cæni@u [: candy] .
INV,oh I don't think this is for you .
INV,don't [?] think that's for you .
INV,here (.) let's draw pictures .
CHI,&=gasps (.) oh goo(d)ness .
INV,oh goodness .
CHI,&=gasps ooh dɛ@u [?] goo(d)ness (.) m:bɜrt@u [?] .
INV,ooh: that's pretty big that noise ?
INV,that's a big noise .
INV,<you going> [?] ?
INV,no why don'(t) we draw these pictures ?
INV,we can draw: Thomas the train .
CHI,xxx .
INV,wanna draw a choo choo ?
INV,le(t)'s draw a choo choo .
CHI,no (.) choo choo train Thomas .
INV,Thomas ?
INV,an(d) the blocks: go [?] choo choo: .
INV,how (a)bout this look (.) the blocks they go choo choo@o choochoochoochoo@o .
INV,did you do this before ?
INV,&=nods yeah ?
INV,an(d) this one how (a)bout this one ?
INV,lookit these .
INV,choo choo [x 3] .
INV,choo choo choo choo .
INV,"you can make them like a train, huh ?"
INV,you're &+stæ [//] how come you're standing on your toes: Adam ?
INV,how come you're standing on your toes ?
CHI,&=gasps go see Mom::my .
INV,oh: in just a few minutes she'll be ready to come out .
CHI,ugh (.) I'm stuck .
INV,just a few minutes you'll be ready to go see Mom .
INV,why don't we draw pictures <we've got crayons> [>] .
CHI,<go see Mom> [<] !
INV,we've got crayons .
CHI,go see Mommy .
INV,pretty soon <pretty> [>] soon .
CHI,<go &+s> [<] go see Mommy !
INV,pretty soon Adam .
CHI,Mommy !
CHI,bə@u [?] go see Mommy .
INV,or we can play with Thomas .
CHI,play (wi)th Thoma(s) .
INV,this man: this man can ride on the train .
INV,&+wʌ [//] no (.) not right now .
INV,"pretty soon we'll go out there, okay ?"
INV,pretty soon .
INV,what else is in here ?
CHI,a:@u [?] .
INV,here's a dumptruck .
INV,<what about> [?] this dumptruck ?
INV,do you know what this does ?
INV,"you hear this, don't you ?"
CHI,oh Mom (.) <mamamamamamamamamam:@b> [>] .
INV,<pretty soon> [<] .
INV,pretty soon .
INV,right now she has to do something <she's busy> [>] .
CHI,<k@u am@u aiaf:@u> [=? come on I off] !
INV,Adam right now your Mom's busy .
INV,"she'll be (..) ready to see you soon, huh ?"
INV,look can you put these shapes in ?
INV,look Adam .
CHI,xxx [= singing?] .
INV,fire:truck .
INV,pretty soon .
INV,wanna draw a picture ?
CHI,I [/] &+a Mommy: !
INV,that's like a car .
INV,want me to hold this for you ?
INV,vroom@o (.) vroom@o .
INV,tha(t)'s the blinker .
CHI,<ga@u bɔk@u borkiŋ@u borkin@u (.) ðesfit@u> [?] .
INV,do you know who that guy is ?
INV,who's this guy ?
INV,do you know who this guy is ?
INV,Adam (.) do you know who this guy is ?
INV,look at this .
CHI,Mommy .
CHI,go see Mommy .
CHI,go see Mommy .
INV,pretty soon she'll be done .
INV,she'll be finished soon .
CHI,&=whimpers .
INV,it's cool it's cool it's cool man .
CHI,&=cries .
INV,what what ?
INV,do you wanna play catch ?
INV,you wanna play catch ?
CHI,no .
INV,no ?
CHI,no .
INV,you wanna play with Thomas ?
CHI,no .
INV,you wanna play with the lights ?
INV,we could turn the light off .
CHI,tu(r)n light off .
INV,wanna turn the light off ?
CHI,turn it <o(ff)> [?] .
INV,here (.) come on over here .
INV,get up on this chair .
CHI,Thomas .
INV,wanna turn it back on ?
CHI,turn: back on .
INV,wanna turn it back off again ?
CHI,hain:@u [?] (.) kaudɛtə@u [?] .
INV,come up here .
INV,shoul(d) we turn it back on ?
CHI,tu(r)n i(t) back on ?
INV,(y)eah that's pretty cool .
CHI,<Mom:my> [>] .
INV,<you like that mirror> [<] ?
INV,<pretty soon pretty soon> [>] .
CHI,<mamamamamamamamama@b> [<] .
CHI,mama [=! yelling] !
INV,Adam (.) let's go draw a picture .
INV,wanna sit on my lap ?
CHI,Mommy .
INV,come on (.) sit on my lap .
INV,go draw a picture .
INV,hey look (.) we've got all kinds of crayons .
CHI,<k@u ai@u tʃ@u> [=? can I chair] (.) ʃaijau@u [: yellow] .
INV,look at all these crayons .
INV,oops .
INV,here put this right back in here .
INV,here (.) do you want some more juice ?
CHI,no tʃu@u [: juice] .
INV,wanna +...
INV,oh you wanna sit down in the chair ?
CHI,anʌ@u [=? I wanna] (.) ta:@u [: turn] back an@u [: on] .
INV,wanna sit down in the chair ?
CHI,<k@u a@u bækəm@u> [= approximation of (turn it back on)] .
CHI,<kə@u ʌ@u bækə@u> [= turn it back on] .
INV,&=laughs .
CHI,go Mo:mmy .
INV,no (.) not right now .
INV,not right now .
CHI,no Mo:mmy .
CHI,Mommy [x 3] .
CHI,whe(r)e's Mommy [/] Mommy ?
INV,she'll be ready soon .
CHI,a teepee .
INV,"what if I said +""/."
INV,"+"" Adam [x 12] ."
CHI,<&+ti:> [<] .
CHI,xxx <a@u mi@u> [=? I need] my Mom:my .
CHI,Mom:my .
CHI,Mom:my .
CHI,Mom:my .
INV,here (.) why don'(t) we have some more juice ?
INV,are you thirsty ?
CHI,ʌdʌ@u [=? Adam] (.) horsi@u [: thirsty] .
INV,wha(t) do you (h)ave ?
CHI,nʌ@u [= responding] .
INV,a horsie ?
CHI,horsie ?
INV,that looks like a bunny to me .
CHI,(M)ommy !
INV,were you tryin(g) to <distract me> [>] ?
CHI,<wɨs@u [: where's] Mommy> [<] !
INV,I think you're [!] <tryin(g) (t)o distract me [!]> [>] .
CHI,<wɨs@u [: where's] Mommy> [<] .
CHI,<Mommy> [>] !
INV,<the same> [<] way I'm tryin(g) (t)o distract you [!] .
CHI,Mommy !
CHI,Mommy .
INV,here let's look at the pictures .
INV,let's draw some pictures .
CHI,Mommy .
INV,or do you wanna look at a book ?
CHI,no: !
INV,no: ?
CHI,nijau@u [= exclamation] !
INV,what: what: ?
INV,what kind of game would you like to play ?
INV,Adam ?
CHI,yes Mommy Mommy !
INV,tha(t)'s not a game .
CHI,Mommy !
INV,<what kind of game would you> [//] Mommy's very busy right now she needs to (..) <be by herself> [>] .
CHI,<ugh Mommy wi@u [?]> [<] .
INV,yeah Mommy's busy .
CHI,Mommy busy Mommy .
INV,she's busy .
CHI,Mommy .
INV,oops (.) are you okay ?
INV,aw: (.) your head's okay .
INV,"you gotta be tired, huh ?"
CHI,wanna open do(or) !
INV,you can't open the door right now .
INV,ooh: .
CHI,what's Mommy: ?
INV,she's right in the other room .
INV,let's play right now .
INV,let's play .
INV,let's play with these toys .
INV,how (a)bout these blocks ?
INV,we could make them like a choo choo train .
INV,look at these blocks .
INV,Adam look at these blocks .
INV,Adam (..) we can play games while we wait for Mom .
CHI,ɤz@u [: let's] clean up .
INV,let's clean up do you wanna ?
INV,clean up (.) clean up [=! singing] .
INV,here .
INV,what else can we put away ?
INV,all the toys .
CHI,&=grunts .
CHI,&=whines .
INV,it's almost fun to clean up .
CHI,clean up .
INV,do you want some more juice ?
INV,this [//] you did a really good <job cleaning up> [>] .
CHI,<I got [/] I got> [<] [/] I dʌp@u [: x@n] juice .
INV,you want some juice it's right over here .
CHI,I got [//] no: ow: !
INV,ooh (.) don't bump your head .
CHI,whe(r)e's <Mommy> [>] ?
INV,<there are> [<] +/.
INV,she's right in the next room .
CHI,&=screams .
INV,(it)'s not time to go see (h)er yet .
INV,she's busy .
INV,wanna turn the light off ?
CHI,tʌ@u [: turn] ʌ@u [: (th)e] light off <bɤ@u bɤ@u> [?] .
INV,stand on this chair .
CHI,kom@u [=? come] (.) a <kom@u &+k> [?] [=! screaming] .
INV,"you really wanna go out there, huh ?"
CHI,oh oh bu:@i [= exclamation] .
INV,now we know .
INV,you wanna do some exercises ?
CHI,&=whines .
INV,you were just out with Mommy .
INV,you wanna jump ?
INV,we can just jump .
INV,jump with me come on .
INV,look a(t) this .
CHI,<xxx> [>] .
INV,<you (w)anna> [<] jump with me ?
INV,"you wanna jump right outside, huh ?"
INV,d(id) you hit your head ?
INV,are you alright ?
INV,I think you're okay .
INV,what are you (.) takin(g) a nap ?
INV,wha(t) do you see [!] under there .
INV,oh (.) the chair fell over .
INV,here let's draw pictures .
INV,you wanna use crayons ?
CHI,no .
INV,we can use crayons: if you like .
CHI,<go@u kɨt@u an@u> [?] .
INV,you wanna (.) play with the choo choo ?
CHI,no !
INV,you wanna jump some more ?
CHI,clean up !
INV,you wanna clean up ?
INV,I can take all the toys out an(d) we can clean (th)em up again .
INV,here <dɨ@u gau@u> [?] [//] you wanna clean this [!] toy up ?
CHI,no .
CHI,no ?
INV,how (a)bout this one ?
INV,you wanna clean up this toy ?
CHI,clean up toys .
INV,well here .
INV,here are some toys right here (.) that you can clean up .
CHI,Mommy ?
INV,she's out there .
CHI,I'm n:gɛnə:@u [=! mumbling] .
CHI,&=yells .
INV,she's out there .
CHI,&=screams .
INV,shh: .
INV,it's okay .
INV,you don'(t) need to worry about it .
INV,she'll be: (.) ready soon .
INV,ooh your shoe came off .
INV,can you put your shoe back on ?
INV,how's that ?
INV,is it on ?
INV,do you need help ?
CHI,whe(r)e's Mommy !
CHI,<həogi@u (.) <giŋ@u (.) oh gɨjəma@u> [?]> [>] .
INV,<what else do we have over here> [<] ?
CHI,<giʌma@u [?]> [>] .
INV,<what: what:> [<] what: ?
CHI,Mommy: [=! screaming] !
INV,not right now .
INV,you have to wait .
INV,can you wait (.) just a little bit ?
CHI,ɛtə@u [=? have to] Mommy .
INV,if you wait (.) just a little bit +...
INV,knocking on the inside o(f) the door .
INV,hey (.) hey Adam .
CHI,&=cries .
INV,this is no good .
INV,hey: (.) hey: .
INV,wha(t) do you see here ?
INV,oh awesome we have some new toys: since last time .
CHI,bye [/] &-uh (.) bye Katie .
INV,bye !
INV,&=laughs .
INV,why &+d [//] I got a car too: .
INV,we can (.) make (th)em race .
INV,you wanna have a race ?
INV,rrrr@o rrrr@o .
INV,oh: the red one's ahead !
INV,the red one's behind .
CHI,xxx .
INV,rrrrr@o .
CHI,goo(d)bye Katie .
INV,bye .
CHI,bye Katie .
INV,what else ?
INV,here's a bus .
CHI,bye <Inge> [>] .
INV,<there's xxx> [<] +/.
INV,hi: .
INV,"who's gonna win, the bus ?"
CHI,we [?] bus .
INV,or the cars ?
INV,wha(t) do you see ?
INV,what's in there ?
CHI,i:jao@o .
INV,&=laughs .
INV,what else [//] what other kin(d)a toys do we have ?
INV,look in here .
CHI,in (h)ere .
INV,what else is in here ?
INV,we got <this book about> [>] cars and trucks .
CHI,<hi Katie> [<] .
INV,that's a house .
INV,who's (th)at guy ?
CHI,&=laughs .
INV,look here's another thing that rolls .
INV,you know what that is ?
INV,think that's a bunny rabbit .
INV,&=laughs you got his ears .
CHI,&=laughs .
INV,you got (h)is ears !
INV,got (h)is ears .
INV,I got your ears got your ears got your ears .
CHI,I <wʌ@u pʌ@u> [?] .
INV,hm: ?
INV,want this car ?
INV,yeah .
CHI,I:n@u [?] .
INV,I like that yellow car .
INV,hm: ?
CHI,ugh .
INV,what are you [/] (.) wha(t) are you lookin(g) for ?
INV,what are you tryin(g) (t)o do ?
INV,can I help you ?
CHI,&=grunts .
INV,what ?
CHI,Inge Inge <Kate: Kate:> [>] .
INV,<Inge (.) Katie> [<] .
INV,I'm Katie .
INV,my name is Katie .
CHI,Katie .
INV,an(d) what's your name ?
INV,hm: ?
CHI,æʔʌm@u [: Adam] .
INV,is it A:dam ?
INV,your name is A:dam an(d) my name is Ka:tie .
CHI,Katie .
INV,yeah: I'm so glad that you remember my name .
CHI,ʌm:buθiʃʌt@u [=? &-um bus xxx] .
INV,it's a bus .
INV,you gonna get on the bus to go to school ?
CHI,i:au@o .
INV,mi:au@o i:au@o .
INV,"sometimes cars make those sounds, huh ?"
INV,ooh: .
INV,&=laughs .
INV,"you remember that from las(t) time, huh ?"
INV,&=laughs .
CHI,&=laughs .
INV,(th)at's pretty funny .
