participant,sentence
MOT,"Rick , look ."
MOT,what color is the hat ?
CHI,white .
MOT,"white , good boy ."
CHI,it's Ben .
MOT,is it Ben the fireman ?
CHI,Ben take a [/?] hat off .
MOT,what color is his head ?
CHI,yellow .
MOT,yellow .
MOT,"Rick , what color is yellow in spanish ?"
CHI,right there .
MOT,remember what [/?] what we said ?
CHI,yellow spanish .
MOT,"amarillo@s:spa , remember ?"
CHI,amarillo@s:spa .
MOT,that's right !
CHI,amarolo@s:spa .
CHI,not amarolo@s:spa .
MOT,"Rick , what color is red in spanish ?"
CHI,spanish [/?] in spanish red is spanish .
MOT,remember what color we said it was ?
MOT,"Rojo , remember ?"
CHI,Rojo [/?] Rojo .
MOT,"good boy , you're trying ."
CHI,let's open this .
MOT,"Rick , no touching ."
MOT,look at me .
MOT,no touching over there .
CHI,what's this thing warm ?
CHI,let's just put it on it .
MOT,he's got two hats !
MOT,"look , he needs some feet ."
MOT,where are you gonna put his feet ?
CHI,on it .
MOT,go ahead .
MOT,"there , there's one hat ."
CHI,put a white one .
MOT,you want white feet ?
MOT,"okay , good boy ."
MOT,where's the other little Potato_Head ?
MOT,"<he's got> [/?] he's got some brown shoes , huh [/?] ?"
MOT,those are nice .
CHI,where's the potato with a hat on ?
MOT,that's a nice hat .
MOT,what color is it ?
CHI,blue .
MOT,yeah .
MOT,"well , give him some feet ."
MOT,so he can walk .
MOT,"there , that's right ."
CHI,there's no stairs .
MOT,"oh , there's no stairs ."
MOT,"you don't need it , see ?"
MOT,you can just open the door and walk right in .
MOT,"make him walk in , Rick ."
MOT,"Rick , look at mom ."
CHI,<walk walk> [/?] walk .
MOT,good boy [/?] good boy .
MOT,"what is this , Rick ?"
CHI,chimney .
MOT,"no , what is +/."
MOT,"this is a roof , but what is this building ?"
CHI,a roof .
MOT,"this is the roof , Rick ."
MOT,"but , this is a school house , remember ?"
CHI,a [/?] is [/?] is this a barn ?
MOT,what is that ?
CHI,a barn .
MOT,it's a what ?
CHI,what this ?
MOT,"that's a chimney , Rick ."
MOT,remember ?
CHI,xxx .
MOT,where does the chimney go ?
CHI,under there .
MOT,good .
MOT,and what goes on the outside of it ?
CHI,&-uh [/?] clock .
MOT,a big clock .
MOT,where can we put it ?
CHI,we could put it on +/.
MOT,"no , where does the clock go , Rick ?"
CHI,right there .
MOT,"Rick , look ."
MOT,"say , on the chimney ."
CHI,on the chimney .
CHI,put this on it .
MOT,now there .
MOT,"oh , no Rick ."
CHI,put in .
MOT,put some flowers outside ?
MOT,that's pretty .
MOT,"what kind of flower's that , Rick ?"
CHI,on the school bricks .
MOT,"yeah , it looks like a daisy ."
MOT,hm: [/?] ?
CHI,is a ladder .
MOT,mhm [/?] .
CHI,"mom , take that off ."
MOT,you took it off ?
MOT,good boy .
CHI,but [/?] <is a> [/?] is a ladder .
MOT,that's not a ladder .
MOT,"it's a chimney , remember ?"
MOT,hm: [/?] ?
CHI,is a play [/?] play+ground .
MOT,where's the play+ground ?
CHI,right there .
MOT,"oh , can you make the people play ?"
CHI,a man's playing .
CHI,a man's fix a rug .
CHI,a man's fixing xxx .
CHI,a man's fix a rug .
MOT,yeah .
MOT,"Rick , how about big Potato_Head ?"
MOT,wanna put him together ?
MOT,give him some feet ?
MOT,what else does he need ?
CHI,here come Miss_Potato in there .
MOT,you put the little Potato_Head in there ?
CHI,is sticker .
CHI,xxx this stick go sleep ?
MOT,mhm [/?] .
CHI,school's all over .
CHI,no bath+rooms .
MOT,"no bath+rooms in that school house , Rick ?"
MOT,uhoh [/?] .
CHI,is missing one .
MOT,"oh , we're missing the back of it ?"
MOT,"well , I don't know Rick ."
MOT,I think we also left some of the pieces in the play+room .
MOT,"oh , there's some ."
CHI,a [/?] take that off .
MOT,take it off ?
MOT,and put it on ?
CHI,I putting on .
MOT,"what are you doing , Rick ?"
CHI,I fixing +/.
CHI,<i need some he> [/?] I need some help .
MOT,"okay , nice asking mommy ."
MOT,"Rick , look at my eyes ."
CHI,"I need some help , please ."
MOT,look at me .
CHI,I want [/?] need some help please .
CHI,please .
MOT,Rick .
CHI,"I need some help , please ."
MOT,"good , that's better looking ."
CHI,it's a girl .
MOT,you needta look when you ask for something .
CHI,"<it's a girl , it's a girl , it's a girl> [/?] it's a girl ."
CHI,<hi girl> [/?] hi girl .
MOT,are you having her say hello ?
CHI,is [/?] this is Helen's .
MOT,"oh , Rick , no throwing ."
MOT,that's wrong .
CHI,no throwing ?
MOT,Rick .
MOT,"listen , Rick if you touch that again I'm gonna put you in time+out ."
CHI,xxx .
CHI,not going for a ride .
MOT,Rick ?
MOT,"oh , Rick , look ."
MOT,what do you say ?
CHI,thank you .
MOT,good boy .
MOT,"Rick , what are these on the paper ?"
CHI,a [/?] a man .
MOT,"yeah , little soldiers ."
MOT,aren't they cute ?
MOT,"oh , Rick , what's that ?"
CHI,ah [/?] stickers .
MOT,ooo [/?] lots_of people .
MOT,"oh , this is nice , Rick ."
MOT,"oh , ."
CHI,gonna open that .
MOT,what do you want me to do ?
CHI,open this .
MOT,"please , mommy ?"
CHI,"please , mommy ."
CHI,"a [/?] people on it , open that ."
MOT,"well , she can't help us Ben [/?] Rick ."
MOT,"she's too little , I think ."
MOT,I don't think she can .
CHI,Gonzo open .
CHI,xxx .
MOT,okay .
MOT,"what's this , Rick ?"
CHI,xxx .
MOT,"Rick , this is gonna be fun to do ."
MOT,"Rick , look ."
MOT,do you know what we can do ?
MOT,wanna do some now .
MOT,I'll show you what we do .
MOT,look .
MOT,"let's see , open this up ."
MOT,let's find the first page .
MOT,"oh , now what's he missing ?"
CHI,a swing .
MOT,"no [/?] oh , well , he's hanging ."
MOT,"that's a different kind of a swing , Rick ."
MOT,"but , look at the man over here ?"
MOT,what's he missing ?
CHI,a head .
MOT,a head .
MOT,wanna pick out a head and put it on ?
MOT,where can we find a nice head for him ?
MOT,how about one of these boys up here ?
MOT,"Rick , look ."
MOT,look at mommy .
MOT,is there a boy up here that we can put +/.
MOT,how about +/.
CHI,that .
MOT,let's see .
MOT,"how about one of these boys , right here ?"
MOT,"how about this one , Rick ?"
MOT,can you put his head right there ?
MOT,"good job , okay ."
MOT,now what else does he need ?
MOT,"what else is he missing , Rick ?"
MOT,look .
CHI,a people .
MOT,"yeah , those are people ."
MOT,"Rick , look ."
MOT,what's he missing here ?
CHI,a leg .
MOT,"his [/?] yeah , well he's got legs , they're bent ."
MOT,but what does he need ?
MOT,good boy .
MOT,he needs shoes .
MOT,"okay , how about these right here ?"
MOT,would those be good shoes to put on him ?
MOT,"oops [/?] there , good boy ."
MOT,what else ?
MOT,one more ?
MOT,take the other shoe .
MOT,"he needs two shoes , right ?"
MOT,okay .
MOT,"there , that's nice ."
MOT,"how about this , Rick ?"
MOT,what's he missing ?
MOT,"Rick , look ."
CHI,a house .
MOT,"that's a house , but look ."
MOT,<what is> [/?] what is the dog missing ?
MOT,what does he need ?
CHI,a doghouse .
MOT,"no , what [/?] look [/?] look at the dog , Rick ."
MOT,what does he need ?
MOT,a +/.
CHI,a [/?] the house .
MOT,a head .
CHI,head .
MOT,he needs a head .
MOT,look .
MOT,can you find the dog ?
MOT,"good boy , Rick ."
MOT,oops [/?] put it up here .
MOT,"oops [/?] see , it goes right here ."
MOT,"now , what else does he need ?"
CHI,his feets .
MOT,"yeah , he needs some feet ."
MOT,"but , we gotta find dog feet for him , Rick ."
MOT,let's see .
MOT,do you see any dog feet ?
MOT,"no , that's not a dog's foot ."
MOT,let's see .
MOT,"oh , these look like pretty good dog feet , maybe ."
MOT,over here .
MOT,those or [/?] +/.
MOT,gonna give him those feet ?
MOT,"yeah , those are pretty good , huh [/?] ?"
MOT,oop [/?] one here .
MOT,and get the other one .
MOT,good boy .
MOT,good job .
MOT,"now what's the boy missing , over here ."
MOT,what does he need ?
MOT,Rick ?
CHI,feets .
MOT,"no , look at the boy over here , Rick , look ."
MOT,"oh , he does miss feet ."
MOT,you're right .
MOT,"you're right , I'm sorry ."
MOT,"okay , you could give him those feet if you wanna ."
MOT,"good job , Rick ."
MOT,"oop [/?] <no , no> [/?] no ."
MOT,look +/.
MOT,"that's a boy , good job ."
MOT,"Rick , what are you doing ?"
CHI,taking stickers .
MOT,"yeah , taking those stickers off , right ?"
MOT,"say , I'm peeling ."
CHI,I'm peeling .
MOT,good boy .
MOT,fix the foot the right way .
MOT,good job .
MOT,that's how it goes .
MOT,"okay , what does he need up here , Rick ?"
MOT,what goes here ?
CHI,a dogs .
MOT,"no , look ."
MOT,what goes up here ?
MOT,the boy's +/.
MOT,"Rick , look ."
CHI,the boy's doing .
MOT,get the boy's head .
MOT,take this one .
MOT,he needs a head .
MOT,good job .
MOT,where do you put the head ?
MOT,"Rick , look ."
MOT,where does the head go ?
CHI,hi [/?] Bert .
MOT,"Rick , no touching that ."
CHI,<i want> [/?] I want Bert .
MOT,alright .
MOT,"Rick , where does the head go ?"
MOT,good boy .
MOT,that's right .
MOT,he's bringing the dog some food .
MOT,"now , what does this animal need , Rick ?"
CHI,feets .
MOT,he needs feet .
MOT,also he needs +/.
MOT,"what else , Rick ?"
CHI,&-um [/?] feets .
MOT,and what else ?
CHI,that .
MOT,"a head , right ?"
MOT,"okay , that's good , right there ."
MOT,good .
MOT,good boy .
MOT,and what does he need up here ?
MOT,hm: [/?] ?
CHI,his head .
MOT,yep .
MOT,"oh , look ."
MOT,I think I put the wrong feet .
MOT,I think these feet should have gone on there .
MOT,"well , that's alright ."
MOT,"can you find <the dog's head , or> [/?] the cat's head ?"
MOT,where's the kitty+cat ?
MOT,do you see him ?
MOT,no .
MOT,that's a mouse Rick .
MOT,let's see .
MOT,"let's see , Rick ."
MOT,"Rick , I don't see it myself ."
MOT,"well , we could do another one if you want ."
MOT,until we find it .
MOT,"Rick , look at this ."
MOT,what do you wanna put ?
CHI,he's missing a head .
MOT,"yeah , well ."
MOT,we can put another one .
MOT,"oh , I think that goes over here , Rick ."
MOT,hm: [/?] ?
MOT,"that looks like a lady , this looks like a man , don't you think ?"
MOT,is that a man ?
CHI,man's crying .
MOT,"oh , it looks like he's crying , yeah ."
MOT,what goes here ?
MOT,the nice lady ?
MOT,hm: [/?] ?
MOT,get a lady's face ?
MOT,where's a lady ?
CHI,potato .
MOT,"can you find one of the ladys , Rick ?"
MOT,which one ?
CHI,that .
MOT,"no , that's not a lady ."
MOT,where's the lady ?
MOT,where's the girl ?
CHI,there .
MOT,right here ?
MOT,that's a girl .
MOT,you could put her head there if you want .
MOT,go ahead .
MOT,no [/?] oops [/?] .
MOT,you gotta be careful where you stick .
CHI,oops [/?] .
MOT,where ?
MOT,"there , what else does she need down there ?"
CHI,is a water .
MOT,"yeah , <but what does she> [/?] what does she need ?"
MOT,"she needs feet , right ?"
MOT,you gonna give her some feet ?
CHI,yes .
MOT,you could give her these .
MOT,"to go with the dress , hm: [/?] ?"
CHI,that .
MOT,you need help ?
MOT,"oh , there you go , you can do them , see ?"
MOT,"good boy , how many feet , Rick ?"
MOT,hm: [/?] ?
MOT,"Rick , look ."
MOT,how many feet ?
CHI,"one , two ."
MOT,good boy !
MOT,two feet .
MOT,how many feet do you have ?
CHI,how many feets .
MOT,"Rick , how many feet do you have ."
CHI,two feet .
MOT,"Rick , look ."
MOT,say I have two .
CHI,I have two .
MOT,okay oop [/?] over here .
MOT,one there .
MOT,put one over here .
MOT,good .
CHI,is a lady .
MOT,"yeah , that's a lady , she's in the water ."
MOT,how about this man ?
CHI,a man's crying .
CHI,a man's crying .
MOT,"yeah , well ."
CHI,a man's crying .
MOT,he is a little bit .
MOT,"I guess he wants to go home , because see that's his helper there ."
MOT,"can you find some feet for him , Rick ?"
CHI,yep .
MOT,"well , let's see ."
MOT,"I think we need some bare feet , Rick ."
MOT,hm: [/?] what do you think ?
MOT,where does that go ?
CHI,"oh , put a sticker back ."
MOT,"okay , good boy ."
MOT,"that was a nice job , Rick ."
MOT,nice putting it back .
MOT,"okay , what do you think ?"
MOT,well .
MOT,what else should we put up here ?
CHI,a head .
MOT,give him a head ?
MOT,"oh , that's a mean looking head !"
MOT,oops [/?] I'll help you .
MOT,"you wanna give him that head , or should we give him another head ?"
CHI,give a head .
MOT,hm: [/?] .
CHI,a [/?] that .
MOT,"I don't know if that head's the right head to go with that Rick , but +/."
MOT,"well , we'll put it there if you wanna ."
MOT,what else ?
MOT,what have you got ?
CHI,I take that off ?
MOT,"well , wanna see if that can go on another xxx ."
MOT,<how about> [/?] wait a minute .
MOT,"how about one of these , Rick ?"
MOT,this I think would look good here .
MOT,how about that head right on this lady ?
MOT,Rick ?
CHI,is a tape .
MOT,hm: [/?] .
MOT,"Rick , don't touch ."
MOT,turn around .
CHI,"hi , Bert ."
MOT,"Rick , there's no touching that ."
MOT,"Rick , go to time+out ."
CHI,no .
CHI,wanna come back .
CHI,I wanna come back .
MOT,"okay Rick , look at me ."
MOT,stand up .
MOT,come over here .
MOT,"Rick , look ."
MOT,"touch your head , shoulders , knees , and toes ."
CHI,"head shoulders , knees , and toes ."
MOT,"now , look at me ."
MOT,"Rick , look at me ."
MOT,there's no touching the microphone .
CHI,no touching microphone .
MOT,"wait , look at mommy ."
MOT,what did I say ?
CHI,"Bert , don't touch +/."
CHI,a [/?] Bert +/.
MOT,"Rick , look , no ."
CHI,a [/?] microphone +/.
MOT,what did I say ?
CHI,don't touching a microphone .
MOT,alright .
CHI,not Bert .
MOT,and not Rick .
CHI,a Bert's +/.
CHI,don't touching Bert .
MOT,sit down .
CHI,don't touching Bert .
CHI,touching Bert .
CHI,a Bert .
MOT,what else should we do ?
MOT,"Rick , this man looks like he goes on this page ."
MOT,where do you wanna put this man ?
MOT,how about there ?
MOT,"good , that looks nice !"
MOT,"that's good , Rick ."
CHI,right ah [/?] !
MOT,"good boy , huh [/?] ?"
CHI,is this ?
CHI,is this ?
MOT,what is that ?
CHI,a cup .
MOT,a cup .
MOT,that says +/.
MOT,do you know what this says in the front ?
CHI,Bert .
MOT,it says first .
MOT,it means first prize .
MOT,I think .
MOT,"Rick , how about this lady ?"
MOT,"I think she would look nice over here , too ."
MOT,what do you think ?
MOT,do you think this lady would look good over here ?
MOT,"Rick , look ."
MOT,"Rick , do you wanna put that lady over there ?"
CHI,ah [/?] Rick .
CHI,"oh , Rick xxx ."
MOT,"I think these shoes could go on this page , too ."
MOT,"Rick , look at mama ."
MOT,where do you think those shoes should go ?
MOT,hm: [/?] ?
MOT,where do you think you'd like to put those ?
MOT,here ?
MOT,on that man ?
CHI,xxx .
MOT,there .
CHI,xxx .
CHI,xxx .
MOT,there you go .
CHI,a coke .
MOT,a coke ?
MOT,"well , let's see what page +/."
CHI,moo [/?] .
MOT,now let's turn the page .
MOT,Rick .
CHI,moo [/?] .
MOT,"do we see any beach things , Rick ?"
MOT,hm: [/?] ?
CHI,a beach broke .
MOT,what is he in ?
CHI,inner_tube .
MOT,"that's inner_tube , that's right Rick ."
MOT,where do you use that ?
CHI,and that's a tube .
MOT,but where do you put the tube ?
CHI,in there .
MOT,in where ?
CHI,a hat .
MOT,"no , where do we put the tube , Rick ?"
MOT,hm: [/?] ?
MOT,in the +/.
CHI,in the water .
MOT,good boy .
MOT,at the +/.
MOT,where ?
CHI,beach .
MOT,that's right .
MOT,okay .
MOT,that's a good boy .
CHI,I want that box .
MOT,what box .
CHI,that .
CHI,this .
MOT,"oh , this is just a piece of cardboard , Rick ."
MOT,that's not a box .
CHI,"Helen , you can't bring the clu [/?] club+house ."
MOT,"what , honey ?"
CHI,Helen can't bring the +/.
CHI,Helen can't bring the club+house .
MOT,what club+house ?
CHI,a christmas to get a club+house .
MOT,you want one for christmas ?
MOT,okay .
MOT,"who do we hafta ask , Rick ?"
CHI,Bert [/?] a [/?] I get Ernie doll christmas ?
MOT,"Rick , look_it ."
MOT,who do you ask things for christmas ?
CHI,Ernie doll .
MOT,no .
MOT,but who do we hafta ask ?
CHI,doll .
MOT,sa [/?] +/.
CHI,Santa_Claus .
MOT,good boy .
MOT,"where is Santa_Claus , Rick ?"
CHI,in the christmas tree .
MOT,"well , he's not in the christmas tree , but +/."
MOT,"Rick , does he live in the north +/."
CHI,no .
MOT,"Rick , look ."
MOT,the north +/.
CHI,hm: [/?] ?
MOT,po [/?] +/.
CHI,pole .
MOT,"good boy , the north pole ."
MOT,that's right .
MOT,we're gonna go see Santa_Claus and you can ask him what you want .
MOT,okay ?
CHI,yeah .
MOT,alright .
CHI,and Bert go ?
MOT,you wanna bring Bert too ?
CHI,I can't bring Bert trick-or-treat .
MOT,"no , but you could bring Bert to see Santa if you wanna ."
MOT,okay ?
MOT,what else Rick ?
MOT,what else ?
MOT,do you see any faces that can go here ?
CHI,this .
MOT,that's kind of a funny face for him .
MOT,"I think that's a man , Rick ."
MOT,hm: [/?] ?
CHI,this .
MOT,"that looks funny , Rick ."
MOT,you like that ?
MOT,"oh , look at that man , Rick ."
MOT,is he skinny ?
CHI,no .
MOT,"no , what is he ?"
MOT,is he &fa [/?] +/.
CHI,funny .
MOT,he's funny and he's also +/.
MOT,fat .
CHI,fat .
MOT,"Rick , look ."
MOT,are fat or skinny ?
CHI,no .
MOT,"Rick , look ."
MOT,what are you ?
CHI,fat [/?] fat .
MOT,you're not fat !
MOT,look at you !
MOT,are skinny ?
CHI,no .
MOT,yeah .
MOT,I think you are .
MOT,you're skinny .
CHI,giggle .
MOT,"I think you're skinny , Rick ."
CHI,I wanna xxx .
CHI,I go out ?
MOT,hm: [/?] ?
CHI,I go outside ?
MOT,"well , maybe in a while , later ."
MOT,"Rick , is Kermie fat ?"
CHI,no .
MOT,no .
MOT,"not too , huh [/?] ?"
MOT,what color is Kermie ?
CHI,green .
MOT,good boy .
CHI,I go out .
CHI,a [/?] xxx can go .
CHI,I go outside ?
MOT,"not now , Rick ."
CHI,I want outside .
CHI,wanna go outside .
MOT,"Rick , look at me ."
MOT,what did you have for lunch today at school ?
CHI,a taco .
MOT,a taco ?
MOT,good boy .
MOT,what'd you hafta drink ?
CHI,salad .
CHI,milk .
MOT,milk ?
MOT,what color ?
CHI,white .
MOT,"white milk oh , ."
MOT,"Rick , look ."
MOT,what'd you have for dessert ?
CHI,&-um [/?] cupcake [/?] cookies .
MOT,cookies ?
MOT,what kind ?
CHI,coo +/.
CHI,salad .
MOT,"no , xxx ."
MOT,what kind of cookies did you have ?
CHI,have peaches .
MOT,"Rick , look ."
MOT,what kind of cookies ?
MOT,were they chocolate or chocolate chip or oatmeal ?
MOT,what kind ?
CHI,meal .
MOT,oatmeal ?
CHI,yes .
MOT,"oh , ."
MOT,oop [/?] .
MOT,"sit up , please ."
CHI,go out .
CHI,do one more ?
MOT,"few more minutes , Rick ."
MOT,"few more , pal ."
MOT,"Rick , look at momma ."
MOT,look .
MOT,"here , Rick ."
MOT,what are you doing ?
CHI,sitting .
MOT,sitting .
MOT,what are you sitting on ?
MOT,"oh , Kermit ?"
MOT,poor Kermie !
CHI,I pull Kermie's hair .
MOT,he doesn't have any hair .
CHI,I pull the count's hair .
CHI,"Rick , don't pull the count's hair ."
MOT,no .
MOT,"you don't pull anybody's hair , huh [/?] ?"
CHI,don't pull the count's hair .
MOT,"Rick , look ."
MOT,who's your teacher ?
CHI,mrshacker [/?] Miss_Rousseau .
MOT,good boy .
MOT,what'd you do in school today ?
CHI,I do running .
MOT,you did running ?
CHI,yes .
MOT,did you run at recess ?
CHI,yes .
MOT,yeah .
MOT,what else ?
CHI,I do that .
CHI,do the puzzles .
MOT,you did puzzles .
MOT,"cover your mouth when you cough , Rick ."
CHI,Ben went home .
MOT,Ben went home ?
CHI,yes .
MOT,was he sick ?
CHI,yes .
MOT,"oh , ."
MOT,"Rick , did you do writing today ?"
CHI,yes .
MOT,what did you write ?
CHI,&-um [/?] .
MOT,did you write your name ?
CHI,yes .
CHI,a [/?] this .
CHI,did this .
MOT,what do you call this ?
CHI,a [/?] paper .
MOT,"yeah , it's plastic paper ."
MOT,that's what you wrap things in sometimes .
MOT,hm: [/?] ?
CHI,it's a box .
MOT,what ?
CHI,it's a box .
MOT,"yeah , well it came on the outside of the package ."
MOT,yeah .
CHI,go for a ride ?
MOT,"Rick , you needta stay here with mommy ."
CHI,I wanna go outside .
MOT,"Rick , what do you call all these things in here ?"
MOT,"Rick , look ."
CHI,feets .
