participant,sentence
MOT,"we are , yeah ."
MOT,oops [/?] fell off .
MOT,what fell off ?
CHI,the chimney off .
MOT,"oh , my_goodness !"
CHI,I'll <have it> [/?] fix it .
MOT,alright .
CHI,is this one +/.
MOT,there you go .
CHI,I put this on now .
MOT,"okay , you want the clock xxx ."
MOT,I'm sorry .
MOT,"it fell off , huh [/?] ?"
CHI,I lock this down .
MOT,is that right ?
CHI,I lock this down .
MOT,you locked it down ?
MOT,"good , okay ."
MOT,there you go .
MOT,what else ?
CHI,xxx .
CHI,<i put that> [/?] I put this back .
MOT,you're putting a hat on that ?
CHI,xxx .
MOT,"Rick , where does the little bird go ?"
MOT,where's the bird ?
MOT,"cover your mouth , Rick ."
MOT,cover your mouth when you cough .
MOT,good covering you mouth .
MOT,"good job , Rick ."
MOT,you put the fence together .
CHI,where's the other one ?
MOT,there's the other one .
MOT,"you do good work , Rick ."
MOT,looks nice .
CHI,I lock this down .
MOT,yeah .
MOT,that's nice .
CHI,I wanna put this there .
MOT,okay .
MOT,"there's some more fence , Rick ."
MOT,we've got some more .
MOT,do you need more fence ?
MOT,where does this go ?
MOT,what does that say Rick ?
MOT,do you know ?
CHI,club+house .
MOT,"no , what's this say ?"
CHI,school [/?] club+house .
MOT,it says keep +/.
CHI,on .
MOT,keep out .
CHI,keep out .
CHI,xxx .
MOT,what else have we got in here ?
MOT,how about the window ?
MOT,you took them for a ride ?
CHI,<i put> [/?] I want this on !
MOT,where does that go Rick ?
MOT,that goes on what ?
CHI,piece .
MOT,but where does it go ?
CHI,on that car .
MOT,"I don't think it goes on the car , Rick ."
MOT,doesn't it go on the club+house ?
MOT,will that fit ?
MOT,"oh , you're right , it does ."
MOT,I thought that went on the club+house .
MOT,you're gonna put the hat on here ?
MOT,how about the little bird ?
MOT,why don't you let the little bird sit up there ?
MOT,want the birdie ?
CHI,put this hat back .
MOT,do you know what that says Rick ?
CHI,fall off !
MOT,"Rick , it says lemonade ."
CHI,lemonade .
MOT,"yeah , do you like lemonade ?"
CHI,yes .
MOT,"oh , good ."
CHI,xxx .
MOT,"Rick , what should we do with the bird ?"
CHI,where's the other Potato_Heads ?
MOT,"well , there's one there , and there , and there and there +/."
MOT,"oh , there's one right behind you ."
MOT,see ?
MOT,"see , this is sposta be his hat ."
MOT,"Rick , look !"
MOT,"that goes on here , remember ?"
MOT,"there , that looks nice !"
CHI,put this hat back .
MOT,"Rick , can you read all the names of the Potato_Heads on here ?"
CHI,I wanna match some .
MOT,you match them up ?
MOT,good boy .
MOT,that's right .
CHI,a [/?] kids is to walk .
MOT,are they walking on the cardboard ?
MOT,<walk walk> [/?] walk .
CHI,&-uh [/?] his girl+friend wanna stay there .
CHI,it's <a man's hou> [/?] a man's club+house .
MOT,"yeah , it is !"
MOT,"Rick , what's his name ?"
MOT,look .
CHI,<chip chip> [/?] chip .
MOT,big chip ?
MOT,and who's this ?
CHI,pop .
MOT,potato pop .
MOT,and who's this ?
MOT,"look at this one , Rick ."
CHI,<chip chip chip> [/?] chip .
MOT,what's his name ?
CHI,the man !
MOT,but what's his name ?
MOT,spu [/?] +/.
CHI,spud .
MOT,spud ?
MOT,who's that ?
CHI,spook .
MOT,potato dumpling .
MOT,and who's this ?
CHI,smartypants .
MOT,good boy !
MOT,who's that ?
CHI,who that ?
MOT,lumpy .
MOT,and who's this ?
CHI,spikes .
MOT,good boy !
MOT,oo [/?] cover your mouth .
MOT,"want some more water , honey ?"
MOT,good boy .
MOT,"good boy , Rick !"
CHI,I put this right [/?] right here .
MOT,"well , put it away over here ."
MOT,"oh , Rick , look !"
MOT,"oh , what do you say , Rick ?"
CHI,thank you .
MOT,good boy .
MOT,"okay , let's see , Rick ."
MOT,"oh , !"
MOT,"<oh oh> [/?] look at that , Rick !"
CHI,look at that .
MOT,do you need some help ?
CHI,yes .
MOT,"say , please mom ."
CHI,please mom .
MOT,"Rick , look at me ."
CHI,I said please mom .
MOT,"okay , here ."
MOT,"Rick , can we set this all up ?"
CHI,I wanna take this out .
MOT,okay .
CHI,xxx .
MOT,"oh , look_it , Rick , there's a tree ."
MOT,"here , you set up ."
MOT,can you set it all up ?
MOT,you know what you can do ?
MOT,"set it up on top of the box , it'll stay nice ."
MOT,"see , right here ."
MOT,or we can do it on top of this .
MOT,here .
MOT,put it on here .
MOT,there .
MOT,okay .
MOT,"looks nice Rick , huh [/?] ?"
MOT,what do you call this ?
CHI,a tractor .
MOT,"a tractor , that's right ."
MOT,good boy .
CHI,a [/?] good boy .
CHI,a [/?] let them drive .
MOT,who's that ?
MOT,what is that ?
CHI,geese .
MOT,"that's a little goose , Rick ."
MOT,he can't drive .
MOT,let's see .
MOT,"boy [/?] this is nice , Rick ."
MOT,where do you wanna put this ?
MOT,look !
CHI,there .
MOT,you've got trees .
MOT,"Rick , what are these ?"
MOT,look !
MOT,Rick .
MOT,"Rick , look at mama ."
MOT,what are these ?
CHI,geese .
MOT,chickens !
MOT,see ?
MOT,"doing a nice job fixing the fence , Rick ."
MOT,"that looks good , here's some more fence ."
MOT,here's another piece of fence .
MOT,"Rick , what color is that pig ?"
CHI,pink .
MOT,"pink , he's pink ."
MOT,see all the animals ?
MOT,"what do you call this , Rick ?"
CHI,tractor .
MOT,a tractor .
MOT,"oops [/?] oh , horse fell over ."
CHI,and they goes for rides .
MOT,you take them for a ride .
MOT,"good boy , Rick !"
MOT,put them up here and you can ride them on the cardboard easier .
MOT,oops [/?] .
MOT,see ?
MOT,what are you doing Rick ?
CHI,fixing .
MOT,what ?
CHI,put this on .
MOT,you're fixing the +/.
CHI,the fence .
MOT,"the fence , good boy ."
MOT,"good boy , Rick ."
MOT,"nice job with the fence , that's good ."
CHI,xxx top .
MOT,what ?
CHI,I wanna move that school house .
MOT,you wanna move the school house over here ?
MOT,okay .
MOT,we'll move it over +/.
MOT,"<oh , where> [/?] where do you wanna move it ?"
CHI,xxx .
CHI,I want a fence there .
MOT,"okay , we'll put the fence +/."
CHI,is it +/.
CHI,put them in there .
MOT,"put them inside the fence , so they don't get out ?"
MOT,keep them in there .
MOT,don't let them out .
CHI,it's too big in there .
MOT,"what's too big , Rick ?"
MOT,the fence is too big ?
CHI,yes .
MOT,"oh , !"
MOT,"it's nice , Rick !"
CHI,I put the pigs in ?
MOT,"pigs in the fence , good boy !"
MOT,what are you doing ?
CHI,I put in it .
MOT,"Rick , do you wanna make the puzzle ?"
CHI,no .
MOT,"Rick , what do you wanna do now ?"
CHI,&mm [/?] I take them off .
MOT,"take them off , xxx ."
MOT,"that stays on there Rick , you can't take that off ."
MOT,that hasta stay on .
CHI,it's a fork .
MOT,"well , looks like a fork , doesn't it ?"
MOT,it's for working out in the field .
MOT,it's like a big rake .
MOT,"like a big rake , like daddy uses out in the yard ."
MOT,"here Rick , let's do this puzzle ."
MOT,let's do Baby_Smurf .
CHI,"I'm doing this , a [/?] a flowers ."
MOT,"Rick , look at mommy ."
MOT,let's do some of this .
MOT,where do you think this goes ?
MOT,let's try making the puzzle .
MOT,mommy help ?
MOT,"look Rick , I put one in ."
MOT,"here , you do ."
MOT,where does this go ?
CHI,right there .
MOT,up here ?
MOT,try here .
MOT,good boy !
MOT,"how about this , where do you think that goes ?"
MOT,"Rick , don't do that ."
MOT,"here , where do you think that piece goes ?"
MOT,"no , look around ."
MOT,"good boy , that's right ."
MOT,let's get some more pieces .
MOT,Rick +/.
CHI,"I'm doing this , flowers ?"
MOT,that was five minutes ?
MOT,"let's try some more pieces , here ."
MOT,where do you think this goes ?
MOT,okay +/.
CHI,this is all +/.
MOT,let's try some more .
CHI,I wanna play with a [/?] Potato_Heads .
MOT,"Rick , look at mom ."
CHI,wanna do Miss_Potato_heads .
MOT,"well , let's finish this first ."
CHI,look at Miss_Potato_heads .
MOT,look at mommy .
MOT,put that in .
MOT,"oh , I got one in Rick , look !"
MOT,"oh , look ."
CHI,i [/?] I finished that Potato_Heads .
MOT,finish this first .
CHI,I finish Potato_Heads .
MOT,"good , that's right ."
CHI,I finish that .
MOT,"see , you know how to do it ."
MOT,"you know how to do it Rick , that's good ."
MOT,where does this go ?
MOT,good job .
MOT,"oh , I don't think so Rick ."
MOT,maybe +/.
MOT,hm: [/?] .
MOT,how about here ?
MOT,try .
MOT,push it in .
MOT,"Rick , you do ."
MOT,good job .
MOT,how about this one ?
MOT,"good boy , that's right ."
MOT,"let's see , what else ?"
CHI,I do Mr_Potato_Heads .
MOT,"well , we can do them after we've done this ."
MOT,try this one .
CHI,I finished that .
CHI,a baby starts crying .
MOT,he's crying ?
MOT,how come ?
MOT,I don't know .
MOT,why would he be crying ?
MOT,where does this go ?
MOT,how about over here somewhere ?
MOT,what do you think ?
MOT,"no , not there ."
CHI,I xxx .
MOT,does he go here ?
CHI,yes .
MOT,"yeah , try that one ."
MOT,"good boy , you put it in ."
MOT,"that's good , Rick ."
MOT,yay [/?] for you .
MOT,how about this ?
MOT,where's that one go ?
MOT,good boy !
MOT,"Rick , you're making the puzzle ."
MOT,you're doing a good job .
MOT,"Rick , where does this one go ?"
MOT,somewhere around here ?
MOT,hm: [/?] ?
CHI,no more .
MOT,"here Rick , I got another piece in , look ."
MOT,"Rick , look ."
MOT,"Rick , look at mommy ."
MOT,what are these letters ?
CHI,<b@l a@l> [/?] .
MOT,"good boy , that's right ."
MOT,where does this go ?
MOT,right here ?
CHI,yes .
MOT,let's find the rest of the pieces .
CHI,where's the rake ?
MOT,I don't know .
MOT,"oh , it's over here ."
MOT,"but you gotta help me with this first , Rick ."
MOT,"Rick , put that down ."
MOT,right now !
CHI,I wanna finish that .
MOT,I want you to finish this first .
MOT,try up here .
MOT,you think that goes there ?
MOT,"that's right , good job !"
MOT,"okay , let's find the rest ."
MOT,where does that go ?
MOT,good boy .
MOT,who are you making Rick ?
CHI,a puzzle .
MOT,"yeah , but what's his name ?"
CHI,smurf .
MOT,smurf .
MOT,here try this piece .
MOT,"no , how about this way ?"
MOT,"turn them around , here , you do ."
CHI,snap that .
MOT,I'll snap it in .
MOT,you put that piece in .
MOT,"good boy , what else ?"
MOT,try some more .
MOT,"cover your mouth , honey ."
MOT,good boy .
MOT,"come on Rick , let's do some more ."
MOT,"Rick , look at mommy ."
MOT,"look , I got a piece in ."
MOT,"oh , what else do you think ?"
MOT,you think that goes there ?
CHI,I wanna finish that Potato_Heads .
MOT,you'll get Potato_Heads after .
CHI,xxx finish .
MOT,how about over here ?
MOT,try here .
MOT,does it go there ?
CHI,yes .
MOT,try .
MOT,"oh , that's right ."
MOT,where do you think this goes ?
CHI,this +/.
MOT,"no , I don't know ."
MOT,"where's this one go , Rick ?"
MOT,try that one first .
MOT,good boy Rick .
MOT,you're putting the piece in .
MOT,that's a good job .
MOT,yay [/?] for you !
MOT,how about that one ?
MOT,"look , we're making his face ."
MOT,what are these ?
CHI,making his face .
MOT,but what are these right here ?
CHI,his +/.
MOT,his +/.
MOT,what are these ?
CHI,his &e [/?] eyes .
MOT,"his eyes , that's right ."
MOT,"no , that doesn't go there ."
MOT,let's see .
MOT,how about there ?
MOT,"there , that's the right answer , that's right ."
MOT,good boy .
MOT,"Rick , look , it's almost done ."
MOT,where does this go ?
CHI,xxx .
MOT,"no , not there ."
MOT,try somewhere else .
MOT,"good boy , Rick ."
MOT,that's right .
MOT,"you put the piece in , that's good ."
MOT,what about this ?
MOT,you turn it around .
MOT,"good job , Rick ."
CHI,I earn Potato_Heads .
MOT,good boy .
MOT,"Rick , who's this ?"
CHI,smurf .
MOT,"Baby_Smurf , what's what [/?] he got here , what's this ?"
CHI,a bell .
MOT,"a bell , good boy ."
MOT,and what are those ?
CHI,blocks .
MOT,and what do they say ?
CHI,<b@l a@l> [/?] .
MOT,<a@l b@l> [/?] .
MOT,good boy .
CHI,I wanna do the school house .
MOT,"what color is his hat , Rick ?"
CHI,white .
MOT,good job .
CHI,I <do do> [/?] do the school house .
MOT,"alright , we'll do some school house ."
MOT,"what about the club+house , are we gonna finish that too ?"
CHI,where's the orange hat ?
MOT,&-um [/?] where did I see it ?
MOT,is it under your legs ?
MOT,"probably , Rick , I know we just had it a minute ago ."
MOT,where did we put it ?
CHI,xxx .
MOT,stand up and see if it's under you .
MOT,I don't see it .
MOT,where did we put it ?
MOT,I don't know Rick .
MOT,ah [/?] look !
MOT,look what I found .
CHI,I wanna put the orange hat back .
MOT,okay .
CHI,put the hat back .
MOT,okay .
MOT,"Rick , who's this ?"
CHI,a mommy Potato_Head .
MOT,"a mommy Potato_Head , yes !"
MOT,how about some feet for mama ?
CHI,some feet +/.
MOT,get some feet for mommy .
MOT,good boy .
MOT,"Rick , what color are her feet ?"
CHI,blue .
MOT,good boy .
CHI,where's that piece ?
MOT,what piece ?
MOT,"oh , the piece that goes in there ?"
MOT,"oh , I don't know Rick ."
MOT,I don't know .
MOT,I don't know where it is buddy .
MOT,it's probably back in the play+room somewhere .
MOT,"we'll find it later , okay ?"
MOT,"we don't needta find that right now , you can still +/."
MOT,you can still put her feet on .
MOT,"put here feet on , come on ."
MOT,"here , you do ."
MOT,put her feet on !
CHI,it's one xxx .
MOT,"okay , and how about some +/."
MOT,how about some ears for mama ?
MOT,here are some ears .
MOT,put mama's ears in .
MOT,"Rick , look at mama ."
CHI,what broke that ?
MOT,"no , oh , Rick ."
MOT,put it down .
MOT,put mama's ears in .
MOT,"Rick , what are you doing ?"
CHI,ears on .
MOT,say I +/.
CHI,I put ears on .
MOT,good boy .
MOT,"how about this , what's this ?"
CHI,a nose .
MOT,"okay , what are you doing , Rick ?"
MOT,"Rick , what are you doing ?"
CHI,I put some on .
MOT,put &n [/?] nose on .
MOT,what about this ?
CHI,eyes .
MOT,"what are you doing , Rick ?"
CHI,put eyes on .
MOT,say I +/.
CHI,I +/.
MOT,put eyes on .
MOT,good boy .
MOT,what's that Rick ?
CHI,eyes .
MOT,and what [/?] what are these ?
CHI,teeth .
MOT,"you put the teeth on , that's good ."
CHI,where's that piece ?
MOT,good boy .
MOT,"well , I don't know Rick ."
MOT,"it's missing , we'll look for it later ."
CHI,I get the mommy Potato_Head .
MOT,is there another one ?
MOT,"oh , there you can take it from that one ."
MOT,there's one .
MOT,good .
MOT,good boy .
MOT,can you do ?
CHI,where's the green hat ?
MOT,"well , I don't know where the green hat is right now , Rick ."
MOT,I think Ben might have it upstairs .
MOT,what are you doing ?
CHI,put it on .
MOT,put it on .
CHI,I get the green hat .
MOT,"well , we'll get it another time , Rick ."
MOT,"that looks nice Rick , you did a good job ."
MOT,that was good .
MOT,good boy .
MOT,let's finish the club+house .
MOT,"put the roof on the club+house , Rick ."
MOT,look at the roof .
CHI,xxx .
MOT,how about the [/?] the roof .
MOT,there's the bird .
MOT,"the bird in the nest , there ."
MOT,"honey look , were does that go ?"
CHI,I put this ladder back ?
MOT,"yeah , put the ladder back inside , okay ?"
MOT,"Rick , what do you call this ?"
CHI,a hat .
MOT,"no , what do you call this ?"
CHI,the roof .
MOT,the roof .
MOT,where does it go ?
CHI,in +/.
MOT,"no , it goes on +/."
CHI,the roof .
MOT,"say , on the club+house ."
CHI,on the club+house .
MOT,good boy .
MOT,"Rick , where does the roof go ?"
CHI,on the club+house .
MOT,good boy .
CHI,I put the ladder away .
MOT,okay .
MOT,where are they going with it ?
CHI,xxx back home zoom [/?] !
MOT,"okay , make them ride ."
CHI,I put the ladder .
MOT,"okay , ladder's away ."
MOT,"door's shut , good boy ."
CHI,I made him lock it .
MOT,"yeah , can you lock it , Rick ?"
MOT,where's the key ?
MOT,mean you lock it up ?
MOT,make believe key .
MOT,say click [/?] .
MOT,can you say click [/?] ?
CHI,click [/?] .
MOT,good boy .
CHI,I put this xxx .
CHI,put that +/.
MOT,hm: [/?] ?
CHI,I put this there .
MOT,what ?
MOT,"yeah , got the fence together ?"
CHI,I lock it .
MOT,mhm [/?] that's nice .
CHI,I play Mr_Potato_Heads .
MOT,okay .
CHI,oops [/?] I take it off ?
MOT,are you_all done ?
CHI,yeah .
MOT,you're putting away ?
MOT,"Rick , what are you doing ?"
CHI,taking the car off .
MOT,good boy !
MOT,and where are you putting it ?
CHI,back !
MOT,back where ?
CHI,I'm put +/.
CHI,I take the ladder out .
MOT,"Rick , look ."
MOT,where are you putting it ?
CHI,in the +/.
CHI,off !
MOT,in +/.
MOT,"say , in the buck [/?] +/."
CHI,in the bucket .
MOT,good boy .
CHI,I take Potato_Head's shoes off .
MOT,"shoes and hands off , okay ."
MOT,shoes and hands off .
MOT,"Rick , what are you doing ?"
CHI,taking off .
MOT,where are you putting it ?
CHI,"off this fence , off ."
MOT,yeah .
CHI,I taking the door off .
