participant,sentence
CHI,"one , two , three , four , five , six , seven , eight , nine , ten , eleven , twelve ."
MOT,"oh , good counting ."
MOT,"pick the cards up , and give them to mama ."
MOT,no .
MOT,pick the cards up and give them to mama .
MOT,what are you doing ?
CHI,I'm reading .
MOT,no .
MOT,what are you doing ?
CHI,<i'm> [/?] I'm cleaning up .
MOT,that's right .
MOT,you're cleaning up .
MOT,good job .
MOT,here you go mama .
CHI,here you go mama .
MOT,thank you roger .
CHI,<it's the> [/?] a bus .
CHI,xxx .
MOT,roger what are you doing ?
CHI,I'm playing with the truck .
MOT,"well , come in here and play with the truck ."
MOT,where are you going ?
CHI,I'm going to school .
MOT,"oh , okay ."
MOT,go to school over here .
CHI,stay in here .
MOT,that's right .
MOT,"roger , what did you do in school today ?"
CHI,i [/?] yes .
CHI,I play in the +/.
CHI,I +/.
MOT,"roger , did you go to Head_Start today ?"
CHI,yes .
MOT,what did you do in Head_Start ?
CHI,I played outside .
MOT,you did ?
MOT,what did you do ?
CHI,I played with bicycle .
MOT,you did ?
MOT,did you have lunch ?
CHI,yes .
MOT,what did you have for lunch ?
CHI,with Rice_Krispies .
MOT,you had Rice_Krispies for lunch ?
CHI,yes .
MOT,okay .
MOT,come here .
CHI,stay down here Kay xxx .
MOT,who's Kay ?
MOT,Katy's home .
MOT,who's Katy ?
CHI,did you see Katy ?
MOT,did you see Katy ?
MOT,come here .
CHI,did you see Katy ?
CHI,yes .
MOT,come here .
MOT,talk to mama .
MOT,what did you do in Head_Start roger ?
CHI,I play in a +/.
CHI,I'm saying your name .
MOT,what did you do ?
MOT,look at mama .
MOT,play easy .
MOT,don't +/.
MOT,no .
MOT,what did you do in Head_Start today ?
CHI,I'm say your name .
MOT,you said names ?
MOT,I don't understand you roger .
MOT,what did you do in Head_Start ?
CHI,I'm say your name .
MOT,come back here .
MOT,"roger , get the little girl in the chair ."
CHI,chair .
MOT,look at me .
MOT,"roger , where are you going ?"
CHI,I'm going to a room .
MOT,"well , you needta stay in this room ."
MOT,let's put the girl in the chair roger .
MOT,look .
MOT,it's time to watch tv .
CHI,time +/.
MOT,put the girl in the chair .
CHI,girl chair .
CHI,it's time to watch tv .
MOT,"oh , what do you wanna watch ?"
CHI,I wanna watch ses [/?] +/.
MOT,I wanna watch Mister_Rogers .
MOT,okay .
MOT,what does Mister_Rogers sing ?
CHI,"he sing <a beautiful day in the neighborhood , a beautiful day in the neighborhood , a be mine> [/?] ."
MOT,<won't you be> [/?] +/.
CHI,"<mine , oh won't you be my> [/?] ."
MOT,<won't be my> [/?] +/.
CHI,<won't you be my> [/?] +/.
MOT,put the girl down in the chair .
CHI,put the girl down the chair .
CHI,put the girl down the chair .
CHI,put the girl down chair .
CHI,put the girl down .
CHI,who +/.
MOT,look at me .
MOT,"put the girl down in the chair , quietly ."
CHI,and watch mister .
MOT,that's right .
CHI,and watch mister .
MOT,Mister_Rogers .
CHI,watch mister .
CHI,watch mister .
CHI,you watch mister .
CHI,turn around .
CHI,turn around .
CHI,"okay , go sit it out ."
CHI,turn around .
MOT,shsh [/?] roger .
CHI,"okay , go sit it out ."
CHI,alright .
CHI,"okay , go sit it out ."
CHI,alright get go sit it out .
CHI,xxx .
CHI,now you sit there .
MOT,come here .
MOT,"roger , do you wanna color ?"
CHI,yes .
MOT,get the paper and the crayons .
CHI,where's xxx ?
CHI,roger no .
MOT,what do you want ?
MOT,what do you want ?
CHI,I want +/.
CHI,I color .
MOT,come here .
MOT,get the crayons and the paper .
CHI,would you get the crayons and the paper ?
MOT,that's right .
MOT,do it quietly .
MOT,"okay , get the crayons ."
CHI,never .
CHI,never .
CHI,where are they ?
MOT,right there .
MOT,on the desk roger .
CHI,on desk .
MOT,"oh , there they are ."
MOT,no .
MOT,get the crayons underneath the tape .
MOT,right +/.
MOT,look .
MOT,look .
CHI,underneath .
CHI,here it is !
CHI,here they are !
MOT,"yeah , here they are ."
MOT,"okay , get the paper ."
CHI,get the paper .
CHI,get +/.
MOT,roger .
MOT,what color do you want ?
CHI,I want a [/?] a red please .
MOT,okay .
MOT,"here , put it on here ."
MOT,"roger , draw a girl ."
CHI,draw a girl .
MOT,no .
MOT,"no , look_it ."
MOT,do the +/.
CHI,do +/.
MOT,what's that ?
CHI,can I make an Ann ?
MOT,okay .
MOT,make Ann .
MOT,do it easy .
MOT,no .
MOT,make a +/.
CHI,make +/.
CHI,make a +/.
MOT,what's that ?
MOT,that's the face .
MOT,make a body .
CHI,make a Helen .
MOT,okay .
MOT,make Helen .
MOT,I'm sure Helen will appreciate that .
MOT,what's that ?
CHI,a hand .
CHI,make a shoes .
CHI,make a shoes .
MOT,do it easy .
CHI,make bodys .
MOT,roger what are you doing ?
CHI,I'm color .
MOT,I make purple .
MOT,make too thick .
MOT,what are you doing roger ?
CHI,<i'm make> [/?] get some purple .
MOT,"oh , okay ."
CHI,get some purple .
MOT,make Ann shoes .
CHI,make Ann shoes .
CHI,"oh , ."
CHI,&mm [/?] .
MOT,what color is that ?
MOT,"roger , what color is that ?"
MOT,what color is this ?
CHI,I want a [/?] a orange .
MOT,that's right .
MOT,<what are you> [/?] what are you making ?
CHI,a red .
MOT,roger are you coloring ?
CHI,yes .
MOT,"roger , are you watching tv ?"
CHI,yes .
MOT,no .
MOT,look at me .
MOT,look at me .
MOT,are you watching tv ?
CHI,no .
MOT,no .
MOT,that's right .
MOT,are you coloring ?
CHI,yes .
MOT,that's right .
MOT,"okay , time to put the crayons away ."
MOT,roger .
MOT,"say , I'm all done ."
CHI,I'm all done .
MOT,okay .
MOT,let's put the crayons away .
MOT,nice picture roger .
CHI,nice .
MOT,what are you doing ?
CHI,<i'm> [/?] <i'm> [/?] I'm putting away .
MOT,"say , I put crayons away ."
CHI,I put crayons away .
MOT,that's right .
MOT,"roger , what are you doing ?"
CHI,I put crayons away .
MOT,good job .
MOT,put them in the box .
CHI,wanna shake them ?
CHI,shake .
CHI,"oh , need help ."
MOT,okay .
CHI,need help .
MOT,say I need help .
CHI,I need help .
MOT,okay .
MOT,now close it .
MOT,say +/.
CHI,I did it .
MOT,good boy .
CHI,"no , close it ."
MOT,it's closed .
CHI,it +/.
MOT,you close it .
MOT,"okay , put them away ."
CHI,put them away .
MOT,"roger , what do you wanna do ?"
CHI,&-um [/?] I play car please .
MOT,okay .
MOT,"here , play with this car ."
CHI,play with car .
MOT,you needta play in here though .
CHI,play in here though .
MOT,hm: [/?] ?
CHI,play in here though .
MOT,play in this room .
CHI,play in this room .
MOT,stay right here .
MOT,no .
MOT,"roger , get a puzzle ."
MOT,let's do a puzzle .
CHI,get a puzzle .
CHI,wanna do the picture ?
MOT,okay .
CHI,do the picture .
MOT,get the Sesame_Street puzzle roger .
CHI,get the sesame .
MOT,roger .
CHI,get +/.
MOT,what's the matter ?
CHI,I wanna play the truck please .
CHI,no huh [/?] .
CHI,no .
MOT,"roger , let's look at the pictures ."
MOT,look at this sticker book .
MOT,come here .
CHI,stay in this room .
MOT,"roger , Big_Bird's going to school , look_it ."
MOT,come here .
CHI,come here .
MOT,"roger , come here ."
MOT,get a puzzle .
MOT,it's time to do a puzzle .
CHI,them .
CHI,get &-um [/?] puppy puzzle .
MOT,okay .
MOT,you get the puppy puzzle .
MOT,turn around .
MOT,do the puzzle .
CHI,turn around .
MOT,do the puzzle right here .
CHI,tur [/?] +/.
MOT,"oh , you're sitting nice and quiet roger ."
MOT,what are you doing ?
CHI,I'm doing a puzzle .
MOT,good boy .
MOT,what puzzle ?
MOT,you're doing the +/.
CHI,puzzle .
MOT,what's that ?
MOT,his +/.
MOT,the puppy's head .
MOT,roger ?
CHI,&mm [/?] .
MOT,what are you doing ?
CHI,we [/?] I'm doing puppy puzzle .
MOT,good boy .
MOT,do the puzzle .
CHI,you going in .
MOT,alright .
MOT,tell me .
CHI,I do puzzle .
MOT,okay .
MOT,"say , I'm all done ."
CHI,I'm all done .
MOT,come over here with the car .
CHI,come over here the car .
MOT,"roger , come here ."
CHI,stay in this room .
MOT,roger get the counting cards for mama .
CHI,counting ?
MOT,wanna do some counting ?
CHI,wanna do your music ?
CHI,wanna do music ?
MOT,"no , no music ."
MOT,let's do the counting .
MOT,look_it .
CHI,does count xxx .
CHI,wanna do cards ?
MOT,let's do the cards .
CHI,let's do cards .
MOT,okay .
CHI,wanna do a color book ?
CHI,give me that .
MOT,"roger , what do you wanna do ?"
CHI,wanna do a puzzle .
MOT,what do you want ?
MOT,look at me .
MOT,what do you want ?
CHI,I wanna do puzzle please .
MOT,"roger , those are ?"
CHI,ducks .
MOT,count them .
CHI,"one , two , three , four , five ."
MOT,how many ?
CHI,five ducks .
MOT,good job .
MOT,<what is> [/?] +/.
CHI,five [/?] five ducks .
MOT,good boy .
MOT,what's that ?
CHI,the airplane .
CHI,"one , two +/."
MOT,"no , you needta do it right ."
CHI,"one , two ."
CHI,"<no , no , no> [/?] no ."
MOT,that's wrong .
MOT,sit .
MOT,sit down .
MOT,that's better .
CHI,"one , two ."
MOT,count them .
MOT,look at me .
MOT,"one , two , three ."
MOT,you do it .
CHI,"one one , two +/."
MOT,sit up .
MOT,you needta count it .
CHI,right .
MOT,that's right .
MOT,do it .
CHI,do it quietly .
CHI,that's right .
MOT,roger how many ?
CHI,all airplanes .
MOT,that's right .
MOT,how many ?
MOT,count them .
CHI,"one one , two , three , four ."
MOT,that's much better .
MOT,count them .
CHI,"one , two , three , four ."
MOT,no .
MOT,that's wrong .
CHI,"one , two , three ."
CHI,three airplanes .
MOT,that's right .
CHI,three airplanes .
MOT,"roger , you pick the cards up and put them away ."
CHI,put it all away .
CHI,everything .
CHI,one top .
MOT,what are you doing ?
CHI,everything to put all the toys .
MOT,"say , I collect the cards ."
CHI,I collect the cards .
CHI,clean up !
MOT,nice job .
CHI,xxx .
CHI,wait a minute !
MOT,"back to the truck , huh [/?] ?"
MOT,"roger , you needta play in here with the truck ."
CHI,play in here .
CHI,that's right .
CHI,stay in this room .
MOT,what are you doing ?
CHI,I'm going to school .
MOT,here .
MOT,put the girl in the car .
CHI,put the girl car .
MOT,put her in the chair .
MOT,go for a ride .
CHI,"here , the bus is coming ."
MOT,"oh , okay ."
MOT,here's the bus .
CHI,bus to coming .
MOT,where do you wanna go ?
CHI,you go for [/?] for school .
MOT,go to Chucky_Cheese .
CHI,gotta go with [/?] with school ?
MOT,"no , go to school ."
CHI,go to school .
MOT,okay .
MOT,what are you doing ?
CHI,I'm playing kitchen .
MOT,get in here .
CHI,get in here .
MOT,what's Tina doing ?
CHI,xxx look in the picture .
MOT,she's taking pictures .
CHI,xxx taking pictures .
MOT,"roger , I said stay in here ."
CHI,play this xxx there .
CHI,play in there .
CHI,"no , right ."
MOT,what's that ?
CHI,a tape .
MOT,no .
CHI,"oh , sink ."
MOT,that's right .
MOT,what do you do in the sink ?
CHI,I'm washing my hands .
MOT,okay .
MOT,you wash your hands .
MOT,go ahead .
CHI,you wash your hands .
CHI,hahaha [/?] .
MOT,wash your hands .
CHI,"wash your hands , girl ."
MOT,okay .
CHI,wash your hands .
CHI,turn water on .
MOT,what are you doing ?
CHI,I wash my hands .
MOT,okay .
MOT,time to dry your hands .
MOT,do you need a napkin ?
CHI,yes .
MOT,go get a napkin .
CHI,I need xxx .
CHI,I need get you .
MOT,give that to mama .
CHI,you need napkin .
MOT,go blow your nose .
CHI,do you need tissue ?
MOT,no .
MOT,you needta blow your nose .
MOT,"okay , roger , that's enough ."
MOT,"roger , throw it away ."
MOT,stop being silly .
MOT,sit down .
MOT,sit like mama .
MOT,roger do this .
MOT,do this .
MOT,do this .
MOT,good boy .
MOT,"okay , what do you wanna do ?"
CHI,I wanna play bus please .
MOT,with the bus ?
MOT,okay .
CHI,wanna lay down and go to sleep .
MOT,who's gonna lay down and go to sleep ?
MOT,"you needta do it in here roger , I said ."
MOT,no kitchen .
MOT,roger .
CHI,xxx .
CHI,wanna go look at the picture ?
MOT,"no , you can't look at the picture ."
MOT,Tina's busy .
MOT,nobody's there .
MOT,come on .
MOT,let's take a picture of roger .
MOT,"roger , look_it ."
MOT,look .
MOT,"roger , what's this ?"
CHI,a cat .
MOT,"no , that's wrong ."
MOT,look .
CHI,i [/?] a truck .
MOT,"no , that's wrong roger ."
MOT,ask me .
CHI,"oh , a car ."
MOT,say I don't know .
CHI,I don't know .
MOT,what's this ?
MOT,look .
CHI,a ca [/?] +/.
MOT,what's this ?
CHI,a car .
MOT,no .
MOT,say +/.
CHI,I don't know .
MOT,ask me .
CHI,i [/?] +/.
MOT,say mama +/.
CHI,I want car please .
MOT,no .
MOT,"say , mama , what's that ?"
CHI,a car .
MOT,no .
MOT,you needta ask me .
MOT,"say mama , what's that ."
MOT,ask me .
CHI,what's that ?
MOT,that's right .
MOT,good asking .
MOT,roller+skate .
CHI,roller+skate .
MOT,what's this ?
CHI,roller+skate .
MOT,right .
CHI,<there's something about you babe> [/?] .
MOT,what are you doing ?
CHI,"<yeah , yeah> [/?] ."
MOT,what are you doing roger ?
CHI,baby [/?] .
CHI,baby [/?] .
MOT,what are you singing ?
CHI,I'm singing a baby .
CHI,what ?
CHI,a baby ?
CHI,bakba [/?] baba [/?] .
