participant,sentence
CHI,honey .
MOT,you like that huh [/?] ?
MOT,isn't that a nice book ?
MOT,that's a nice book .
CHI,honey .
MOT,Rick look .
MOT,what's up in the tree ?
MOT,what's that ?
MOT,what's this up in the tree ?
CHI,up tree .
MOT,who is that Rick ?
MOT,Rick look .
MOT,say bear .
CHI,bear .
MOT,"look oh , there's another one we missed ."
MOT,"oh , we got that one I think ."
CHI,xxx .
MOT,"no , we got all those , I guess ."
MOT,isn't that nice Rick ?
MOT,Rick what's this ?
CHI,what that ?
MOT,Rick look .
CHI,this .
MOT,what's this ?
MOT,what ?
MOT,what is this ?
CHI,what .
CHI,xxx .
MOT,"okay , we'll shut them ."
MOT,"Rick , umbrella ."
CHI,umbrella .
CHI,xxx .
MOT,well that's gonna pop up now Rick .
MOT,xxx .
MOT,Rick look .
MOT,<turn the> [/?] turn the page Rick .
MOT,good boy .
MOT,look what's all this ?
MOT,there's another one .
MOT,look .
MOT,Rick what's this ?
CHI,what that ?
CHI,this .
MOT,that's a frog Rick .
CHI,frog .
MOT,what's this one over here ?
CHI,what that ?
MOT,that's a turtle Rick .
CHI,turtle .
MOT,turtle .
