participant,sentence
MOT,nice .
CHI,smells good .
MOT,smells good .
MOT,"roger , rub it on your face ."
CHI,smell good .
MOT,smells good .
CHI,smell good .
CHI,hi roger .
MOT,wanna play with the puzzles ?
MOT,sit over there .
MOT,roger you're gonna work for twinkie and chocolate milk ?
CHI,twinkie .
MOT,sit down .
CHI,twinkie and milk .
CHI,want milk .
CHI,twinkie .
MOT,"roger , what do you want ?"
CHI,want twinkie .
MOT,no .
MOT,"roger , look_it ."
MOT,"roger , look ."
MOT,who's this ?
CHI,Kermit .
CHI,Grover .
MOT,that's right .
MOT,let's do Grover .
MOT,is that Grover's hand ?
CHI,xxx .
CHI,put it in .
CHI,put it in .
CHI,put it in .
CHI,yeah put it in .
CHI,put it in .
MOT,good boy .
MOT,what's that ?
CHI,star .
MOT,what color ?
CHI,orange .
MOT,good .
CHI,good .
CHI,put in star .
MOT,what do you need roger ?
CHI,need help .
MOT,right .
MOT,good boy .
MOT,alright .
MOT,turn it around .
MOT,"okay , wanna do another puzzle ?"
MOT,roger .
CHI,want a twinkie ?
CHI,okay .
CHI,want a bite ?
CHI,want a bite ?
CHI,"okay oh , bite ."
CHI,okay .
MOT,okay .
MOT,we'll give you a bite .
CHI,give you a bite .
MOT,yeah .
MOT,yeah .
MOT,"roger , no , you're working for the twinkie ."
MOT,use a napkin .
MOT,wipe your mouth .
CHI,don't wipe a shirt .
MOT,wipe your hand .
MOT,"roger , what do you want ?"
CHI,want [/?] want bite .
CHI,want puzzle .
MOT,okay .
MOT,what's that ?
CHI,green the frog .
MOT,you put in the boat .
MOT,Kermit's +/.
MOT,what's this ?
MOT,you have the duck .
CHI,talk to Grover .
CHI,home see Maura .
CHI,home see Maura .
CHI,and Richie .
MOT,Maura's home .
CHI,Maura's home .
MOT,you're all done Kermit .
CHI,yeah .
CHI,want a bite ?
MOT,no .
MOT,we're gonna do the dog .
MOT,what's that ?
CHI,<that's> [/?] it's a water .
MOT,it's a watering can .
MOT,"roger , what's this ?"
CHI,xxx .
CHI,it's a xxx .
MOT,"it's a butterfly , roger ."
CHI,butterfly .
CHI,butterfly .
CHI,it's a butterfly .
CHI,butterfly .
CHI,it's a xxx .
CHI,it's a xxx .
CHI,it's a xxx .
MOT,all done the dog .
CHI,want a bite ?
CHI,what do you want ?
CHI,xxx .
CHI,what do you want ?
CHI,want a bite .
CHI,one bite .
MOT,wanna play with blocks ?
CHI,one bite .
CHI,okay .
MOT,roger .
MOT,"roger , what's your name ?"
CHI,want one .
MOT,look at me .
CHI,Roger_Davidson .
CHI,where you live ?
CHI,beacon street .
CHI,what city ?
CHI,"Lowell , Mass ."
MOT,what's your telephone number ?
CHI,four million five hundred twenty three thousand twenty nine .
MOT,my actor .
MOT,where's Doctor_Essy_Bessy ?
MOT,"okay , put the milk down ."
MOT,all_gone roger .
CHI,all_gone .
MOT,sit down .
CHI,want a bite ?
CHI,want a bite ?
MOT,we're gonna play with Doctor_Essy_Bessy .
CHI,want a bite ?
MOT,what's this ?
CHI,want a bite .
MOT,new cars ?
CHI,purple .
MOT,that's purple .
MOT,nice cars .
MOT,and this is a truck .
MOT,look .
MOT,roger ?
MOT,what's that ?
MOT,what's this ?
CHI,yellow car .
MOT,it's a truck .
MOT,give it to mommy .
CHI,give it to mommy .
CHI,want a bite ?
CHI,what do you want ?
CHI,want bite .
MOT,in a minute .
CHI,in a minute .
MOT,you hafta wait .
MOT,"hafta wait , to wait ."
MOT,"roger , here ."
MOT,oops [/?] .
CHI,oops [/?] .
CHI,all done .
MOT,read your book .
MOT,what's she doing ?
CHI,combing hair .
MOT,that's right .
CHI,their breakfast .
MOT,what are they doing ?
MOT,they're eating +/.
CHI,their breakfast .
MOT,breakfast .
MOT,"and , they're having some +/."
CHI,toast .
MOT,excuse me .
CHI,where's she going ?
CHI,to work .
CHI,to work .
CHI,to museum .
MOT,hm: ?
CHI,to museum .
MOT,to see Ann ?
MOT,to the museum .
MOT,okay .
CHI,"no , not go to museum ."
MOT,what's she doing ?
CHI,in the water .
MOT,water on the flowers .
MOT,roger .
MOT,"roger , wanna play Row_Row_Row_Your_Boat ?"
CHI,row the boat .
MOT,okay .
MOT,okay .
MOT,wanna sing ?
CHI,nice [/?] nice dreaming !
