participant,sentence
CHI,okay .
MOT,come on .
CHI,<where's> [/?] where's a charts ?
MOT,put Potato_Head together .
CHI,Potato_Head .
CHI,all on .
CHI,on Potato_Head on [/?] .
MOT,what'd you do ?
CHI,<on the t@l> [/?] please .
MOT,you put him on the tape measure .
CHI,Potato_Head .
CHI,I see the microphone .
MOT,"Rick , remember what are the rules ?"
CHI,don't touch it .
MOT,alright .
CHI,Potato_Head .
CHI,don't touch +/.
MOT,"Rick , let's put the people in the bus ."
MOT,let's put the people in .
CHI,Potato_Head a [/?] go to school ?
CHI,Potato_Head up in the bus ?
MOT,"Rick , put the other people in ."
CHI,no .
MOT,put some people in the bus .
CHI,I put this and put it in .
MOT,put them in the seats .
CHI,I put it right .
CHI,I put it in .
MOT,there's one up there .
CHI,one here ?
MOT,mhm [/?] .
MOT,"good boy , Rick ."
MOT,"Rick , you're putting those in nice and quiet ."
MOT,you're being a good boy .
CHI,<i touch> [/?] I play it later .
CHI,you see the Potato_Head ?
CHI,see it ?
MOT,Rick .
CHI,<i go> [/?] I go to school ?
CHI,I go to school ?
MOT,"Rick , look at mommy ."
CHI,I go to +/.
MOT,put the people in the bus .
CHI,I go to school .
CHI,"neighbor , and go to sch(ool) +/."
CHI,I go to school .
CHI,just Jesse .
MOT,put them in .
CHI,in .
CHI,<i go to> [/?] I go to school .
MOT,"good boy Rick , you're putting the people in nice and quiet now , that's good ."
CHI,two [/?] .
MOT,what happened to the lady ?
MOT,did she fall down ?
CHI,I go to school .
MOT,oop [/?] look at these .
CHI,I gotta go +/.
MOT,"it's empty , you gotta fill it up ."
CHI,I go to school .
MOT,two more people .
MOT,we need two more .
CHI,I wanna go to school .
CHI,I go to school .
MOT,"yep , after we put the people in ."
MOT,drive the bus over to school .
CHI,"<dum , dum , dum> [/?] ."
MOT,good boy Rick .
CHI,go line up .
MOT,you gonna line up ?
MOT,line up for class .
CHI,I put a tape recorder .
CHI,put this .
CHI,a [/?] fall [/?] falled off .
MOT,okay .
MOT,"Rick , make them all line up ."
CHI,I gonna go byebye .
MOT,Rick <come here> [/?] come here .
CHI,I gonna go bye .
MOT,you hafta come back .
MOT,come on Rick .
CHI,I get My_Buddy .
MOT,he's out here Rick .
MOT,Rick .
MOT,remember what I said .
CHI,xxx .
MOT,"Rick , make the people line up in front of school ."
MOT,make them line up .
CHI,I put this at tape recorder .
CHI,put this .
MOT,no Potato_Head [/?] leave Potato_Head down .
CHI,Potato_Head put .
MOT,"alright , leave him there and he can watch ."
MOT,"Rick , make the people line up for school ."
CHI,<Potato_Head goes to> [/?] where's a table ?
MOT,make them line up .
CHI,where's a table ?
MOT,what table ?
CHI,right here .
CHI,this other table .
CHI,where's papers ?
MOT,"Rick , make the people line up at school ."
CHI,not that one .
CHI,<not this> [/?] not that one .
CHI,not that one .
MOT,make them line up .
CHI,go to school .
CHI,see windows ?
MOT,"yeah , get the other people ."
MOT,where are the other people ?
MOT,what are you doing Rick ?
CHI,i [/?] I close door .
MOT,good boy .
MOT,"Rick , there's no touching the cords ."
MOT,that won't fit Rick .
MOT,what are they doing Rick ?
CHI,they're taking nap .
MOT,they're taking a nap .
MOT,are they tired ?
CHI,I go to school .
MOT,well this +/.
CHI,I go to school .
MOT,this is the farm Rick .
CHI,farm a [/?] go to school .
MOT,<they're over> [/?] wanna set the farm up ?
CHI,no .
CHI,this daddy's truck .
MOT,it looks like daddy's truck .
MOT,"kinda , only daddy's is ah [/?] tan color ."
CHI,open it .
CHI,daddy open it up .
MOT,"oh , open the hood ."
MOT,"what's in there , Rick ?"
MOT,what's in there ?
MOT,what do we keep in there ?
CHI,in the fire .
MOT,that's the engine in there .
CHI,turn engine .
MOT,mhm [/?] .
CHI,turn &e [/?] engine .
MOT,mhm [/?] .
CHI,turn on .
MOT,"Rick , where do you put the gas in the car ?"
CHI,a engine .
MOT,"no Rick , look , where do you put the gas in ?"
CHI,right here .
MOT,where ?
MOT,show me .
CHI,right here .
MOT,"no , not in there ."
MOT,"in the back , Rick ."
MOT,remember ?
MOT,"in the back , like on mama's car ."
MOT,put the gas in the back .
CHI,is lock .
MOT,did you lock it ?
CHI,<open in> [/?] open xxx this lock .
MOT,mhm [/?] .
CHI,"oh , <open this> [/?] &o [/?] open this ."
MOT,mhm [/?] .
CHI,in lock .
MOT,"what's locked , Rick ?"
CHI,&o [/?] open [/?] in mommy's car .
MOT,your mommy keeps it locked .
MOT,why do we keep it locked ?
CHI,all here .
MOT,"Rick , look ."
MOT,so you won't go in right ?
MOT,"Rick , look at mommy ."
CHI,"<ah , ah> [/?] in the trunk ."
MOT,can't go in the trunk .
MOT,how do you get in the trunk though Rick ?
MOT,what do you use ?
CHI,put in the xxx trunk .
MOT,"Rick , what do you use to get in the trunk ?"
CHI,in right here .
MOT,"no , Rick look , do you use a k@l +/."
CHI,a key .
MOT,"a key , that's right ."
MOT,yeah .
MOT,"you put it in and turn it and it opens , right ?"
MOT,"good boy , right ."
CHI,&-um [/?] a Kermie .
CHI,a truck on .
MOT,mhm [/?] .
CHI,Kermie a [/?] put in .
MOT,"Rick , look who's this ?"
CHI,Bert .
MOT,"good , what color is his shirt ?"
MOT,what are the colors ?
CHI,white .
CHI,read a book .
MOT,white up here and what are these colors down here ?
MOT,"Rick , look at me ."
MOT,what color is in his shirt ?
CHI,green .
MOT,say green .
CHI,green .
MOT,and what else ?
CHI,green .
MOT,what else ?
MOT,ye +/.
CHI,yellow .
MOT,and what else ?
CHI,yellow .
MOT,and +/.
CHI,and .
MOT,"what's this color here , this one ?"
CHI,red .
MOT,good boy .
MOT,three colors Rick .
MOT,Rick look at mommy .
MOT,Rick .
MOT,Rick .
MOT,"Rick , count to twenty ."
CHI,one [/?] .
MOT,say it nicely .
CHI,<one two three> [/?] .
MOT,"no , that's wrong ."
MOT,Rick look .
MOT,count to twenty .
CHI,"one , two , three ."
MOT,good boy .
CHI,"four , five , six , seven , eight , nine , ten , eleven , twelve , fourteen , sixteen ."
MOT,"no , fifteen ."
CHI,"fifteen , sixteen , eighteen ."
MOT,"no , se [/?] +/."
CHI,"seventeen , eighteen , nineteen , twenty ."
MOT,"good boy , Rick ."
MOT,that's good trying .
CHI,where's Gonzo ?
CHI,where's Gonzo home ?
MOT,what ?
CHI,where's Gonzo ?
MOT,&-uh [/?] I don't know where he went .
CHI,gone +/.
MOT,I don't know where he went to Rick .
CHI,I have glasses .
MOT,"oh , there he is ."
MOT,"don't touch glasses , take Gonzo ."
MOT,no glasses .
MOT,"oh , Rick go to time out ."
MOT,sit down .
CHI,xxx .
CHI,drink of water ?
MOT,Rick .
CHI,drink of water ?
MOT,come here .
CHI,want a drink of water .
MOT,"Rick look , you needta ask mama nicely ."
CHI,I want a drink of water please .
CHI,more ?
CHI,mommy <i want> [/?] I want come over there ?
MOT,you just watch .
MOT,"you'd better be quiet , okay ?"
CHI,okay .
CHI,Gonzo see the camera ?
MOT,Rick come here .
MOT,come here .
CHI,I put Potato_Heads .
MOT,you're gonna write your name .
CHI,my name .
MOT,<i do> [/?] I do the Potato_Heads .
MOT,write your name <r@l o@l n@l n@l> [/?] .
MOT,oops [/?] you need more room .
MOT,"no , Rick ."
CHI,"oh , no ."
MOT,"Rick , look , do it again ."
MOT,write your name over here .
MOT,<r@l o@l n@l n@l i@l e@l> [/?] .
CHI,e@l [/?] .
MOT,you got to start over here and work Rick .
CHI,I don't want +/.
MOT,"Rick , look , quietly ."
CHI,"one , two ."
MOT,<r@l o@l n@l n@l i@l e@l> [/?] .
MOT,that was better Rick .
MOT,good boy .
MOT,"Rick , what's your last name ?"
CHI,Sturtevant .
MOT,good boy .
MOT,"Rick , look where do you live , what street ?"
CHI,Westford .
MOT,no Rick look at me .
CHI,no .
MOT,Rick .
MOT,look .
MOT,Rick look at mommy .
CHI,xxx .
MOT,"look , what street do you live on ?"
CHI,Westford .
MOT,"no , that's the town ."
MOT,what street ?
MOT,two [/?] +/.
CHI,two hundred fifty four Groton_Road .
MOT,good boy .
CHI,I want get up .
MOT,Rick look .
MOT,Rick go to time out .
CHI,I want this .
MOT,go to the time out .
CHI,I want this .
MOT,"okay Rick , you're quiet ."
MOT,stand up .
MOT,Rick stand up .
MOT,look at me .
MOT,come here .
MOT,put your hands down .
MOT,"Rick touch your head , shoulders , knees , and toes ."
MOT,Rick look .
CHI,"head , shoulders knees toes ."
MOT,that's better .
MOT,are you ready to behave ?
CHI,yes .
CHI,play this ?
MOT,"alright , you can play with that now ."
CHI,that one .
CHI,xxx .
MOT,how about the chimney ?
MOT,where's the chimney go ?
CHI,chal [/?] where's the chalk+board ?
CHI,a chalk+board .
CHI,a [/?] go to school ?
MOT,I don't know where it is Rick .
CHI,put in .
CHI,chalk .
CHI,xxx where is the chalk+board ?
MOT,I think it might be in the living_room .
MOT,"wait a minute , I'll get it ."
MOT,you stay here .
CHI,I wanna write a chalk+board .
CHI,hurry .
MOT,Rick .
MOT,"Rick , look at me ."
CHI,I go and xxx camera ?
MOT,no .
MOT,"Rick , look , what did I find ?"
CHI,chalk+board .
MOT,"look , you needta ask +/."
CHI,I have it please ?
MOT,you hafta ask me nicely .
CHI,have it please ?
MOT,"say , I +/."
CHI,want have it please .
MOT,ask nicely .
CHI,I want have it .
MOT,"Rick there's no crying , ask nicely ."
CHI,I want have it .
MOT,put your hands down .
CHI,have it please .
MOT,"that's better , here ."
MOT,now sit down .
CHI,I won't grab it .
MOT,"no , you don't grab ."
MOT,"Rick , there's no grabbing ."
CHI,I hit this .
MOT,Rick .
CHI,no xxx .
MOT,why don't you put it all together ?
MOT,put Potato_Head's house together .
CHI,I put a here .
MOT,alright .
CHI,put it .
MOT,"no , not on top of that ."
CHI,put a meal .
CHI,I put a table +/.
MOT,Rick look .
MOT,put all the pieces together .
CHI,I get a chalk+board ?
MOT,"you have it in your hand , look ."
MOT,look .
CHI,look .
MOT,can you put some feet on it ?
MOT,give him some feet .
CHI,I put +/.
MOT,how about a face ?
MOT,look at the clock .
CHI,<i put> [/?] I put a chimney .
MOT,yep .
MOT,right here .
CHI,I put eyes on it .
MOT,mhm [/?] .
MOT,"good boy , Rick ."
MOT,"you gave him eyes , huh [/?] ?"
CHI,go to school .
MOT,where does this go ?
MOT,"won't fit in with the feet , Rick , gotta take the feet off ."
CHI,xxx .
MOT,"there , that's better ."
MOT,good boy .
CHI,<put this> [/?] put this in .
MOT,you putting the hat up there on the chimney ?
CHI,put .
MOT,"Rick , where does this go , on little Potato_Head ?"
MOT,look .
CHI,"<i , I , I put it> [/?] I put this here ."
MOT,"doesn't the hat go on his head , Rick ?"
CHI,yes .
CHI,turn on .
MOT,"Rick , what are you doing ?"
CHI,<i turn it on> [/?] I turn on .
MOT,"Rick , what's that noise ?"
CHI,a chimney .
MOT,"nope , Rick look , what's that noise up there ?"
CHI,<a up> [/?] a chimney .
MOT,"no , Rick look ."
MOT,look at mama .
MOT,the noise over there .
CHI,a chimney .
MOT,the clock .
MOT,"Rick look , say the clock ."
CHI,noise [/?] noise in the clock .
MOT,Rick look at mama .
CHI,noise in the clock .
