participant,sentence
MOT,that was [/?] nana on the telephone .
MOT,"she wants you to come down and visit , okay ?"
MOT,"okay , now pick that up ."
CHI,okay .
CHI,okay .
MOT,"Jack , what do you +/."
MOT,Jack what do you feel like doing ?
MOT,what does Jack wanna do ?
CHI,cheese .
CHI,cheese xxx .
MOT,Jack <what would> [/?] what do you wanna do ?
MOT,what does Jack wanna do ?
MOT,Jack wants to +/.
CHI,see Big_Bird .
MOT,see Big_Bird .
MOT,okay .
MOT,there's Big_Bird .
CHI,cheese .
CHI,cheese .
CHI,cheese .
CHI,cheese .
CHI,&ch [/?] +/.
MOT,"Jack , what's this over here ?"
MOT,what's this here ?
MOT,Jack likes playing that .
MOT,what's that ?
MOT,that's a picture of a +/.
CHI,ball .
MOT,ball .
MOT,what kind of a ball ?
MOT,Jack likes to shoot that +/.
MOT,basketball .
MOT,does Jack like to play basketball ?
MOT,who does Jack like to play basketball with ?
MOT,Jack likes to play basketball with +/.
MOT,who ?
MOT,who lives up the street .
CHI,xxx .
MOT,"Jack , who lives up the street ?"
MOT,Jack .
MOT,"<Jack , Jack> [/?] Jack ."
MOT,who lives up the street ?
MOT,and comes down and plays with Jack ?
MOT,what's his name ?
MOT,Dana and +/.
CHI,Todd .
MOT,"Todd , right ."
CHI,where's Dana and Todd ?
MOT,Dana and Todd are in their house I think right now .
MOT,I haven't seen them all day .
MOT,do they come down and shoot some +/.
CHI,eat +/.
MOT,shoot some +/.
CHI,eating their dinner .
MOT,I don't think they're eating their dinner .
MOT,it's only three o'clock .
CHI,eating their dinner .
MOT,"no , I think they might be &-um [/?] +/."
MOT,I haven't seen Dana all day .
MOT,he might be over Todd's house .
CHI,I +/.
MOT,but when it's +/.
CHI,can we go swimming today ?
MOT,"not today , because it's raining ."
CHI,tomorrow morning .
MOT,"if it's nice out , sure ."
CHI,see them while they're cooking .
MOT,chee [/?] cheese .
MOT,Big_Bird looks like he's shooting some baskets .
MOT,doesn't he ?
CHI,not down here .
MOT,yeah .
CHI,that's down here .
MOT,<he can pre> [/?] he can pretend there's a basketball hoop right there .
MOT,right there pretend that's a basketball hoop .
MOT,Big_Bird's shooting that basket .
MOT,right through that hoop .
MOT,or not .
CHI,that's down here .
MOT,you wanna put that down there ?
MOT,okay .
CHI,yeah .
MOT,can I put it down there ?
MOT,"oh , thank you ."
CHI,xxx .
MOT,I'll put it down there .
MOT,yeah .
MOT,I forget her name .
CHI,when daddy come ?
MOT,you want daddy to come ?
CHI,and go to Cape_Cod ?
MOT,"yeah , daddy'll be coming home from work pretty soon ."
MOT,and we'll be going to Cape_Cod on friday .
MOT,okay ?
CHI,when Helen leaves .
MOT,Jack .
CHI,tomorrow .
MOT,now Helen's here .
MOT,right now .
CHI,okay .
MOT,today .
MOT,and today's monday .
CHI,okay !
MOT,"and on friday , if Jack's good , you can drive down Cape_Cod with dad ."
MOT,you and daddy can go in the truck .
MOT,okay ?
CHI,that truck spins around .
MOT,does that truck spin around ?
CHI,and crash .
MOT,ooo [/?] Jack was <in a> [/?] in an accident with his dad .
CHI,hit on the windshield .
MOT,"Jack got hit on the windshield , that's right ."
MOT,his forehead went right on the windshield .
CHI,he bumped .
MOT,"and got a bump on his head , that's right ."
CHI,where's Doctor_Fox ?
MOT,doctor +/.
MOT,no not Doctor_Fox .
MOT,we went to see Doctor_Delong afterwards .
MOT,remember ?
CHI,Doctor_Fox .
MOT,you didn't see Doctor_Fox Jack .
MOT,I forget her name .
CHI,Doctor_Fox is home .
MOT,but Jack remembers the truck spinning around .
MOT,because he talks about it once in a while .
MOT,and then he crashed .
MOT,but Jack's okay and Jack's [% cc] safe now .
CHI,i [/?] I come out tomorrow .
CHI,<let's> [/?] go down here .
MOT,where do you wanna put that ?
MOT,down where ?
CHI,there .
MOT,down where ?
MOT,can I put that ?
CHI,yeah .
MOT,"oh , thank you ."
MOT,what is this ?
MOT,ah [/?] a chocolate chip cookie !
MOT,who loves cookies ?
MOT,"Jack , who loves cookies on Sesame_Street ?"
MOT,who goes <num num num num num num num num> [/?] ?
MOT,who does that ?
CHI,xxx .
MOT,who eats all those cookies ?
MOT,yeah .
MOT,who eats +/.
MOT,<who does> [/?] who eats all those cookies ?
MOT,<num num num num> [/?] .
MOT,who does that ?
MOT,who eats all those cookies on Sesame_Street ?
MOT,who does that Jack ?
MOT,that's the cookie +/.
CHI,monster .
MOT,monster .
MOT,<num num num num num> [/?] .
MOT,here he is [% uc] .
MOT,he's right over here .
CHI,there's a cookie .
MOT,there's that Cookie_Monster .
MOT,he eats all those cookies .
MOT,so you gave me the chocolate chip cookie .
MOT,can I give it to the Cookie_Monster ?
CHI,wanna put it up there ?
MOT,wanna put it up where ?
MOT,up here ?
MOT,alright .
CHI,alright xxx .
MOT,wanna put the Cookie_Monster up there so he can eat that chocolate chip cookie ?
CHI,cookie .
MOT,he'll go <num num num> [/?] and at that all up .
CHI,there [/?] there's a cookie .
MOT,&-um [/?] .
CHI,<num num> [/?] .
MOT,"oh , is [/?] he gonna run right across that thing and get that cookie right there ?"
CHI,xxx .
MOT,and what's that in your hand ?
MOT,what's that Jack ?
MOT,that's a picture of a +/.
MOT,what is that ?
CHI,maybe it's Jack .
MOT,what's that right there ?
CHI,xxx .
MOT,<is that a> [/?] &-um [/?] is [/?] that a piano ?
CHI,xxx .
CHI,this is a +/.
MOT,is [/?] that a piano ?
CHI,this is +/.
MOT,that is a +/.
CHI,piano .
CHI,this a +/.
MOT,"no , that's not a piano ."
CHI,ball .
CHI,xxx .
MOT,what is that ?
MOT,is [/?] that a banjo ?
CHI,dirt ball .
MOT,what is that Jack in you hand ?
MOT,what is that ?
CHI,xxx .
MOT,you know someone who +/.
MOT,does Debbie_Jungens play that ?
MOT,what's that ?
MOT,that is [/?] a +/.
CHI,Debbie_Jungens xxx .
MOT,Jack .
MOT,what is that right there ?
MOT,that's a guitar .
MOT,"and who plays the guitar , Jack ?"
MOT,who plays that guitar ?
MOT,"Jack , who plays the guitar ?"
MOT,"Jack , who plays the guitar ?"
CHI,what is that ?
MOT,who does that ?
CHI,a baseball bat .
MOT,Debbie_Jungens plays the guitar .
MOT,and Jack plays the guitar sometimes .
CHI,don't wanna do it .
MOT,<that's looks like> [/?] Jack that looks like a guitar .
MOT,what is that ?
MOT,do you know what that is [% uc] ?
MOT,that looks a little bit like that .
MOT,what is that ?
MOT,that is a +/.
MOT,can you say banjo ?
MOT,Jack look at this .
MOT,can you say banjo ?
MOT,who's Jack talking about ?
MOT,did I hear Uncle_Danny's name mentioned there ?
MOT,who's Jack talking about ?
CHI,should I put in on here ?
MOT,"oh , look_it all these ."
MOT,pictures of all these characters and things .
CHI,ball .
MOT,that's a ball ?
MOT,where is the ball ?
MOT,where is it ?
MOT,who plays baseball ?
CHI,baseball .
CHI,ball .
CHI,put it up there .
MOT,"okay , put it up there ."
CHI,here goes .
MOT,okay .
MOT,put it up there .
CHI,xxx .
MOT,"where's that baseball bat , that goes with it ?"
MOT,where is that ?
MOT,"Jack , put it up there ."
MOT,put that baseball bat up there .
MOT,where is it ?
MOT,where's that baseball bat ?
MOT,put that up there .
CHI,baseball .
CHI,stop .
MOT,that one's a broom .
MOT,where's the baseball bat ?
MOT,that's it .
MOT,put it up there with that baseball .
MOT,does Jack like baseball ?
MOT,"who watches baseball in this house , Jack ?"
MOT,Jack and +/.
CHI,xxx .
MOT,and who ?
CHI,Michael .
MOT,who watches baseball in this house ?
MOT,Jack and +/.
MOT,and who else ?
MOT,Jack .
MOT,Jack and daddy watch the Boston +/.
CHI,Red_Sox .
MOT,Red_Sox .
CHI,yeah !
MOT,yeah !
MOT,you know who's playing tonight ?
CHI,yeah .
MOT,the Boston +/.
CHI,Red_Sox .
MOT,Red_Sox .
MOT,would you like to watch that tonight ?
CHI,yeah .
MOT,with dad ?
CHI,okay .
MOT,yeah !
MOT,you can watch &-um [/?] whoever plays .
MOT,"oh , that was [/?] fun Jack ."
MOT,did Jack like playing with the Big_Bird color form play set ?
MOT,did Jack like playing with all these characters ?
CHI,okay .
CHI,"< one , two , xxx five> [/?] ."
MOT,now what's Jack gonna do with the box ?
CHI,so_that +/.
MOT,is it .
MOT,that's it .
MOT,is [/?] that it ?
MOT,"Jack says , that's it ."
CHI,watch my letter .
MOT,what is that letter ?
CHI,watch my +/.
MOT,you writing letters on the rug ?
MOT,what is that letter ?
MOT,can mama do a letter ?
MOT,mama's gonna do the letter +/.
CHI,j@l [/?] .
MOT,j@l [/?] .
MOT,what letter is Jack gonna make ?
CHI,Helen leave ?
MOT,Helen's not gonna leave just yet Jack .
CHI,Helen talk .
MOT,"Jack , Helen's not gonna leave ."
MOT,she'll leave in a little while .
MOT,okay ?
CHI,yeah .
CHI,special .
CHI,car .
CHI,yeah .
CHI,used cars .
CHI,car station .
CHI,get your car fixed .
MOT,that's right .
MOT,you get your car fixed at the car station .
MOT,"Jack , what car do you like best ?"
MOT,Jack likes which car ?
CHI,cheese !
MOT,what ?
MOT,what car does Jack like best ?
CHI,click .
MOT,are [/?] you clicking something ?
MOT,what does that mean ?
CHI,Guy_Smiley .
MOT,Guy_Smiley ?
MOT,what does he do ?
CHI,say cheese .
MOT,"oh , does Guy_Smiley say cheese ?"
MOT,does Guy_Smiley click the camera ?
MOT,does he do that ?
MOT,is [/?] he on Sesame_Street ?
MOT,Guy_Smiley ?
CHI,camera .
CHI,everybody say cheese .
CHI,cheese .
MOT,everybody say cheese .
CHI,click !
MOT,click .
MOT,and who clicks that camera ?
CHI,xxx .
CHI,for the adventures of Guy_Smiley !
MOT,I can have a pretend camera .
MOT,can you say cheese Jack and I'll click .
MOT,"ready , smile ."
CHI,cheese !
MOT,click .
CHI,click .
MOT,click .
MOT,now you got a picture of Jack .
MOT,what does that mean ?
MOT,what does that mean ?
MOT,Jack does that all the time .
MOT,"he takes his little pointer finger , and laughs and I have no idea what it means ."
CHI,Angie !
MOT,and what ?
CHI,and Angie !
MOT,and what ?
CHI,says Angie .
MOT,who says Angie ?
MOT,"Jack , who says Angie ?"
CHI,Guy_Smiley .
MOT,"oh , he does ?"
MOT,does he say Angie ?
MOT,or and cheese ?
MOT,what are you saying ?
CHI,Angie .
MOT,Angie ?
MOT,and Jack's saluting .
MOT,who is Jack saluting ?
MOT,and what's that ?
MOT,what is that ?
MOT,that is +/.
CHI,wink .
MOT,"oh , you winking ?"
MOT,can Jack wink ?
MOT,let me see Jack wink .
MOT,"Jack , can Jack wink ?"
MOT,"no , that's blinking ."
MOT,Jack's blinking .
MOT,can Jack wink ?
MOT,let me see Jack wink .
MOT,Jack .
MOT,can Jack wink ?
MOT,let me see Jack wink .
MOT,one eye .
MOT,that's right .
MOT,that's it .
MOT,is [/?] Jack looking at this ?
MOT,all these color forms ?
CHI,Guy_Smiley .
MOT,Guy_Smiley .
MOT,you wanna come over here ?
MOT,"oh , look at this Jack ."
MOT,the Muppet_Babies .
MOT,Jack .
MOT,after Helen leaves you wanna make a cake ?
CHI,click .
MOT,are [/?] you clicking that camera still ?
MOT,would Jack like to &-um [/?] crack the egg open ?
CHI,yeah .
MOT,yeah .
MOT,let me see you crack that egg open .
MOT,let me see .
MOT,that's it .
MOT,put that in the bowl .
MOT,and then &-um [/?] we can put in the cake mix .
MOT,and what can Jack do ?
MOT,Jack can get the spoon and +/.
MOT,and mix that cake mix .
MOT,let me see Jack mix that cake mix .
MOT,can you mix up that mix in the bowl ?
MOT,huh [/?] ?
MOT,and then we can pour in a little milk .
MOT,let me see you pour that milk in .
MOT,that's it .
MOT,pour that milk in .
MOT,"and then , do you wanna put it in the oven ?"
MOT,"mommy and Jack can put that cake in the oven , okay ?"
MOT,you wanna do that ?
MOT,what kinda cake does Jack wanna bake ?
MOT,does Jack wanna bake a gingerbread cake ?
CHI,say .
MOT,or a chocolate cake ?
MOT,or &-um [/?] brownies ?
MOT,what's Jack want ?
MOT,what kind of cake ?
CHI,brownies .
MOT,you wanna cook brownies ?
MOT,we'll bake some brownies ?
MOT,alright .
MOT,we can do that .
MOT,"Jack , what else do you like to cook ?"
MOT,"Jack , what else do you like to cook ?"
MOT,Jack likes to make +/.
MOT,what ?
MOT,Jack tried to make some the other night .
MOT,what did you cook on the stove ?
MOT,Jack ?
MOT,macaroni and +/.
CHI,cheese !
MOT,right .
MOT,one of Jack's favorites !
CHI,say cheese !
MOT,"oh , cheese ."
MOT,here we go again <with the> [/?] with the camera .
MOT,say cheese !
CHI,cheese !
CHI,click .
MOT,oop [/?] thank you .
CHI,what do you say ?
MOT,did you take my picture ?
CHI,don't you want me to xxx .
MOT,who's doing that ?
MOT,who's tickling Jack's back ?
CHI,Jack says +/.
MOT,Jack says +/.
CHI,Angie !
MOT,Angie .
MOT,<is it> [/?] who's Angie ?
MOT,who is Angie ?
CHI,Elsa .
CHI,my name isn't Angie .
MOT,"oh , is [/?] that a game you play with Elsa ?"
MOT,do you say that ?
MOT,do you call her Elsa ?
CHI,Angie !
MOT,"and Elsa says , that's not my name Jack ."
MOT,does Jack play with Elsa ?
CHI,Angie .
CHI,Angie .
MOT,who else does Jack play with at school ?
MOT,who else does Jack play with at school ?
MOT,"Jack , <who else does Angie play with> [/?] ah [/?] who else does Jack play with at school ?"
MOT,Jack .
MOT,does Jack play with <ah &-um> [/?] +/.
MOT,does Jack play with Nathaniel ?
MOT,Jack ?
CHI,roll over he says .
MOT,be careful .
MOT,you're gonna crash !
MOT,"oh , no !"
CHI,and xxx .
MOT,and what ?
MOT,did Jack just crash on the rug ?
CHI,Jack says w@l m@l e@l e@l six .
MOT,Jack says +/.
CHI,Guy_Smiley .
MOT,what does guy +/.
MOT,Jack says Guy_Smiley .
MOT,and Jack's writing on the rug .
MOT,you writing those words ?
MOT,let's erase those words .
CHI,Guy_Smiley says cheese .
CHI,wanna put something on +/.
CHI,on monday +/.
CHI,what's on monday ?
MOT,Jack ?
CHI,what's on w@l m@l e@l e@l six ?
MOT,"oh , <we'll put that> [/?] +/."
MOT,"oh , we can't write with that because that might break ."
CHI,want WMES .
MOT,say it again ?
CHI,what's on +/.
CHI,what's on and friday night ?
MOT,what's on what ?
CHI,friday night ?
MOT,I don't know .
CHI,friday night ?
CHI,Angie .
MOT,what's on friday night ?
CHI,w@l m@l e@l e@l six .
MOT,is [/?] there a movie on +/.
MOT,is [/?] there a &-um [/?] tv show called Angie ?
MOT,is [/?] there a tv show called Angie xxx ?
CHI,six .
CHI,meet six xxx .
MOT,why don't you tie that ?
CHI,stop it .
CHI,shh [/?] .
CHI,stop it xxx .
MOT,Jack looking at himself <in the> [/?] in the glass there ?
CHI,xxx .
CHI,shh [/?] .
MOT,Jack say shh [/?] ?
CHI,stop it .
MOT,stop it .
CHI,stop it .
MOT,stop it .
CHI,stop it .
MOT,who says that ?
CHI,Kermit .
MOT,who ?
CHI,shh [/?] .
CHI,stop it .
MOT,who says shh [/?] stop it ?
CHI,shh [/?] stop it Jack .
MOT,who says that ?
MOT,who says stop it ?
MOT,who says +/.
CHI,drew .
MOT,who ?
CHI,drew .
MOT,"oh , drew , that's right ."
MOT,drew was [/?] teasing you down on the cape .
MOT,huh [/?] ?
CHI,shh [/?] stop it .
MOT,that's right .
MOT,cousin drew .
CHI,shh [/?] stop it .
MOT,and what did drew say to Jack ?
CHI,stop it .
MOT,sh [/?] stop it .
MOT,and what does Jack say to drew ?
CHI,shh [/?] .
MOT,"you were [/?] teasing each_other , &were [/?] (were)n't you ?"
CHI,yeah .
MOT,yeah .
CHI,say get out_of here .
MOT,who says that ?
CHI,Dana .
MOT,who did ?
CHI,drew .
MOT,did drew say that ?
MOT,and then what did Jack say to drew ?
CHI,get on your horse and get out_of here .
MOT,"yeah , everything that you said drew repeated right back to you , didn't he ?"
CHI,cut it out !
CHI,&sh [/?] stop it .
MOT,Jack said that to +/.
CHI,Jack .
MOT,drew said that to Jack .
MOT,and then Jack said that to drew .
MOT,you were [/?] teasing each_other .
CHI,"Chichi , get over here ."
MOT,<did Jack> [/?] did Jack like drew ?
CHI,Chichi +/.
CHI,"say , Chichi get over here ."
MOT,who said that ?
MOT,who says Chichi get over here ?
MOT,who says that ?
MOT,who says that ?
CHI,whoof [/?] .
MOT,"Jack , who says Chichi get over here ?"
CHI,whoof [/?] .
MOT,and the dog goes whoof [/?] .
MOT,who says that to Chichi ?
CHI,whoof [/?] .
MOT,who says Chichi get over here ?
CHI,"<whoof , whoof , whoof> [/?] ."
MOT,"<Jack , Jack> [/?] ."
MOT,who says Chichi get over here ?
MOT,<does &-um> [/?] does joy say that ?
MOT,does mama say that ?
CHI,he hit me .
MOT,who hit you ?
CHI,hit +/.
CHI,hit here .
MOT,who hit you ?
CHI,"ever , ever do that again ."
CHI,xxx .
MOT,who says that ?
CHI,bad dog !
MOT,who said bad dog ?
CHI,<dog is> [/?] bad xxx dog .
MOT,"Jack , who said bad dog ?"
CHI,"oh , dog ."
MOT,who said bad dog ?
CHI,dog .
CHI,bad dog .
CHI,dog .
MOT,who +/.
CHI,needta tie it .
MOT,"Jack , who yelled at that dog ?"
CHI,he +/.
MOT,who did ?
MOT,who yelled at that dog ?
CHI,you +/.
CHI,you hit me .
MOT,who hit the dog ?
CHI,"yeah , Jack ."
MOT,Jack did ?
CHI,Bernice .
MOT,"oh , Bernice did ."
MOT,"oh , ."
MOT,"okay , you tie it halfway and I'll +/."
CHI,ah [/?] .
CHI,ah [/?] .
MOT,go ahead .
MOT,you tie it halfway .
CHI,let's make Bernice very sorry .
MOT,that makes Bernice very sad ?
MOT,what did Chichi do ?
CHI,let +/.
CHI,hold your hand ?
MOT,<to Helen> [/?] Chichi's a little chihuahua up the street .
CHI,bye Chichi .
CHI,bye .
CHI,bye .
CHI,bye Laurie .
MOT,bye Laurie .
CHI,Laurie .
CHI,Laurie .
MOT,did you say hi to Laurie ?
MOT,the other day ?
CHI,he bit me .
MOT,does Jack like the Gillmans ?
MOT,who does Jack like ?
MOT,are [/?] you looking in that glass ?
MOT,who you looking at ?
MOT,who's xxx that in there ?
MOT,that's a reflection of +/.
MOT,who's that in there ?
MOT,easy [/?] easy .
MOT,that's what daddy does with Jack .
CHI,boxing ?
CHI,talking .
MOT,"yeah , dad boxes with Jack ."
MOT,"mama doesn't , but his daddy does ."
MOT,are [/?] we boxing ?
CHI,chchch [/?] .
MOT,who does that ?
MOT,who does that with Jack ?
CHI,boxing .
MOT,"boxing , right ."
MOT,"Jack's getting to be a good boxer , huh [/?] ."
CHI,boxing .
MOT,"boxing , right ."
MOT,"<ooh , ooh> [/?] ."
MOT,easy [/?] easy .
MOT,"daddy and Jack box all the time , huh [/?] ?"
CHI,box .
CHI,go back +/.
CHI,go back a little .
CHI,go back +/.
MOT,who calls you little buddy ?
MOT,<easy with that> [/?] easy with that .
CHI,talk .
CHI,xxx away and birdies .
MOT,"Jack , what are you talking about ?"
MOT,are [/?] you talking about frank and Bernice ?
CHI,where's Dana and Todd ?
MOT,Dana and Todd are probably at home because it's [% xxx] raining out .
MOT,they're not outside .
MOT,they're not walking outside .
MOT,they're not riding their bikes .
MOT,and they're not swimming .
MOT,because it's raining .
CHI,Dana's +/.
MOT,they're probably inside the house where it's nice and dry .
CHI,where's Dana and Todd ?
MOT,in the house .
CHI,eating their supper ?
MOT,not yet .
MOT,it's too early .
MOT,it's only three thirty in the afternoon .
CHI,i [/?] go swimming today .
MOT,"not today , silly Jack ."
MOT,it's raining .
CHI,on a different day .
MOT,"on a different day , when the sun is shining ."
MOT,"then we'll go swimming , okay ?"
CHI,where's Dana and Todd Julie and Matt .
MOT,and Matt ?
MOT,Matt's probably at home at his house too .
CHI,gogetmatinee@c .
MOT,does Jack like Matt ?
CHI,gogetmatinee@c .
MOT,the matinee ?
CHI,gogetmatinee@c .
MOT,Matt's name is short for Matthew .
CHI,gogetmatinee@c .
MOT,do the call Matt matinee ?
CHI,gogetmatinee@c .
MOT,who says that ?
CHI,mee [/?] .
CHI,gogetmatinee@c .
MOT,does Dana and Todd [/?] Todd say that ?
CHI,gogetmatinee@c .
MOT,do they ?
CHI,xxx go get +/.
MOT,do they throw Jack up in the air ?
MOT,and into that water ?
CHI,run ?
CHI,want you +/.
CHI,want Dana and Todd mom .
CHI,run and jump in the water .
MOT,yeah .
MOT,"Dana and Todd run , and then jump in that water ."
MOT,that's right .
CHI,run in the water .
CHI,jump in the water .
MOT,and jump in the water .
MOT,that's right .
CHI,T's +/.
CHI,Todd's +/.
CHI,Todd is eating his supper .
MOT,I think <Todd's> [/?] Todd's home .
MOT,and Dana's home .
MOT,and Matt's home .
MOT,"but when it's nice out , they can come over here and swim with Jack ."
CHI,okay .
MOT,"on another day , okay ?"
CHI,<goodbye Dana> [/?] .
