participant,sentence
MOT,daddy's gonna &-um [/?] put her coat on and go outside .
MOT,can I cut through ?
CHI,they're gonna be back .
MOT,daddy and joy went out for a walk .
MOT,they're going out for a walk so you and I can play with some toys .
MOT,bye .
CHI,byebye .
MOT,you wanna give dad a kiss goodbye ?
CHI,yes .
MOT,okay .
MOT,give daddy a kiss .
CHI,they're gonna walk home .
MOT,they're just gonna go for a walk .
MOT,let's give dad a kiss goodbye .
MOT,give daddy a kiss goodbye .
MOT,daddy's gonna take the trash out .
MOT,then they're coming right back in the house .
MOT,okay ?
MOT,"yeah , you can actually see him out the window ."
MOT,"we'll be outside , Jack ."
MOT,let's you and I go in the living room .
CHI,bye .
CHI,byebye .
MOT,daddy will be right back .
MOT,"they're just gonna take the trash out , okay ?"
MOT,"here , Jack ."
MOT,here's the chipmunk .
CHI,go get the chipmunks .
MOT,here's the chipmunk right here .
MOT,the other one's in the wash .
MOT,here's one of them .
MOT,you wanna play with Sasha ?
CHI,no .
MOT,"Jack , you wanna play with Sasha ?"
MOT,how about the other little dog ?
CHI,bus .
MOT,you wanna play with the bus ?
MOT,or the cow ?
MOT,"Jack , you wanna come over here and play with your chipmunks ?"
CHI,I'll get the chipmunks .
MOT,"Jack , right there ."
MOT,there's one .
CHI,"Alvin , Simon , and Theodore ."
MOT,"oh „ Alvin , Simon , and Theodore ."
MOT,we're gonna get them for christmas .
MOT,they're not here yet .
MOT,"oh „ Santa clause is going to bring them for christmas , okay ?"
MOT,they're not in that box either .
MOT,"Jack , you wanna come back and color ?"
CHI,I need help .
MOT,"no , you really +/."
MOT,don't open that box there honey .
MOT,Jack .
MOT,"you're going to leave this alone , okay ?"
MOT,you leave that key alone .
MOT,you really don't want touch that .
MOT,come on over here .
MOT,Jack you wanna come over here ?
MOT,you wanna color a little bit more ?
MOT,wave to daddy .
MOT,daddy's coming right back .
MOT,<Jack and &-um> [/?] daddy and joy just went to bring the trash out .
MOT,"they're gonna pick up the yard a little bit , okay ?"
MOT,give me a hug .
MOT,you want a hug ?
MOT,you want a hug ?
CHI,they will come back .
CHI,byebye .
MOT,he wants to go out .
CHI,xxx .
CHI,xxx .
CHI,I can't open that .
CHI,xxx .
CHI,xxx .
CHI,xxx .
CHI,he's coming back .
CHI,he's coming back .
CHI,he's coming right back .
CHI,he's coming back .
MOT,"okay , come on in ."
MOT,daddy's coming right back Jack .
MOT,come on .
CHI,back in .
MOT,and we'll switch .
CHI,we'll see him later .
CHI,we'll see him later .
MOT,"daddy's coming in , okay ?"
MOT,what are you doing guy ?
MOT,you just wanna write ?
MOT,don't you wanna do anything else ?
MOT,you got a whole bunch of stuff here .
MOT,"Jack , hey [/?] ."
MOT,tell me what you did in school today .
MOT,did you play today ?
MOT,hey [/?] !
MOT,did you play in school today with Vasilio ?
CHI,xxx .
MOT,did you play with Paul ?
CHI,yes .
MOT,did you play with Joey ?
CHI,yes .
MOT,did you do any alphabet work today ?
CHI,yes .
MOT,what letter did you work with today ?
MOT,what letter ?
MOT,draw the letter here .
MOT,what letter did you do with the alphabet today ?
CHI,letter .
MOT,"yeah , what letter ?"
CHI,"<one , two , three , four> [/?] ."
CHI,Elmer_Fudd .
MOT,"no , not Elmer_Fudd ."
MOT,what letter did you use today ?
CHI,xxx .
MOT,you can't tell me the letter ?
MOT,did you do any number work ?
MOT,did you do any number work today ?
MOT,"hey [/?] , did you do any number work ?"
CHI,yes .
MOT,what number ?
CHI,"<four , eight , four> [/?] ."
MOT,"no , that's your telephone number ."
CHI,"<four , six , eight> [/?] ."
MOT,are you gonna answer me ?
MOT,I wish you'd tell me what number you used today .
MOT,do you wanna do some reading ?
MOT,wanna read a book ?
MOT,come here for a minute .
MOT,sit up .
MOT,I wanna talk to you .
MOT,listen .
MOT,listen .
MOT,did you play today in school ?
CHI,yes .
MOT,okay .
MOT,did you do any number work today ?
MOT,did you do any number work today ?
CHI,yes .
MOT,what number did you work with ?
MOT,can you tell me the number ?
CHI,yes .
MOT,what number was it ?
CHI,"<one , two , three> [/?] ."
MOT,"yeah , I know you can count ."
MOT,but did you have one special number today ?
CHI,yes .
MOT,do you wanna do this .
MOT,like the other day you worked with the number five .
CHI,five .
MOT,what number did you work with today .
CHI,Kathy .
MOT,"yeah , but +/."
MOT,don't pick your nose .
MOT,what number did you work with ?
CHI,one .
CHI,Kathy .
MOT,you worked with Kathy ?
CHI,yes .
CHI,yes .
MOT,okay .
MOT,okay listen [/?] listen .
MOT,did you do any < did you do any &-um> [/?] work on your alphabet ?
CHI,the N_F_L_Today .
MOT,hey .
CHI,write the N_F_L_Today .
MOT,"no , I don't want you to write the NFL today ."
MOT,I want you to sit here and talk to me .
MOT,I want you to tell me what you did in school .
MOT,"alright , I'll tell you this ."
MOT,what do you want for christmas ?
CHI,chipmunks .
MOT,you want chipmunks .
CHI,or [/?] or +/.
MOT,what else do you want .
CHI,Nerf football .
MOT,you want a Nerf football ?
MOT,ah [/?] what else ?
MOT,have you seen anything else you want on television ?
MOT,think of something else you +/.
CHI,Care_Bears .
MOT,care bears ah [/?] what else ?
CHI,Star_Wars .
MOT,Star_Wars .
CHI,the Get_along_gang .
MOT,the Get_along_gang .
MOT,ah [/?] anything else ?
CHI,hug Jack me .
MOT,you want a hug ?
MOT,okay I'll give you a hug .
MOT,"how would you like ah [/?] , listen to this ."
MOT,would you like a race car set ?
CHI,yes .
MOT,you would ?
MOT,with how many cars ?
CHI,one [/?] .
MOT,"<one , two , three> [/?] I know you can count ."
CHI,"<three , four , five> [/?] ."
MOT,sit up here for a second .
CHI,the Care_Bears .
MOT,now cool it .
MOT,now cool it .
MOT,just calm down .
MOT,ah [/?] so that's what you want for christmas .
CHI,yes .
MOT,do you wanna go buy the christmas tree with me ?
CHI,yes .
MOT,how big ?
MOT,where are we going to put it ?
MOT,over there ?
MOT,ah [/?] are you gonna stop the coloring for five seconds ?
MOT,how about giving me the crayon ?
CHI,baseball .
MOT,how about giving me the crayon ?
MOT,and I'll draw a picture .
CHI,xxx .
MOT,do you want me to draw a picture of something ?
MOT,what do you want me to draw a picture of ?
CHI,xxx .
MOT,why don't you draw a picture of something ?
MOT,here .
MOT,look .
MOT,why don't you draw a picture .
CHI,I hate that .
MOT,let me show you something .
MOT,why don't you draw a picture of joy ?
CHI,no .
CHI,why not ?
MOT,"there , there's a blank page ."
MOT,why don't you draw a picture of the house ?
MOT,of our house .
MOT,can you draw a picture of this house ?
MOT,what it looks like ?
MOT,make a roof ?
MOT,"no , that's not a roof ."
MOT,make a roof .
MOT,make a roof over there .
CHI,I need help .
MOT,what do you want me to do ?
MOT,you want me to do it ?
CHI,yes .
MOT,okay .
MOT,"hey , watch out ."
MOT,that's the roof .
MOT,you want any help ?
CHI,yes .
MOT,"okay , you make the +/."
MOT,I'm gonna draw the farm .
MOT,you make the windows .
MOT,put the windows in there .
MOT,right here .
MOT,that's a big window .
MOT,where's the door ?
MOT,and where's the chimney ?
MOT,okay ?
MOT,where's the tree in the yard ?
MOT,the tree goes outside the house .
MOT,alright there's a tree .
MOT,where's the driveway ?
MOT,okay .
MOT,where's the cars go ?
CHI,road .
MOT,right there ?
CHI,right that way ?
CHI,right that way .
MOT,"okay , you wanna draw a picture of the school ?"
MOT,league school ?
CHI,yes .
CHI,yes we can .
MOT,why don't you draw it right there ?
MOT,what does that say ?
MOT,what does that say ?
CHI,sunday [/?] .
CHI,sunday [/?] .
MOT,sunday ?
CHI,xxx .
MOT,what else are you gonna write ?
CHI,Elmer_Fudd .
MOT,"no , you can't draw Elmer_Fudd ."
MOT,do you have Elmer_Fudd here ?
MOT,where is he ?
MOT,"he's not here , I don't think ."
MOT,you're making an awful mess here Jack .
MOT,do you want me to go up and get some of your toys ?
CHI,yes .
MOT,which ones ?
MOT,you want me to bring down something for you to play with ?
CHI,yes .
MOT,which ones ?
MOT,what do you want me to get ?
CHI,cars .
MOT,the cars .
CHI,yes .
MOT,okay .
MOT,"how many cars you want , five ?"
CHI,yeah .
CHI,"<five , four , five> [/?] ."
MOT,"five , okay ."
CHI,five .
MOT,here .
MOT,you wanna play with these ?
CHI,yes .
MOT,come on over here ?
CHI,xxx .
MOT,can we put this down for a minute ?
CHI,no .
MOT,come here .
MOT,I wanna show you something .
CHI,xxx .
MOT,"okay , calm down and no yelling ."
MOT,why don't you play with your race cars for a few minutes .
MOT,you want this one .
MOT,alright come over here .
MOT,we'll have a race .
CHI,that's for christmas .
MOT,"no , you can use these ."
CHI,why ?
MOT,"come here , you can use these now ."
CHI,why ?
CHI,that's not yours .
MOT,"why are you doing all this writing , Jack ?"
MOT,you don't hafta do so much writing today .
MOT,okay ?
MOT,"here , why don't we play with the cars ."
MOT,"okay , why don't you put your crayon down ?"
MOT,"okay , turn around ."
MOT,they wanna see you .
MOT,"they wanna take a picture of you , okay ."
MOT,here .
MOT,"okay , which one's this ?"
MOT,what car is this ?
MOT,what's that say ?
CHI,<tv news network> [/?] .
MOT,right .
CHI,I needta go to Zayres .
MOT,you needta go to Zayres ?
MOT,what for ?
CHI,the cars .
MOT,you wanna buy more cars ?
CHI,yes .
MOT,I though Santa_Claus was going to buy them for you .
CHI,Zayres .
MOT,"yeah , but isn't Santa going to bring them , put them down the chimney ?"
CHI,yes .
MOT,"okay , here ."
CHI,yes .
MOT,"yeah , I know ."
MOT,I told Santa_Claus .
MOT,I sent him a letter .
MOT,I dropped it in the mailbox the other day .
MOT,what's this one say ?
MOT,why don't you +/.
CHI,rescue .
MOT,"okay , why don't you be the rescue and the tv news and you can have the police truck , okay ?"
MOT,and here you can have this one .
CHI,I need that truck .
MOT,put the fireman in there .
CHI,I need my truck .
CHI,I needta go to Zayres .
MOT,we'll go to Zayres later .
MOT,not right now .
MOT,okay .
MOT,here .
MOT,why don't you race them over here .
MOT,push it over here to me .
MOT,one at a time .
CHI,xxx .
MOT,what happened to that one ?
MOT,"oh , come on now , don't sulk ."
MOT,don't cry .
CHI,xxx .
MOT,"oh , come on ."
CHI,what's the matter now ?
MOT,sit up here .
CHI,xxx .
MOT,"come on , sit up ."
MOT,sit up .
MOT,now what are you crying about ?
CHI,upstairs .
MOT,you want +/.
MOT,what do you mean upstairs ?
MOT,what's upstairs ?
CHI,the car .
MOT,what are you gonna do ?
MOT,are you gonna bring something down ?
MOT,come right back down .
MOT,come on down .
MOT,bring down whatever you wanna play with .
MOT,wanna bring any of this down ?
MOT,any of these guys ?
CHI,I needta go to Zayres .
MOT,huh ?
CHI,I needta go to Zayres .
MOT,"I don't think you needta go to Zayres right now , Jack ."
CHI,I needta go to Zayres .
MOT,why do you hafta go to Zayres ?
CHI,I needta get the truck .
MOT,you what ?
CHI,hafta go to get this truck .
MOT,what's that ?
CHI,hafta go in the truck .
MOT,you wanna go in the truck ?
CHI,yes .
MOT,"well , I can't go to Zayres right now ."
MOT,"besides that , you told me Santa_Claus is going to bring that ."
MOT,I already told you .
CHI,stay in .
MOT,"yeah , you stay in for now ."
MOT,"we'll go out later , okay ?"
MOT,I'll take you out later .
CHI,I needta go to Zayres .
MOT,"here , catch this race car ."
MOT,here it comes .
MOT,"oh , come on ."
MOT,"alright , I'll tell you what ."
MOT,"I'll take you to Zayres afterward , okay ?"
MOT,"come on now , sit up ."
MOT,"here , here's another one ."
MOT,here's another one .
MOT,here comes another one .
MOT,catch this one .
CHI,don't .
MOT,here comes another one .
MOT,here comes the rescue truck .
MOT,and there goes the big Mountain_Dew car .
MOT,"<which truck> [/?] which car is that you got , Jack ?"
CHI,I needta go out .
MOT,which one is that ?
CHI,A_team .
MOT,the A_team ?
CHI,go xxx .
MOT,<where's> [/?] ah [/?] who sits in there ?
MOT,do we got anybody that goes in there ?
MOT,where's Mister_T ?
MOT,does he fit in there ?
MOT,have you got a little Mister_T ?
MOT,I don't think so .
CHI,xxx .
CHI,xxx .
CHI,this one and this one .
MOT,hey [/?] what are these Jack ?
CHI,xxx .
MOT,you wanna set up these ?
MOT,what are those ?
MOT,you wanna set those guys up ?
CHI,xxx .
MOT,what is this ?
MOT,"Jack , what's this ?"
CHI,xxx .
MOT,what's this ?
MOT,what is that ?
CHI,guy .
MOT,"no , what is it ?"
MOT,what [/?] what have you got ?
CHI,guy .
MOT,nope .
MOT,what is it ?
MOT,what are these ?
CHI,guys .
MOT,<what's this> [/?] what's this one ?
CHI,dinosaur .
MOT,right .
MOT,they're all dinosaurs .
CHI,that's yours ?
MOT,yeah .
MOT,you wanna set them all up ?
MOT,here's your cow .
MOT,here's your other cows .
MOT,here's the dog .
MOT,who's that ?
CHI,yes .
MOT,who's that ?
MOT,look .
MOT,look .
CHI,Sasha .
MOT,Sasha ?
MOT,who's this ?
MOT,that doesn't have a name .
CHI,xxx .
CHI,they they [/?] jump .
CHI,they jump .
CHI,they jump .
CHI,they jump .
CHI,they jumping .
CHI,they do loop_de_loop .
CHI,they're +/.
CHI,they're walking .
CHI,they [/?] they jump .
CHI,they walking .
CHI,they walk .
CHI,they walking .
CHI,they jump .
CHI,they jump .
CHI,jump .
CHI,they [/?] they jump .
CHI,they jump .
CHI,xxx .
CHI,I need a coat .
CHI,I need a coat .
CHI,I need +/.
CHI,smile .
CHI,smile .
CHI,smile .
MOT,are you smiling at the tv ?
MOT,she's watching you play with all the animals there .
MOT,"oh , boy ."
CHI,write .
CHI,write tiger .
CHI,<of course> [/?] of course .
CHI,xxx .
CHI,put it in a secret place and see what happens .
CHI,A_team .
CHI,A_team .
CHI,I need a coat .
MOT,you need a coat .
MOT,you'll go out in a little while .
MOT,why don't you show me what those animals do ?
MOT,that's a microphone .
MOT,you know what that is ?
MOT,they're taking a picture of you .
MOT,don't break it .
MOT,"that's what you talk into , Jack ."
MOT,what do you want ?
MOT,where are you going ?
