participant,sentence
MOT,&-um [/?] come on here .
MOT,sit up here .
MOT,i [/?] I don't like that noise .
MOT,"sit up here , sit ."
MOT,jump .
MOT,good boy .
MOT,cool it .
MOT,stop that noise .
CHI,noise .
MOT,&-um [/?] how about a song ?
CHI,okay .
MOT,give me a good song .
MOT,what song you like to sing ?
CHI,lollipop .
MOT,"okay , sing the lollipop song ."
CHI,"<l@l o@l double l@l I@l p@l o , p@l spells lollipop , lollipop , it's the one and only kind of candy , candy , guy that made it must have been a dandy dandy , l@l o@l double l@l I@l p@l o@l p@l you see , it's a lick on a stick guaranteed to go to the week it's lollipop for me> [/?] !"
MOT,good singing .
MOT,good singing .
MOT,"&-um [/?] hey , what kind of +/."
MOT,you want me to get you a +/.
MOT,we'll go rent a v_c_(r) +/.
MOT,a videotape +/.
MOT,what kind you want ?
MOT,what do you wanna see ?
CHI,the banana_splits .
MOT,the banana_splits .
MOT,<i don't know who the> [/?] they don't have the banana_splits .
MOT,who else ?
CHI,have banana_splits ?
MOT,tell me somebody else besides the banana_splits .
MOT,who else ?
CHI,the [/?] the Flinstones .
MOT,the Flinstones .
CHI,and the banana_splits .
MOT,and the banana_splits .
MOT,what about just the Flinstones ?
CHI,and .
MOT,"well , if they don't have the banana_splits , can we get the Flinstones ?"
CHI,no .
MOT,yeah [/?] why not ?
MOT,<oh well tell me> [/?] who else ?
MOT,"what about &-um [/?] , come on ."
MOT,sit up in that chair .
CHI,okay .
MOT,sit up in the chair .
CHI,I xxx .
MOT,<what about> [/?] what about He_Man ?
CHI,no .
MOT,"no , what about , you tell me somebody else you'd like to see ."
CHI,the banana_splits .
MOT,besides the banana_splits .
CHI,He_Man .
MOT,here .
MOT,do you wanna play with these guys ?
MOT,wanna get them to fight ?
MOT,or do you wanna get them to ride ?
MOT,"come on , sit up Jack ."
MOT,you've gotta sit up in your chair .
MOT,what are they gonna do ?
MOT,is [/?] he gonna bite you ?
MOT,why doesn't he bite this guy ?
MOT,ah [/?] !
MOT,what's his name ?
MOT,did you give him a name yet ?
MOT,"ow [/?] don't let him bite you , it'll hurt ."
MOT,here .
MOT,have this guy .
MOT,what's this man's name ?
MOT,"what's his name , Jack ?"
MOT,"Jack , what's his name ?"
CHI,pistol .
MOT,pistol .
MOT,what's his name .
CHI,Man_In_Arms .
MOT,Man_In_Arms hm: [/?] ?
MOT,what's his name ?
MOT,who's this ?
CHI,xxx .
MOT,what's his name ?
CHI,He_Man .
MOT,"oh , ."
CHI,needta see banana_splits .
MOT,I don't know where they are .
MOT,"no , I don't know how I'm gonna get them ."
CHI,want banana_splits on wednesday .
MOT,"oh , maybe if you say so ."
MOT,I don't know where the banana_splits are though .
CHI,on friday .
MOT,"here , why don't you have this guy ride like a horse ."
CHI,like Tom_and_Jerry .
CHI,like Tom_and_Jerry .
MOT,they don't ride like Tom_and_Jerry .
MOT,Tom_and_Jerry don't ride dinosaurs .
MOT,he's gonna knock your dinosaur .
MOT,"here , why don't you have him chase this guy ."
MOT,chase him .
MOT,chase this man .
MOT,<what's his> [/?] whatever this guy's name is .
MOT,here [/?] chase him .
MOT,"oh , no , he's gonna get me !"
MOT,gonna get you .
MOT,he's up on your head .
CHI,leaking .
CHI,leaking .
MOT,it's all water in there from leaving them outside .
CHI,learn how to fight .
CHI,to fight to win .
CHI,learn how to fight .
CHI,to fight .
CHI,learn how to fight .
CHI,to fight .
CHI,learn how +/.
MOT,they learning how to fight ?
CHI,learn how to fight .
CHI,learn how to fight .
CHI,to fight [/?] fight .
CHI,the He_Man comes .
CHI,xxx .
MOT,you watching somebody ?
CHI,He_Man xxx hit .
CHI,hit Ninex <name of dinosaur> [/?] .
CHI,fall .
MOT,what's he doing ?
CHI,who ?
MOT,<what's he doing> [/?] what're you doing with him ?
CHI,Ninex .
MOT,they're taking a picture .
MOT,is [/?] that guy trying to get them .
MOT,you want me to +/.
CHI,&-um [/?] .
CHI,Ninex .
CHI,Ninex .
CHI,Ninex .
MOT,I don't think he fits up there Jack .
CHI,learn +/.
MOT,he's too big .
CHI,learn how to fight .
MOT,"they're learning how to fight , you're right ."
MOT,do you know how to fight ?
MOT,what are you doing down there ?
MOT,what are you doing ?
MOT,"hey , what are you doing ?"
MOT,Jack .
MOT,come over here .
MOT,sit beside me .
MOT,sit beside me .
MOT,do you wanna do another spelling game ?
CHI,where'd you go ?
MOT,no ?
MOT,what else do you usually do ?
CHI,on monday September seventeen .
CHI,monday .
CHI,monday .
CHI,thursday .
MOT,"Jack , you wanna try the clock with me ?"
CHI,okay .
MOT,"yeah , I know you don't like it but we'll try it anyway ."
MOT,sit down .
MOT,"okay now , I want you to put this away ."
MOT,this [/?] this takes all +/.
MOT,&sh [/?] .
MOT,this takes all our concentration .
CHI,bang !
MOT,okay .
MOT,what time does that say ?
CHI,nine o'clock .
MOT,nine what ?
CHI,o'clock .
MOT,"no , what's that number ?"
CHI,forty five .
MOT,nine forty five .
MOT,"okay , I'm gonna put it on something ."
MOT,you tell me what it says .
MOT,what's that say ?
MOT,wait .
MOT,what's that say ?
MOT,"okay , what's +/."
MOT,you gotta leave it alone for a second .
MOT,what's that say ?
CHI,zero .
MOT,"<yeah , but what's> [/?] what's this say ?"
MOT,<w@l w@l > [/?] +/.
CHI,one .
MOT,what's zero mean ?
MOT,double zero means o'clock .
CHI,clock .
MOT,okay .
MOT,what about this .
MOT,what's this say ?
CHI,three .
MOT,"no , what's that number ?"
MOT,what's that say ?
CHI,one .
MOT,one what ?
MOT,what's the rest of it ?
MOT,one +/.
CHI,five .
MOT,what's that number ?
CHI,<one and> [/?] one and five .
MOT,yeah and what's one and five mean ?
CHI,five o'clock .
MOT,no .
MOT,one and five together means is fifteen ?
CHI,o'clock .
MOT,fifteen .
MOT,one fifteen .
CHI,one fifteen .
MOT,what about this ?
MOT,what's that say ?
CHI,thirty .
MOT,w@l [/?] .
CHI,one thirty .
MOT,right .
MOT,<what about> [/?] what's this one say ?
CHI,three &o .
MOT,three o'clock .
CHI,three &o .
CHI,xxx .
MOT,what's that say ?
CHI,thirty .
CHI,three .
MOT,look at the whole thing .
MOT,look at the whole thing .
CHI,one .
MOT,put the pen down for a minute .
CHI,one .
MOT,what's that say ?
CHI,thirty !
CHI,thirty !
MOT,"no , it says three +/."
CHI,three o'clock .
MOT,no .
CHI,three forty five .
MOT,right .
CHI,you'll love it .
MOT,alright let's do this .
MOT,let's read .
MOT,come on .
MOT,let's read a story .
MOT,<let's> [/?] let's read a story .
CHI,don't you whine .
MOT,come on .
MOT,come out_of there .
MOT,did Jack like Robin_Hood ?
CHI,watch the muppet movie .
MOT,"okay , we'll see that on another day ."
CHI,"the muppet movie oh , in a minute ."
MOT,xxx .
MOT,"no , not in a minute ."
MOT,"we'll see that on another day , Jack ."
CHI,bye muppet movie .
MOT,okay ?
CHI,Jack watch the muppet movie .
MOT,"yeah , we'll see that ."
MOT,we'll watch the muppet movie again .
CHI,watch [/?] watch the muppet movie .
CHI,muppet movie .
CHI,bye muppet movie .
MOT,say goodbye muppet movie .
MOT,we'll see you again .
CHI,xxx movie .
MOT,"okay , we can see that again another day ."
CHI,muppet movie .
CHI,muppet movie .
MOT,what about the muppets invade Manhattan ?
MOT,would you like to watch that too ?
CHI,okay .
CHI,muppet shows .
MOT,you like those muppet shows ?
MOT,does Jack like Kermit ?
CHI,xxx .
MOT,"Jack , pick that up for mommy and bring that over ."
CHI,see you in the morning muppet movie .
MOT,"Jack , pick up that train track ."
CHI,see you in the morning muppet +/.
MOT,"Jack , pick up the train track for me ."
CHI,movie .
MOT,and give it to me .
MOT,thank you .
CHI,see you in the morning muppet movie .
MOT,"that's right , we'll see you in the morning , muppet movie ."
MOT,would you put that on top there .
MOT,you wanna play with these .
MOT,"Jack , come on over here ."
MOT,Jack .
MOT,Jack .
MOT,Jack .
MOT,come on over here .
MOT,you wanna put the train track together ?
CHI,okay .
MOT,"okay , come on over ."
CHI,Jack watch the muppets invade Manhattan .
MOT,"yeah , we can watch the muppets invade Manhattan on another day ."
CHI,bye muppets invade Manhattan .
MOT,xxx .
MOT,surprise video tape .
MOT,that will be nice .
MOT,look .
MOT,xxx surprise .
CHI,<a an> [/?] Jack watch +/.
MOT,let's put the train +/.
CHI,the muppets invade Manhattan .
MOT,that's a good idea .
MOT,we can watch that another day .
MOT,come on over here .
CHI,watch the muppet movie in a minute .
MOT,"okay , you wanna help me put the train track together ?"
CHI,watch the muppet movie in a minute .
MOT,"oh , you will ."
MOT,watch it in a minute .
MOT,come and help me do this .
CHI,watch the mup [/?] the muppets invade Manhattan in a minute .
MOT,sit down .
MOT,yeah we'll watch those again .
CHI,muppet movie .
MOT,sit down .
MOT,sit down .
CHI,<on on> [/?] in a minute .
CHI,muppet movie in a minute .
MOT,"Jack , sit over here ."
MOT,sit over here .
MOT,okay .
CHI,Jack watch channel five .
MOT,wanna have fun ?
CHI,Jack watch +/.
MOT,you wanna put this together ?
CHI,Jack watch Super_Friends .
MOT,that's an idea .
CHI,today .
MOT,"tomorrow's saturday , so you can watch the Super_Friends ."
CHI,on channel five .
MOT,probably .
CHI,on thursday .
MOT,on saturday .
CHI,we'll see you Saturday [/?] monday .
CHI,see you saturday .
MOT,let's put this together .
CHI,we'll see him saturday .
MOT,here Jack watch .
CHI,you're gonna see him tomorrow .
MOT,look .
MOT,that's right we'll watch those tomorrow .
MOT,look .
MOT,wanna put the train track together ?
MOT,go like that .
MOT,watch .
MOT,see that connection ?
CHI,we're gonna +/.
MOT,there .
MOT,just like that .
MOT,that's easy .
CHI,Jack watch the muppet movie .
CHI,Jack watch +/.
MOT,can Jack do that ?
CHI,Jack watch channel five .
MOT,the other way .
MOT,turn it around the other way .
MOT,good .
CHI,see you monday .
MOT,in [/?] the other way honey .
CHI,see you monday .
MOT,put it down .
MOT,right there .
MOT,now put it together .
MOT,watch what you're doing .
MOT,good .
MOT,good .
MOT,yeah .
MOT,can you put that one on Jack ?
MOT,put the next one on .
MOT,go ahead .
MOT,turn it around .
MOT,yes .
MOT,can you put that together ?
CHI,yeah .
MOT,yeah .
MOT,now watch [/?] watch .
MOT,see go like this .
MOT,like that .
MOT,okay .
CHI,scaredy stiff .
CHI,scaredy .
CHI,<you're not scared of count> [/?] .
CHI,<then you'll enjoy these> [/?] .
MOT,that's it .
MOT,put that one together .
MOT,"the other way , Jack ."
MOT,try to get those together .
CHI,"<don't you , don't you , don't , don't> [/?] don't you ."
MOT,that one doesn't go .
MOT,here try that one .
MOT,can Jack connect that for me please ?
MOT,watch .
MOT,look_it here Jack go like this .
MOT,wanna put the choo_choo train on the track ?
MOT,Jack .
MOT,"Jack , let go of the wire ."
MOT,let go of the wire .
CHI,okay .
MOT,do you wanna use the choo_choo train ?
CHI,okay .
MOT,"Jack , let go of the wire ."
CHI,okay .
MOT,and sit over here .
MOT,what's this ?
MOT,what is that ?
CHI,train .
MOT,train .
MOT,and the train goes on the +/.
MOT,the train goes on the +/.
CHI,track .
MOT,track .
MOT,that's good .
MOT,"okay , you wanna put the choo_choo train on the track ?"
MOT,and make it go around ?
MOT,we'll make a little track okay Jack ?
CHI,scared .
CHI,xxx .
CHI,scared .
MOT,can Jack put that choo_choo train on the track ?
CHI,scared stiff .
MOT,does Jack wanna attach one of these ?
CHI,<are you scared of count> [/?] ?
MOT,too the choo_choo train ?
CHI,scared stiff .
MOT,you need what ?
CHI,scared stiff .
MOT,scared skin ?
MOT,what's that ?
CHI,<we're not scared of count> [/?] .
CHI,<then you'll enjoy the divine count dracula> [/?] .
CHI,xxx .
CHI,hehe [/?] .
CHI,<it's part of the good nutrition> [/?] .
MOT,"Jack , is [/?] that a commercial you were [/?] just talking about ?"
CHI,scared .
CHI,scared .
CHI,scared .
MOT,"Jack , can you &-um [/?] put this together here ?"
MOT,can Jack sit up ?
MOT,can Jack sit up ?
CHI,"hey , scared stiff ."
MOT,is [/?] Jack scared ?
CHI,scared stiff .
MOT,is [/?] Jack scared ?
MOT,do you wanna sit up here ?
MOT,Jack can you sit up with us and play ?
MOT,Jack ?
CHI,<are you scared of count> [/?] ?
CHI,scared of count .
MOT,"oh , look what I'm gonna put this choo_choo here on the track ."
CHI,count .
MOT,Jack ?
CHI,scared of count .
CHI,count .
MOT,and we're gonna attach this part .
MOT,Jack .
MOT,come on over here .
MOT,"we're gonna have the choo_choo train pull the rest of the train around the track , Jack ."
CHI,now xxx .
MOT,"oh , look at this ."
MOT,what color is this ?
MOT,come here .
MOT,would you like to play &-um [/?] +/.
CHI,"oh , you want the muppet movie ."
MOT,no you got to xxx .
MOT,come on over here .
CHI,bye muppets .
CHI,see you xxx .
CHI,bye muppets .
MOT,"yeah , we'll see the muppets on another day , Jack ."
MOT,come on over here .
CHI,"oh , you want the muppet show ."
MOT,do you wanna have a race with your cars ?
CHI,muppet show .
CHI,muppet show .
CHI,the muppet show .
CHI,no .
CHI,share .
MOT,do you wanna have a race with the cars ?
MOT,you can have a race .
CHI,Count_Chocula .
CHI,<you can enjoy the good nutritious Frankenberry> [/?] .
MOT,"Jack , where's the school bus ?"
MOT,Jack can you come over with the cars and play with it here huh [/?] ?
CHI,scared stiff .
CHI,<you're not scared of count> [/?] .
MOT,come on .
CHI,<then you'll enjoy the divine count> [/?] .
MOT,who's not scared count .
CHI,xxx count .
CHI,scared stiff .
MOT,is [/?] Jack talking about a tv commercial ?
CHI,Frankenberry .
MOT,Frankenberry .
MOT,that's a tv commercial huh [/?] ?
CHI,Count_Chocula .
MOT,and Count_Chocula .
MOT,Jack likes that too huh [/?] ?
CHI,Frankenberry .
MOT,and Frankenberry .
MOT,Jack likes that huh [/?] ?
CHI,count xxx .
MOT,I don't know what that is .
CHI,<we like you count> [/?] .
CHI,<and you've enjoied my Count_Chocula cereal> [/?] .
CHI,xxx .
CHI,<heehee it's part of this good nutricious breakfast> [/?] .
MOT,Jack .
MOT,Jack .
MOT,talking commercial talk is +/.
CHI,<and don't forget Frankenberry> [/?] .
MOT,Jack .
CHI,finished .
CHI,bye .
MOT,is +/.
MOT,right .
MOT,we don't talk about tv commercials .
MOT,do you wanna play with your cars ?
MOT,you wanna play with your cars ?
MOT,can Jack sit down here with us and play with us ?
CHI,xxx .
CHI,<oh oh> [/?] .
CHI,Count_Chocula .
MOT,come over here .
CHI,wish you could stay ah [/?] .
CHI,here comes Count_Chocula .
MOT,Jack .
MOT,Jack .
MOT,that's for Jack .
CHI,Frankenberry cereal .
CHI,xxx .
MOT,let's see what Jack got okay ?
CHI,and don't forget Frankenberry .
MOT,"oh , look at that ."
CHI,xxx .
CHI,xxx .
MOT,what's that Jack ?
MOT,Jack what is that ?
MOT,what is it ?
MOT,"let's read it first , before we open it ."
MOT,what is that ?
CHI,<we're not scared of count> [/?] .
MOT,what does that say ?
CHI,<little kids> [/?] .
MOT,<little kids> [/?] .
MOT,"and what does that say , right there underneath it Jack ?"
MOT,before we open it let's read it .
CHI,stamp [/?] +/.
MOT,stamp [/?] +/.
CHI,<and color set> [/?] .
MOT,&st [/?] a stamp and color set .
MOT,doesn't that sound like fun ?
CHI,scared of count .
CHI,<we're not scared Count_Chocula> [/?] .
MOT,Jack that looks like fun doesn't it ?
CHI,<we're not scared count> [/?] .
CHI,and you'll enjoy xxx .
MOT,look at this .
MOT,"oh , do you know what that is ?"
CHI,Count_Chocula .
MOT,Jack ?
MOT,do you know what these are right here ?
CHI,xxx .
CHI,xxx .
MOT,look [/?] look .
MOT,look at these .
MOT,do you know what these are ?
CHI,xxx .
MOT,these are letters .
CHI,you can count them .
CHI,<heehee it's part of this good> [/?] +/.
MOT,let's see how this works .
CHI,<don't forget Frankenberry> [/?] .
CHI,xxx .
MOT,what does that say ?
CHI,xxx .
MOT,what does that say ?
CHI,<type case> [/?] .
MOT,a type case .
MOT,that's right .
MOT,what it +/.
MOT,"oh , and what's that say ?"
MOT,"Jack , what's that ?"
CHI,<little kids stamp pad> [/?] .
MOT,that's right .
MOT,this is a stamp pad .
MOT,do you wanna ope [/?] +/.
MOT,I think you'll really like this Jack .
MOT,"if we open this up , and +/."
CHI,did he touch it ?
CHI,no screaming .
MOT,"oh , no hitting ."
MOT,we don't hit remember .
MOT,Jack don't hit your sister .
MOT,that's not nice .
MOT,no hitting .
MOT,"here's a pad for you , okay ?"
CHI,no screaming .
MOT,Jack come on .
MOT,we'll put it together .
CHI,no screaming .
MOT,that's right .
MOT,joy will stop crying right joy .
MOT,right ?
MOT,joy's gonna stop crying .
MOT,Jack come on in here .
MOT,come on .
MOT,we'll put this together .
MOT,Jack ?
MOT,okay ?
CHI,running .
MOT,you can run if you want .
MOT,okay ?
MOT,is [/?] Jack gonna color ?
MOT,that's alright .
MOT,Jack's doing good .
MOT,you're doing good .
CHI,ow [/?] .
MOT,"oh , you're doing so good ."
MOT,listen .
MOT,Jack can sit and color for me .
MOT,or you can write if you'd like .
MOT,is [/?] Jack gonna write some words ?
MOT,Jack's doing so good writing .
MOT,he's his pens and his doodle pad .
MOT,and his crayons .
MOT,and Jack turns the page and writes some words down .
MOT,can you write a word down for mama ?
MOT,let me see you write +/.
CHI,did he touch you ?
MOT,"I know this was [/?] underneath you , okay ?"
MOT,put it over there .
MOT,Jack ?
MOT,"Jack , can you write +/."
MOT,"Jack , come and sit with mama ."
MOT,let me see you write the word plant .
MOT,can Jack write plant for me ?
CHI,p@l [/?] .
CHI,did he scratch you ?
CHI,<p@l l@l n@l t@l > [/?] .
MOT,good .
