participant,sentence
CHI,I see a cheetah .
CHI,what do you see ?
CHI,I see a cheetah ?
CHI,what do you see ?
CHI,I see a cheetah .
CHI,and a brown bear .
CHI,and a red bird .
CHI,and a yellow duck .
CHI,and a blue horse .
CHI,and a green frog .
CHI,and a green frog .
CHI,and a green frog .
CHI,and a brown bear .
CHI,and a red bird .
CHI,and a yellow duck .
CHI,and a blue horse .
CHI,and a green frog .
CHI,and a purple cat .
CHI,and a white dog .
MOT,no [/?] no that's +/.
CHI,brown .
MOT,what's this ?
CHI,black sheep .
MOT,and +/.
CHI,goldfish .
CHI,"<brown bear> [/?] brown bear , what do you see ?"
CHI,I see a red bird .
CHI,what do you see ?
CHI,I see a yellow duck .
CHI,what do you see ?
CHI,I see a blue horse .
CHI,what do you see ?
CHI,I see a green frog .
CHI,what do you see ?
CHI,<green frog> [/?] green frog .
CHI,what do you see ?
CHI,I see a purple cat .
CHI,what do you see ?
CHI,<purple cat> [/?] purple cat .
CHI,what do you see ?
CHI,I see a white dog .
CHI,what do you see ?
MOT,"white dog , what do you see ?"
MOT,I see a +/.
CHI,brown bear .
MOT,you don't want the black sheep ?
CHI,<brown bear> [/?] brown bear .
CHI,what do you see ?
CHI,I see a red bird .
CHI,what do you see ?
CHI,I see a yellow duck .
CHI,what do you see ?
CHI,I see a blue horse .
CHI,what do you see ?
CHI,"blue horse , what do you see ?"
CHI,I see a green frog .
CHI,what do you see ?
CHI,<green frog> [/?] green frog .
MOT,"roger , wanna play with the mommy and the daddy ?"
CHI,yes .
MOT,okay .
CHI,okay .
MOT,give me the book .
MOT,thank you .
MOT,what do you say ?
CHI,thank you .
MOT,you're welcome .
MOT,sit back like mom .
MOT,come on .
CHI,mommy !
MOT,we have the mommy and the daddy .
MOT,who's this ?
CHI,mommy .
MOT,and the sister .
CHI,and the mommy .
CHI,and the daddy .
CHI,doll one .
CHI,"I want doll one , please ."
MOT,"no , let's make supper ."
CHI,make supper .
CHI,make a camera .
MOT,roger here .
CHI,xxx .
CHI,make a cheese .
CHI,cheese snack .
MOT,okay .
CHI,hm: [/?] it's good .
MOT,look roger .
CHI,sit down green chair .
CHI,sit down .
CHI,and girl doll sit table .
CHI,and the momma doll .
CHI,and the children sit down the table .
MOT,who's this ?
CHI,girl .
MOT,what's her name ?
MOT,there's the other one ?
MOT,that's the little boy .
CHI,little boy .
CHI,sit down .
CHI,making chili .
MOT,here roger .
MOT,cook the supper .
CHI,cook it supper .
MOT,you hafta sit like mommy .
CHI,mommy .
CHI,tv thirty eight .
MOT,"oh , they wanna watch tv ?"
CHI,go watch tv .
MOT,let's watch Sesame_Street .
CHI,uhoh [/?] .
CHI,xxx .
CHI,"<jump , jump> [/?] jump ."
CHI,boom [/?] .
MOT,what happened ?
CHI,fall down .
MOT,"oh , ."
CHI,&mm [/?] mouth .
CHI,booboo mouth .
MOT,"oh , give her a kiss ."
MOT,all better .
CHI,going dentist .
CHI,going doctor's .
MOT,"oh , okay ."
MOT,all better .
MOT,"oh , ."
CHI,xxx .
CHI,byebye .
MOT,okay .
MOT,come back and sit down .
MOT,the dentist isn't home .
MOT,roger come here .
CHI,xxx .
MOT,roger .
CHI,dentist gone .
CHI,watch tv .
CHI,"oh , whatcha do ?"
MOT,"oh , you fixed his teeth ."
MOT,what did roger do ?
MOT,what happened to Roger's teeth ?
CHI,Roger's teeth .
MOT,roger fell down .
CHI,roger fell down .
MOT,and then what happened ?
CHI,fall down .
MOT,and where did you go ?
CHI,to dentist .
MOT,are they done supper ?
MOT,are they all done ?
MOT,"oh , time for everybody to go to sleep ."
CHI,"oh , good_night ."
CHI,I want [/?] want supper .
CHI,xxx have supper ?
CHI,have supper .
MOT,okay .
CHI,table .
MOT,right .
CHI,get off the table .
MOT,get off the table .
CHI,get off the table .
MOT,you're not sposta be on the table .
CHI,hey [/?] .
CHI,bad [/?] bad .
CHI,jerk .
CHI,jerk .
CHI,get down .
CHI,go play .
CHI,crying face .
MOT,sit her in the chair .
CHI,sit down .
CHI,xxx .
CHI,"let me see your teeth , roger ."
CHI,"oh , you wanna tell the dentist how you cracked your tooth ."
CHI,get off .
CHI,get off the table !
CHI,get off .
MOT,that's wrong .
MOT,get off the table .
CHI,that's wrong .
CHI,get off table .
CHI,jump .
CHI,get off refrigerator .
CHI,jump .
CHI,go play .
CHI,xxx .
MOT,roger come here .
CHI,go street .
CHI,go to street .
CHI,yeah .
CHI,don't go street .
CHI,don't go street .
MOT,sit down .
MOT,let them watch tv .
MOT,time for tv .
CHI,time for tv .
CHI,watch clowns .
CHI,wanna sing We_Are_The_World ?
MOT,okay .
CHI,<we are the world> [/?] .
CHI,are [/?] <are the children> [/?] .
CHI,go in .
MOT,"roger , come here ."
MOT,do you wanna sing ?
CHI,sing ?
MOT,sing wham .
CHI,xxx .
CHI,xxx .
CHI,roger sing .
CHI,xxx .
MOT,no .
MOT,don't put it in your mouth .
MOT,what do you wanna sing ?
CHI,song .
MOT,wanna sing wham ?
MOT,don't put it in your mouth .
CHI,I use the soap .
CHI,I use the soap .
CHI,people see that I use all the soap .
CHI,can you si(ng) +/.
MOT,sing the itsy bitsy spider .
CHI,<itsy bitsy spider went up the water down> [/?] .
CHI,down came the xxx to wash xxx .
MOT,no .
MOT,that's wrong .
MOT,the itsy bitsy +/.
MOT,come here .
MOT,what do you wanna sing ?
CHI,Bitsy_Bitsy_Spider .
MOT,spider .
MOT,went up the +/.
CHI,<water spout> [/?] .
MOT,water spout .
CHI,down came you wash your hands to have a xxx xxx .
MOT,no .
MOT,no .
MOT,Roger's gonna be a singer .
MOT,"oh , you're dancing ."
MOT,"alright , sing We_Are_The_World ."
CHI,<we are the world> [/?] .
CHI,<we are the children> [/?] .
MOT,turn around .
MOT,<we are the ones> [/?] .
CHI,<we are the world xxx xxx day> [/?] .
MOT,<so let's start> [/?] +/.
CHI,ear+ring [/?] .
MOT,there's a +/.
CHI,"<she , she a mama> [/?] ."
MOT,no .
MOT,there's a +/.
MOT,get it out_of here .
CHI,<price I'm making we're saving our own lives> [/?] .
MOT,<our own lives> [/?] .
CHI,<it's true to make a better day> [/?] .
CHI,<make a ear+ring> [/?] .
MOT,okay .
MOT,that's enough .
MOT,put the microphone down .
MOT,okay .
MOT,We_Are_The_World is over .
MOT,come sit .
CHI,Dunkin donuts .
MOT,roger sing the alligator song .
MOT,"oh , ."
CHI,<two little monkeys living in a tree> [/?] .
CHI,ha[/?] .
CHI,ha[/?] .
CHI,<hayou can't catch me> [/?] .
CHI,<how many monkey's living in a tree> [/?] ?
CHI,xxx [/?] .
CHI,<i'll pull a xxx xxx two> [/?] .
MOT,no .
MOT,no .
MOT,no .
MOT,"okay , put the microphone down ."
MOT,all done .
MOT,time to cook supper .
CHI,cook supper .
CHI,xxx .
CHI,supper cake .
CHI,supper .
MOT,"oh , cake ."
CHI,cake .
MOT,chocolate cake .
CHI,chocolate cake .
MOT,can I have some ?
MOT,give me a piece .
CHI,piece .
CHI,two .
MOT,"roger , give me a piece of cake ."
CHI,piece .
CHI,want peanut_butter and jelly sandwich ?
MOT,okay .
CHI,"here , peanut_butter and jelly sandwich ."
CHI,cookies .
CHI,strawberry milk .
CHI,time to eat .
CHI,go out .
CHI,good .
CHI,you're done .
MOT,what is it ?
MOT,stop crying .
CHI,crying .
CHI,you sad .
CHI,xxx finger .
CHI,xxx .
CHI,xxx .
CHI,you .
MOT,"oh , you have him on your finger ."
CHI,go what ?
CHI,go outside .
CHI,go outside .
MOT,okay .
CHI,go swing .
CHI,I <soo soo> [/?] .
CHI,<we are the world> [/?] .
CHI,<we are the children> [/?] .
CHI,<we are the ones that make a better day> [/?] .
CHI,hey [/?] !
CHI,hey [/?] !
CHI,no running .
MOT,let's watch a tv .
CHI,get off !
MOT,Sesame_Street's on .
CHI,off .
MOT,that's right .
CHI,off !
CHI,jump .
MOT,pick him up .
MOT,sit him in the couch .
MOT,it's time for the couch roger .
CHI,watch clowns .
CHI,watch Sesame_Street .
CHI,"Wayne , sit down the chair ."
CHI,sit up .
MOT,where's the little boy ?
CHI,little boy .
MOT,he's over there .
CHI,over there .
CHI,xxx .
MOT,"roger , sit still ."
CHI,sit still .
CHI,sit still .
CHI,"roger , sit still ."
CHI,sit still .
CHI,sit still .
MOT,what are they watching ?
CHI,sit still .
CHI,watch clowns .
CHI,clowns .
MOT,what are the clowns doing ?
CHI,watch tv .
CHI,watch thirty eight .
MOT,"oh , what's on +/."
CHI,tv thirty eight .
MOT,channel four .
CHI,channel four .
MOT,turn the channel .
CHI,no !
CHI,no .
CHI,stay .
CHI,sit still .
CHI,go outside now .
CHI,going .
CHI,go now .
CHI,supper cake .
CHI,stay still .
MOT,roger .
MOT,you're cooking on the stove .
MOT,what are you cooking ?
CHI,cooking .
MOT,"what are you making , roger ?"
CHI,xxx .
CHI,xxx .
MOT,"oh , it's a piano ."
CHI,xxx .
MOT,she's playing the piano .
MOT,you're getting silly roger ?
CHI,watch tv thirty eight .
CHI,watch clowns .
CHI,no .
CHI,stay still .
CHI,"stay here , right here ."
CHI,go away you .
CHI,me go .
CHI,you stay here right there .
CHI,hey [/?] .
CHI,hey [/?] .
CHI,xxx still .
CHI,no !
CHI,no !
MOT,have her sit down .
CHI,stay still .
CHI,you don't move .
CHI,you don't move .
CHI,"girl , don't move again ."
MOT,"oh , maybe it's time for snack , roger ."
CHI,snack .
MOT,time for snack .
CHI,chew .
CHI,"Wayne , xxx ."
CHI,"time for snack , Wayne ."
CHI,sue sit down .
CHI,"snack , mhm [/?] !"
CHI,"<yum , yum> [/?] !"
CHI,xxx cracker .
CHI,time for cracker snack .
MOT,okay .
MOT,let's have a cracker .
CHI,&-uh [/?] .
CHI,cracker .
MOT,are they all done eating ?
MOT,roger look at me .
CHI,xxx .
MOT,they're all done ?
CHI,they're all done !
CHI,girl you're all done .
CHI,come on .
CHI,let's go watch tv thirty eight .
CHI,stay still .
CHI,stay still now .
CHI,roger still now .
CHI,roger keep our feet still .
CHI,roger kick .
CHI,roger get off .
CHI,roger get down .
CHI,get it out_of your mouth .
CHI,watch clowns .
