participant,sentence
MOT,yeah !
MOT,okay .
MOT,www .
MOT,&=gasps clean up !
MOT,clean up clean up .
MOT,time to wake up &-uh &-uh up !
MOT,can we put everything in the box ?
CHI,xxx .
MOT,what ?
MOT,okay I'm putting this in .
MOT,"you throw this in, here ."
MOT,you put this one in .
MOT,come on .
MOT,it's good to open your eyes when you put things away .
MOT,&=gasps &ah !
MOT,"okay I'm doing this one, please sit up ."
MOT,it's faster when you sit up .
MOT,"we do it faster, if you sit up ."
MOT,we do it together .
MOT,come on .
MOT,yeah !
