participant,sentence
MOT,yeah she's a little shorter isn't she ?
CHI,yeah she's like your sister .
MOT,she's like my sister ?
MOT,oh I'm not finished .
MOT,can I finish it ?
CHI,yeah mine is finished .
MOT,&=sips thank_you now I'm done .
CHI,mine is finished .
MOT,you're all done .
MOT,do you want some more ?
CHI,yeah .
MOT,should I pour you some ?
CHI,yeah .
MOT,oh you knocked over the Eiffel_Tower .
MOT,cheers !
MOT,&=laughs is it good ?
CHI,I'm pouring some more .
MOT,okay .
CHI,and I'm taking all .
MOT,you're gonna take it all you're gonna finish it ?
CHI,yeah (be)cause I love coffee .
MOT,you love coffee ?
MOT,oh you put sugar and cream ?
CHI,uhhuh .
MOT,how much ?
CHI,lots like this .
MOT,oh &=laughs .
MOT,I see .
MOT,bring@o [x 6] oh I think your phone's ringing .
MOT,where's your phone ?
CHI,here .
CHI,hi how are you doing ?
CHI,are you Catherine ?
CHI,alright I'm checking .
MOT,who was it ?
CHI,it was Cat .
MOT,what did she do ?
CHI,she's gonna do the store and buy something .
MOT,oh yeah ?
MOT,what is she gonna buy ?
CHI,&-um a popsicle .
MOT,oh .
CHI,xxx .
MOT,she gonna give you some ?
MOT,what flavor ?
CHI,&-um chocolate .
MOT,oh that's good .
MOT,wah@o [x 2] your baby's crying .
MOT,she better now ?
CHI,yeah .
CHI,&-um her hat xxx .
MOT,are you going to fix it ?
MOT,"do you want me to brush your other doll, daughter's hair ?"
CHI,yeah .
MOT,or do you wanna brush her hair ?
MOT,you wanna brush her hair and I fix the hat ?
CHI,yeah .
MOT,here I'll put her down .
MOT,oh you're brushing hers first okay .
CHI,this is my sister .
MOT,oh it's your sister !
MOT,okay what's your name ?
CHI,&-um Tara .
MOT,oh you're Tara ?
CHI,yeah .
MOT,okay .
CHI,and she's Catherine and she's Tara .
MOT,so who are you ?
CHI,I'm Lady .
MOT,you're Lady .
MOT,nice to meet you Lady .
MOT,&=laughs nice to meet you .
MOT,does she want some ?
MOT,&=sips &=eats .
CHI,more .
MOT,more she likes it ?
MOT,well it's baby food right now ?
CHI,yeah baby food .
MOT,(be)cause she doesn't drink coffee does she ?
MOT,okay is she full ?
CHI,yeah .
MOT,alright you wanna feed this one ?
CHI,yeah this is here's .
MOT,okay .
MOT,whoop &=laughs .
CHI,&=laughs .
MOT,that's okay here I'll hold her .
MOT,yum [x 3] .
MOT,mm: yum [x 6] .
MOT,yum [x 4] .
MOT,&=eats .
CHI,(o)kay she's full .
MOT,she's full yeah .
MOT,thank_you mommy !
CHI,hold the baby .
MOT,pardon ?
MOT,oh does she want her bottle now ?
CHI,yeah .
MOT,here she might want her bottle .
MOT,she might want her bottle .
CHI,I'm giving it to her .
MOT,yeah she's happy ?
CHI,yeah .
MOT,okay .
CHI,it's done .
MOT,it's done ?
CHI,yeah .
MOT,she's all done .
MOT,what about the other one does she want some ?
CHI,yeah .
MOT,okay give your other baby .
CHI,but where is my baby ?
MOT,"she's over, oh sorry ."
MOT,here .
MOT,here's your bottle .
CHI,that's my bottle .
CHI,&th this baby is full .
MOT,there she's full okay .
CHI,xxx knock it down .
MOT,you wanna knock this down ?
CHI,yeah .
MOT,alright I'll make it and you knock it ?
CHI,yeah .
MOT,oh .
CHI,xxx .
MOT,oh we can put the orange ones too .
MOT,you wanna put one ?
CHI,yeah .
MOT,okay put one .
MOT,oh it might tip be careful !
CHI,&=laughs lets do that again .
MOT,again ?
MOT,okay .
MOT,oh it's clean up time .
MOT,should we clean up ?
CHI,yeah .
MOT,I think we hafta put all the toys back in the box .
CHI,(o)kay .
MOT,okay ?
MOT,and the cover's behind you .
MOT,could you pass it to me please ?
MOT,okay good_job .
