participant,sentence
CHI,ye(a)h .
MOT,okay that's good too .
MOT,what a nice little teapot you have .
MOT,you gonna call Daddy again &=laughs ?
MOT,tell him what you're doing .
MOT,tell him what you're doing .
CHI,xxx .
MOT,oh hi Daddy oh hi ye(a)h .
MOT,ye(a)h we're having a tea_party here .
MOT,"Tracy made me cranberry and chamomile, tea and put honey in it ."
MOT,and now we're just sipping it .
MOT,although Tracy already drank his really quickly &=laughs .
MOT,and I think we're gonna make a block tower next I'm not sure if he wants to .
MOT,oh he's drinking some more tea !
CHI,&ah .
MOT,alright well have a nice day at work .
CHI,&eh .
MOT,see you later &=laughs .
MOT,bye .
MOT,can you say bye Daddy ?
MOT,bye .
MOT,see you later .
MOT,there we go .
MOT,"alright wanna make a &bl, a big huge tower now Tracy ?"
CHI,no we're doing our tea now &gulp .
MOT,oh okay we're still drinking tea alright &=laughs .
MOT,what do you wanna eat with your tea ?
CHI,hm: I don't know .
MOT,you're not sure ?
MOT,"what did you have yesterday that you liked so much that I bought you, remember ?"
MOT,remember carrot raisin something ?
CHI,&-uh cheese stick !
MOT,"a cheese stick, you xxx a cheese stick with your tea ?"
CHI,&-uh no .
MOT,no &=laughs ?
CHI,I got so more tea !
MOT,more tea ?
CHI,xxx .
MOT,oh_my_goodness I think you know what ?
MOT,I think you better get some more water from the kettle .
MOT,just pretend right here &=laughs .
CHI,where ?
MOT,"just right, pretend right here you got a kettle it's boiling ."
MOT,"and we need some more water for our teacup, <for our> [x 2] &-uh teapot here ."
MOT,xxx fill it up .
MOT,filled it with some water .
MOT,is it already warm ?
CHI,ye(a)h .
MOT,"ye(a)h, okay now we can pour the tea more ."
CHI,water xxx .
MOT,ye(a)h some more in mine thank_you so much .
MOT,thank_you .
MOT,can I have a little more honey in mine please now ?
CHI,&gulp .
MOT,oh_my goodness_gracious you like that don't you ?
MOT,you like that tea .
MOT,I'm gonna stir mine nicely .
MOT,make it cool down a bit .
MOT,xxx could you make me some muffins to go with my tea ?
CHI,xxx .
CHI,&-uh sure xxx get some water for you .
MOT,you gonna get some muffins ?
MOT,okay &=laughs .
CHI,&eh .
MOT,did you make my muffins already ?
MOT,that was fast !
CHI,&-uh not yet .
MOT,not yet ?
CHI,xxx open this ?
MOT,oh ye(a)h no you just pretend .
MOT,just pretend stir up the batter .
CHI,I need a spoon !
MOT,need a spoon ?
MOT,okay stir up the batter .
CHI,xxx .
MOT,you put that in there .
CHI,cheers !
MOT,oh cheers now okay .
MOT,cheers sweetie .
MOT,cheers &=laughs !
CHI,&gulps .
MOT,&oo that's delicious .
MOT,you made a great tea .
MOT,so good are you all refreshed now ?
CHI,yes .
MOT,try those ?
MOT,xxx see how high you can make those go .
MOT,&oh &oh &ah &=laughs !
CHI,&ah &heh &ah .
MOT,&aw .
MOT,"start with the, square ones ."
MOT,&oh !
CHI,&aw &da .
MOT,hard on the blanket &eh ?
CHI,ye(a)h xxx do it on the floor .
MOT,oh that'll work better .
MOT,ye(a)h just take your time .
MOT,there you go !
MOT,woah think you could put a blue block on top ?
MOT,see if it'll stay ?
MOT,if it'll stay up ?
MOT,&oo .
MOT,excellent look how high you're making it !
CHI,no [x 2] .
MOT,(a)nother one ?
MOT,wow &=gasps .
CHI,&eek .
MOT,what is xxx oh &=laughs !
CHI,&aw &=laughs .
MOT,that was a high tower !
CHI,&pu &ah .
MOT,that was a really high tower .
MOT,one two three .
MOT,see how many we can stack up there .
MOT,one two three .
MOT,"four, take your time Tracy ."
MOT,ah &=laughs !
CHI,&da !
CHI,can you help me ?
MOT,yes I can .
CHI,xxx +/.
MOT,try to make the tallest tower ever ?
MOT,can't be on the phone though we're building a tower now right ?
CHI,xxx .
MOT,you know what I think we should do maybe ?
MOT,let's start with the blue blocks .
MOT,you wanna help me with the blue blocks ?
CHI,oh ye(a)h !
MOT,"okay let's start with the blue (be)cause they're the, look they're the most the most stable I think ."
MOT,here put the blue on top .
MOT,and we'll put the yellow .
MOT,can put them on top even Tracy .
MOT,like this .
MOT,okay try to put the next one on .
MOT,put it right on top though .
MOT,<right on top> [x 2] &th there .
MOT,xxx .
CHI,&oo .
MOT,"&oo, and &w we'll try these very very carefully ."
MOT,and oh we're almost did it !
MOT,two .
MOT,oh &=squeals we did it !
CHI,&=squeals .
MOT,okay let's put everything back in the box here .
MOT,wow we did the tallest tower possible !
CHI,ye(a)h .
MOT,xxx .
MOT,I think we're almost done .
CHI,&psh .
MOT,great !
