participant,sentence
CHI,&=laughs I [x 2] want the bottle &a and she wants to [x 2] drink some more and more .
CHI,she's really [x 2] thirsty .
MOT,"she is eh, what's her name ?"
CHI,Hoonst .
MOT,Hoonst is her name &=laughs .
CHI,0 .
MOT,that's a &s interesting name .
MOT,&=laughs how old is she ?
CHI,she's three .
MOT,"she's three, just like you ?"
MOT,you don't drink from a bottle and you're three .
MOT,maybe she's younger than three .
CHI,she's [x 2] very three .
MOT,she's very three .
MOT,what color's her outfit ?
CHI,purple .
MOT,that's right .
CHI,she loves the color purple .
MOT,ye(a)h .
MOT,do you like the color purple ?
CHI,yes .
MOT,ye(a)h .
MOT,do you have purple do you have purple on your jacket .
CHI,no !
MOT,www .
MOT,do you think it's time for her to go to bed soon ?
MOT,take a nap ?
CHI,no .
MOT,no eh .
CHI,she doesn't wanna go for a nap .
CHI,soon she wants to eat .
MOT,&=laughs she's really hungry .
CHI,and drink too .
MOT,"yeah I can see &tha, well do you wanna give her some food ?"
MOT,"you should give her some food, with a spoon on the plate ."
MOT,you said she wanted to eat .
MOT,oh that's a good idea .
CHI,maybe she wants a banana .
MOT,"oh &e, is that a banana ?"
CHI,yes .
MOT,"oh &tha, you're gonna hafta peel it for her won't you ."
CHI,no .
MOT,no .
MOT,"is, Daddy already peeled it for you ?"
CHI,no .
CHI,she doesn't like bananas .
MOT,do you like bananas ?
CHI,<she likes> [x 2] to eat apples xxx .
MOT,"&=gasps well do you think these could be an &a, oh maybe these are oranges ."
MOT,what do you think ?
MOT,do you think she likes oranges ?
CHI,yes .
MOT,should we give her some ?
CHI,yes xxx .
MOT,should I peel it for her ?
CHI,yum_yum .
MOT,"alright, there's some orange baby ."
CHI,&=eats .
MOT,do you want some orange too ?
CHI,&=eats .
MOT,&=laughs .
CHI,&=laughs .
MOT,and what kind of food is this then ?
MOT,if this is a banana and that's an orange what do you think this is ?
CHI,&i it's a [x 4] apple .
MOT,an apple ?
CHI,&sh she loves apples .
MOT,she loves apples ?
CHI,&=eats .
MOT,she likes all her fruit doesn't she ?
CHI,yes .
MOT,just like you .
CHI,she loves pineapples .
MOT,"pineapples, well what color are pineapples ?"
CHI,orange .
MOT,orange or maybe more yellow ?
CHI,yes .
MOT,so could this be a pineapple ?
CHI,yes .
MOT,ye(a)h ?
MOT,do you wanna give her some of that too ?
MOT,this is a baby who knows her stuff .
CHI,&=eats .
MOT,I've never seen an infant eat like this before .
CHI,&-uh now we need her hat again .
MOT,her hat ?
MOT,okay where did we put her hat ?
MOT,did I move it somewhere ?
MOT,oh here it is .
MOT,could &y put that on her head for me ?
CHI,yes .
CHI,she xxx .
MOT,she's getting cold ?
CHI,yes so she needs to put her hat on &=grunts .
MOT,it's bit tricky eh .
CHI,&k &ki can you help me .
MOT,I think you can do it .
CHI,&=whimpers can you put xxx .
MOT,"I think it's, let's see ."
MOT,it is tricky eh let me see .
CHI,tricky tricky .
MOT,it's tricky tricky .
CHI,don't forget her bottle .
MOT,"I won't, this little baby needs some milk too look she has a hole in her mouth for some milk ."
MOT,you wanna feed her ?
CHI,&e she's all finished .
CHI,I like her .
MOT,oh you like the little one better &=laughs .
CHI,xxx this one .
MOT,okay .
CHI,you [x 3] .
MOT,I get to have this one ?
MOT,so I'll just keep brushing her hair right ?
CHI,ye(a)h .
MOT,right .
MOT,what's her name ?
CHI,her name is teddy_bear .
MOT,"her name's teddy_bear, well that's a good name ."
MOT,"and her name, what's her name again ?"
CHI,&-um Bogat .
MOT,Bogatahugne .
MOT,interesting .
CHI,no &-uh I think she's Spoon I think .
MOT,her name's Spoon ?
CHI,ye(a)h .
MOT,&=laughs okay .
CHI,no Spoo .
MOT,Spoon ?
MOT,is that her name ?
CHI,ye(a)h .
MOT,now is this baby older than that baby ?
CHI,yes .
MOT,yeah she's bigger .
MOT,so how old is she ?
CHI,she's two .
MOT,"she's two, and how old (i)s that baby ?"
CHI,three .
MOT,but that baby &b is bigger or smaller ?
CHI,smaller .
MOT,so she should be younger than this baby shouldn't she ?
CHI,she's four I think .
MOT,"&ok, she's four ."
MOT,and she's three .
CHI,no .
CHI,she's &a she's four +/.
MOT,mhm .
CHI,"+, and &tha that's five ."
MOT,good ye(a)h I think that makes more sense .
MOT,good for you .
MOT,alright .
MOT,and she's wearing purple too ?
MOT,and do you see what's on her shirt ?
CHI,yes .
MOT,what is it ?
CHI,it's a teddy_bear .
MOT,it's a teddy_bear ?
MOT,ringring@o there's someone on the phone .
CHI,who is it ?
MOT,<I think> [x 2] it's Grandma for Jen .
MOT,do you wanna say hi ?
CHI,no .
MOT,say hi Grandma .
CHI,hi Grandma .
MOT,you wanna ask her how she is ?
CHI,no .
MOT,no ?
MOT,well I'm gonna play with the truck .
MOT,you play with your baby .
MOT,I'm fine I'm gonna play with the truck by myself .
MOT,gonna load it up with all these blocks .
MOT,&=engine .
CHI,and dump it all &a .
MOT,you dump it .
MOT,I don't know how to dump it .
MOT,&=gasps .
MOT,alright so he's &j .
MOT,gonna do it again ?
CHI,now &=engine .
MOT,where's he going .
CHI,it's going to [x 2] the hill .
MOT,it's going to the hills okay .
CHI,to [x 2] the city .
MOT,are we gonna deliver our bananas to the city ?
CHI,yes .
MOT,okay .
MOT,here he goes .
MOT,alright Oscar's the city .
MOT,we'll deliver the bananas right here .
MOT,okay he's coming back from the city now .
MOT,now we need some oranges please .
CHI,okay .
MOT,alright .
MOT,do you wanna push him to the city ?
CHI,yes .
MOT,here it goes .
MOT,&=engine hi Oscar you want some oranges ?
CHI,&=laughs .
MOT,alright .
MOT,now what are we gonna put in ?
CHI,&=laughs .
MOT,are those apples ?
CHI,yeah &a and xxx .
MOT,www .
MOT,you gonna put them back in Jen please ?
CHI,yes .
MOT,good girl .
MOT,thank_you .
MOT,good listening bud .
MOT,high five .
CHI,0 .
