participant,sentence
MOT,you lying down like a baby ?
MOT,hello Barbara .
CHI,&=laughs .
CHI,look .
MOT,are you kicking ?
MOT,hello Barbara .
CHI,&=laughs .
MOT,I think the baby's hungry .
CHI,oh .
MOT,<what do we do> [x 2] when the baby's hungry ?
MOT,well that's &goo +/.
CHI,she wants some warm milk .
MOT,ye(a)h that's good .
MOT,you're good at feeding that baby .
CHI,xxx to sit up .
MOT,you hafta sit up okay .
CHI,ye(a)h .
CHI,and she can sleep better after .
MOT,okay .
CHI,&m lying down .
MOT,&=laughs yes you are .
CHI,Barbara's xxx down too .
CHI,not coming out .
MOT,well maybe that's why she's hungry .
MOT,I think it's just pretend right ?
CHI,but she wants some tea .
MOT,"she wants some tea, oh ."
MOT,do you have tea ?
CHI,yes .
MOT,&=gasps .
CHI,tea ?
CHI,yes you want tea .
MOT,&=laughs is it hot ?
MOT,maybe it's iced tea .
CHI,iced tea .
MOT,ye(a)h like Mama makes in the summertime or Mommy makes .
CHI,xxx now you put it back in .
MOT,okay .
MOT,thanks for cleaning up .
CHI,put the blocks .
MOT,out the blocks ?
CHI,I xxx brush her hair .
MOT,oh that's nice .
MOT,you want my help ?
MOT,what's your cleanup song again ?
CHI,no +/.
MOT,no ?
CHI,"+, I can't clean up ."
CHI,call Mama .
MOT,again ?
CHI,no .
CHI,&=grunts I'm brushing the baby's hair .
MOT,that's very nice of you .
CHI,look .
MOT,ye(a)h .
MOT,&g how (a)bout if we're gentle with her head .
MOT,do you like your hair brushed ?
MOT,hey Miss ?
CHI,good and working .
CHI,she wants to get a haircut .
MOT,you think so ?
CHI,ye(a)h .
MOT,who cuts your hair ?
CHI,xxx she have a ponytail .
MOT,she does .
MOT,I think she has two ponytails .
CHI,mhm .
MOT,mhm .
MOT,&=kisses .
CHI,now .
MOT,you got a pretty haircut .
CHI,and she wants some tea .
MOT,more tea for the baby ?
CHI,mhm .
MOT,(o)kay .
CHI,"&-uh put her shirt, her pajama down ."
MOT,ye(a)h that's good .
MOT,so her belly's not cold .
CHI,&sh now you're okay .
CHI,it's not working .
MOT,the bottle ?
CHI,no .
MOT,hm: .
CHI,now it's working .
MOT,is it working ?
CHI,&he is [x 2] xxx here .
MOT,is baby happy ?
CHI,no .
MOT,is the baby sad .
CHI,ye(a)h she's sad .
MOT,do you think she needs a hug .
CHI,let her go to bed xxx .
MOT,aw that's very nice .
MOT,that's nice .
CHI,no doesn't want my bed .
MOT,no thank_you ?
CHI,no thank_you .
MOT,okay .
CHI,just clean xxx .
MOT,but you like when I rub your back when you go to bed .
CHI,baby wants talk to his mommy .
MOT,okay .
CHI,this is his ear .
MOT,there .
MOT,is that how you talk to Mama .
CHI,Mommy's here .
CHI,&hallo .
CHI,she's here .
CHI,&sh .
MOT,what about this baby ?
MOT,&hallo baby .
CHI,she wants to cuddle me .
MOT,aw that's nice .
CHI,<and her> [x 2] and that baby wants to cuddle me .
MOT,are they going to sleep ?
CHI,ye(a)h .
MOT,okay .
CHI,put the &pr [x 2] phone away .
CHI,the pants on .
CHI,<go to bed> [x 3] bed@si [x 3] .
MOT,are you singing songs ?
CHI,ye(a)h &de .
MOT,singing bed time songs ?
CHI,go bed@si [x 4] .
CHI,now wake up bed@si [x 4] .
CHI,now baby <you can wake up> [x 8] .
MOT,that's a nice wake up song .
CHI,xxx .
MOT,oh thank you .
CHI,"<you can wake up> [x 2] you can &ha wake up you can wake up you can, lay down !"
MOT,&woah !
MOT,oh is it lay down time ?
CHI,mhm .
MOT,for all of us ?
MOT,do I lay down too ?
CHI,&=laughs .
MOT,&=laughs .
CHI,ah &=laughs .
CHI,(o)kay wake up .
MOT,"wake up, okay ."
CHI,dododododododo@si go to bed .
MOT,&=kisses .
CHI,go to bed .
MOT,go to bed again ?
CHI,ye(a)h .
MOT,okay .
CHI,xxx old place .
MOT,okay .
CHI,xxx .
MOT,time to wake up &=laughs .
CHI,no .
CHI,wake up .
MOT,wake up .
CHI,now we brush his hair .
MOT,that one doesn't really have hair to brush .
MOT,or you could try .
MOT,that's nice .
MOT,is that how we wash your hair ?
CHI,she have hair .
MOT,ye(a)h she does have hair .
CHI,xxx her a haircut .
MOT,are ya ?
CHI,mhm .
CHI,xxx this her haircut .
MOT,it's so beautiful .
MOT,you did a really good_job .
CHI,&=moans .
MOT,thank_you Barbara for my haircut .
CHI,ye(a)h .
MOT,&=laughs ye(a)h thank_you .
MOT,hey Barbara .
CHI,uhhuh ?
MOT,you're my friend .
CHI,ye(a)h .
MOT,ye(a)h .
MOT,&-um [x 2] excuse me Barbara .
CHI,uhhuh .
MOT,could I give you a hug please ?
CHI,ye(a)h .
MOT,ye(a)h &=kisses .
CHI,I'm rubbing his hair .
MOT,oh ye(a)h ?
MOT,it feels good .
CHI,mhm .
MOT,ye(a)h .
CHI,happy haircut .
MOT,oh that's so pretty .
MOT,Barbara you're very good at haircuts .
CHI,www .
CHI,love you haircut ?
MOT,maybe we'll just practice without scissors .
MOT,how about my ponytail .
MOT,can you brush my ponytail ?
CHI,no Mama no not just ponytail .
MOT,(o)kay you want my hair ?
CHI,I just xxx your hair .
MOT,okay .
MOT,xxx a haircut ?
MOT,oh that feels great .
CHI,xxx haircut .
MOT,thank_you .
CHI,xxx .
CHI,now I make some xxx my something else .
