participant,sentence
MOT,here what about these ones ?
MOT,are these too much ?
MOT,or can they fit ?
CHI,&=engine .
MOT,lemme see ?
MOT,wow you piled that up !
MOT,&=laughs oh .
CHI,&buoh !
MOT,&y go get it .
MOT,go get it and bring it back .
MOT,thank_you .
MOT,oh thanks .
MOT,look what if we put the yellow round ones on top of the blue ones .
CHI,&buoh !
MOT,boom@o can you do that ?
MOT,put the yellow on top of the blue .
MOT,thanks .
MOT,and the orange on the block on top of the yellow ?
CHI,&eh &-uh .
MOT,woah it's starting to get tall !
CHI,&=laughs .
MOT,&=laughs boom@o hey .
CHI,boom@o [x 2] !
MOT,oh you made it fall .
CHI,&=laughs .
MOT,&=laughs .
CHI,boom@o .
MOT,"boom@o, what if I do it like this ?"
MOT,will it be stronger ?
MOT,will it be stronger ?
MOT,where's the other blocks ?
MOT,in the truck ?
MOT,"oh the trucks cleaning &th, over it all fell down ."
MOT,thank_you .
MOT,which one first ?
MOT,this one ?
CHI,ehuhai@b .
MOT,this one ?
CHI,ahzay@b !
MOT,two yellow ?
CHI,&-uh !
MOT,&=laughs oh it fell .
MOT,she wants her &bo bottle !
MOT,&=laughs her eye keeps closing eh ?
MOT,maybe she's half asleep ?
MOT,&=laughs hm: ?
CHI,&mm &mm .
MOT,yeah she wants her bottle ?
MOT,&=sips .
CHI,&=sips &ah .
MOT,here <can you> [x 2] fill up my cup ?
MOT,<pour it in> [x 2] &tch .
MOT,"thank_you, this cup too ."
CHI,&=laughs .
MOT,here so you can stir it .
CHI,&bu .
MOT,uhoh here it spilled !
MOT,maybe the baby's hungry again ?
MOT,look you're opening her eye huh ?
MOT,oh I see her toes !
MOT,I see your toes !
MOT,her toes are just little [x 2] .
CHI,&=screams .
MOT,xxx little baby toes !
MOT,"I hear your brother, whoops ."
MOT,oh here's the plates .
CHI,dehdehda@b !
MOT,oh yes ?
CHI,mhm ?
MOT,you wanna put this in the truck ?
CHI,&=engine .
MOT,woah xxx red truck .
MOT,dump truck .
MOT,is he going fast ?
MOT,or is he going slow ?
MOT,hm: ?
CHI,&=engine .
MOT,yeah oh right into the cup .
MOT,it's her cup .
MOT,is she hungry ?
CHI,uhoh .
MOT,does she wanna sit up ?
MOT,"her eye will open if she sits up, see ?"
MOT,open close open closed .
MOT,sitting up open .
CHI,&=grunts .
MOT,yeah she has something on her eye .
MOT,"do you &w, what is it ?"
MOT,what is it ?
MOT,is it glue that makes it do that .
MOT,this one's stuck .
MOT,usually both of them open and close .
MOT,it's stuck open .
MOT,like me look .
MOT,look at me .
MOT,open close .
MOT,where's your eyes ?
MOT,"you wanna open, stand her up ."
MOT,see ?
MOT,you just hafta put her upright .
CHI,&hm &huh ?
MOT,yes is that her truck ?
MOT,can she ride in the truck ?
MOT,&eh can I see can she get in ?
MOT,&yoohoo &=laughs .
CHI,&=laughs .
MOT,she fell !
MOT,&woohoo !
CHI,&=laughs .
MOT,&=laughs it's fun eh ?
MOT,she's riding in a truck !
MOT,yeehaw !
CHI,&=laughs .
MOT,&=laughs ah dump !
MOT,she fell .
MOT,the dump truck dumped her out .
MOT,here .
MOT,she wants to do it again ?
CHI,&=laughs .
MOT,whee !
CHI,&=laughs .
MOT,&=laughs &wah !
CHI,&=laughs .
MOT,no he's gonna go !
CHI,&=laughs .
MOT,<put her in> [x 2] .
CHI,&=laughs &=screams .
MOT,&=laughs xxx .
MOT,oh &=engine put her in .
MOT,"(o)kay ready, set &=engine boom@o ."
CHI,&=laughs &=engine .
MOT,you hafta hold her in eh ?
MOT,look at her big tummy .
